,iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,optimal_correct,majority_correct,expert_correct,compromise_minority_correct,compromose_strongmajority_correct,optimal_agrees_majority,compromise_minority_agrees_majority,compromise_minority_agrees_optimal,compromose_strongmajority_agrees_majority,compromose_strongmajority_agrees_optimal
77,1000.0,3.0,1.0,,0.08,,5.249999999999999,0.1904761904761905,0.0,0.1904761904761905,0.1904761904761905,inf,82.33333333333326,65.66666666666661,31.25806451612912,82.33333333333326,82.33333333333326,332.33333333333303,332.33333333333303,inf,332.33333333333303,inf
78,1000.0,3.0,1.0,,0.1,,3.7846889952153093,0.26422250316055623,0.0,0.26422250316055623,0.26422250316055623,inf,75.92307692307685,70.42857142857136,28.411764705882327,75.92307692307685,75.92307692307685,332.33333333333303,332.33333333333303,inf,332.33333333333303,inf
79,1000.0,3.0,1.0,,0.11,,3.2553191489361706,0.3071895424836601,0.0,0.3071895424836601,0.3071895424836601,inf,46.61904761904783,38.999999999999964,23.390243902439067,46.61904761904783,46.61904761904783,98.99999999999991,98.99999999999991,inf,98.99999999999991,inf
80,1000.0,3.0,1.0,,0.12,,2.952569169960474,0.3386880856760375,0.0,0.3386880856760375,0.3386880856760375,inf,38.999999999999964,31.25806451612912,22.80952380952379,38.999999999999964,38.999999999999964,82.33333333333326,82.33333333333326,inf,82.33333333333326,inf
81,1000.0,5.0,0.5,,0.02,,0.029866117404737384,33.48275862068962,4.291005291005289,0.1904761904761905,0.1904761904761905,1.0618556701030928,1.2222222222222225,1.141327623126338,1.109704641350211,1.2222222222222225,1.2172949002217293,5.134969325153377,17.86792452830191,8.090909090909092,5.493506493506493,110.11111111111101
82,1000.0,5.0,0.5,,0.03,,0.02669404517453799,37.461538461538595,5.097560975609754,0.16009280742459397,0.16009280742459397,0.9305019305019305,1.2573363431151243,1.309468822170901,1.272727272727273,1.352941176470588,1.272727272727273,4.3191489361702144,17.5185185185185,6.462686567164178,4.586592178770948,110.11111111111101
83,1000.0,5.0,0.5,,0.04,,0.025641025641025644,38.999999999999964,4.235602094240839,0.19904076738609114,0.19904076738609114,0.9685039370078741,1.386634844868735,1.3364485981308414,1.293577981651376,1.3310023310023313,1.3696682464454975,4.4644808743169415,15.949152542372866,7.064516129032251,4.681818181818184,141.85714285714272
84,1000.0,5.0,0.5,,0.06,,0.02669404517453799,37.461538461538595,4.4644808743169415,0.18623962040332148,0.18623962040332148,1.109704641350211,1.4213075060532692,1.3419203747072597,1.2522522522522526,1.375296912114014,1.4271844660194173,4.952380952380955,18.230769230769212,7.620689655172415,5.06060606060606,332.33333333333303
85,1000.0,5.0,0.5,,0.07,,0.03305785123966942,30.24999999999997,4.5248618784530406,0.17508813160987075,0.17508813160987075,0.9646365422396856,1.8818443804034584,1.5706940874035988,1.6809651474530831,1.6737967914438503,1.8571428571428574,4.263157894736843,15.949152542372866,6.6335877862595485,4.5248618784530406,110.11111111111101
86,1000.0,5.0,0.5,,0.08,,0.029866117404737384,33.48275862068962,4.4054054054054035,0.1848341232227488,0.1848341232227488,1.164502164502164,1.73224043715847,1.557544757033248,1.7397260273972603,1.5706940874035988,1.7173913043478262,4.714285714285713,16.857142857142875,7.4033613445378075,5.211180124223605,70.42857142857136
