iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,majority_correct,expert_correct
100.0,3.0,0.5,Low,0.001,Low,0.34,0.66,0.0,0.66,0.66,,0.52,0.52
100.0,3.0,0.5,Low,0.003,Low,0.4,0.6,0.0,0.6,0.6,,0.495,0.505
100.0,3.0,0.5,Low,0.005,Low,0.27,0.73,0.0,0.73,0.73,,0.42,0.505
100.0,3.0,0.5,Low,0.006999999999999999,Low,0.37,0.63,0.0,0.63,0.63,,0.415,0.435
100.0,3.0,0.5,Low,0.009000000000000001,Low,0.42,0.58,0.0,0.58,0.58,,0.52,0.54
100.0,3.0,0.5,Low,0.01,Medium,0.36,0.64,0.0,0.64,0.64,,0.525,0.585
100.0,3.0,0.5,Low,0.03,Medium,0.36,0.64,0.0,0.64,0.64,,0.57,0.625
100.0,3.0,0.5,Low,0.05,Medium,0.34,0.66,0.0,0.66,0.66,,0.55,0.595
100.0,3.0,0.5,Low,0.07,Medium,0.31,0.69,0.0,0.69,0.69,,0.515,0.675
100.0,3.0,0.5,Low,0.09,Medium,0.4,0.6,0.0,0.6,0.6,,0.605,0.62
100.0,3.0,0.5,Low,0.1,High,0.3,0.7,0.0,0.7,0.7,,0.655,0.595
100.0,3.0,0.5,Low,0.3,High,0.3,0.7,0.0,0.7,0.7,,0.775,0.8
100.0,3.0,0.5,Low,0.5,High,0.26,0.74,0.0,0.74,0.74,,0.845,0.855
100.0,3.0,0.5,Low,0.7,High,0.3,0.7,0.0,0.7,0.7,,0.86,0.87
100.0,3.0,0.5,Low,0.9,High,0.25,0.75,0.0,0.75,0.75,,0.85,0.9
100.0,3.0,0.55,Low,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.53,0.515
100.0,3.0,0.55,Low,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.61,0.54
100.0,3.0,0.55,Low,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.61,0.505
100.0,3.0,0.55,Low,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.595,0.495
100.0,3.0,0.55,Low,0.009000000000000001,Low,0.99,0.01,0.0,0.01,0.01,,0.56,0.545
100.0,3.0,0.55,Low,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.555,0.56
100.0,3.0,0.55,Low,0.03,Medium,0.53,0.47,0.0,0.47,0.47,,0.61,0.545
100.0,3.0,0.55,Low,0.05,Medium,0.48,0.52,0.0,0.52,0.52,,0.635,0.63
100.0,3.0,0.55,Low,0.07,Medium,0.41,0.59,0.0,0.59,0.59,,0.61,0.655
100.0,3.0,0.55,Low,0.09,Medium,0.38,0.62,0.0,0.62,0.62,,0.575,0.66
100.0,3.0,0.55,Low,0.1,High,0.49,0.51,0.0,0.51,0.51,,0.67,0.67
100.0,3.0,0.55,Low,0.3,High,0.33,0.67,0.0,0.67,0.67,,0.8,0.835
100.0,3.0,0.55,Low,0.5,High,0.34,0.66,0.0,0.66,0.66,,0.8,0.86
100.0,3.0,0.55,Low,0.7,High,0.27,0.73,0.0,0.73,0.73,,0.83,0.865
100.0,3.0,0.55,Low,0.9,High,0.34,0.66,0.0,0.66,0.66,,0.785,0.85
100.0,3.0,0.6,Low,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.715,0.635
100.0,3.0,0.6,Low,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.69,0.61
100.0,3.0,0.6,Low,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.595,0.62
100.0,3.0,0.6,Low,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.665,0.63
100.0,3.0,0.6,Low,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.63,0.66
100.0,3.0,0.6,Low,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.69,0.575
100.0,3.0,0.6,Low,0.03,Medium,0.94,0.06,0.0,0.06,0.06,,0.6,0.63
100.0,3.0,0.6,Low,0.05,Medium,0.71,0.29,0.0,0.29,0.29,,0.655,0.62
100.0,3.0,0.6,Low,0.07,Medium,0.53,0.47,0.0,0.47,0.47,,0.625,0.69
100.0,3.0,0.6,Low,0.09,Medium,0.5,0.5,0.0,0.5,0.5,,0.655,0.67
100.0,3.0,0.6,Low,0.1,High,0.45,0.55,0.0,0.55,0.55,,0.71,0.705
100.0,3.0,0.6,Low,0.3,High,0.31,0.69,0.0,0.69,0.69,,0.815,0.795
100.0,3.0,0.6,Low,0.5,High,0.37,0.63,0.0,0.63,0.63,,0.78,0.895
100.0,3.0,0.6,Low,0.7,High,0.37,0.63,0.0,0.63,0.63,,0.8,0.88
100.0,3.0,0.6,Low,0.9,High,0.32,0.68,0.0,0.68,0.68,,0.83,0.835
100.0,3.0,0.7,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.795,0.715
100.0,3.0,0.7,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.785,0.68
100.0,3.0,0.7,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.775,0.705
100.0,3.0,0.7,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.725,0.72
100.0,3.0,0.7,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.735,0.645
100.0,3.0,0.7,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.775,0.71
100.0,3.0,0.7,Medium,0.03,Medium,1.0,0.0,0.0,0.0,0.0,,0.825,0.715
100.0,3.0,0.7,Medium,0.05,Medium,0.91,0.09,0.0,0.09,0.09,,0.775,0.66
100.0,3.0,0.7,Medium,0.07,Medium,0.83,0.17,0.0,0.17,0.17,,0.77,0.775
100.0,3.0,0.7,Medium,0.09,Medium,0.71,0.29,0.0,0.29,0.29,,0.815,0.795
100.0,3.0,0.7,Medium,0.1,High,0.6,0.4,0.0,0.4,0.4,,0.775,0.785
100.0,3.0,0.7,Medium,0.3,High,0.38,0.62,0.0,0.62,0.62,,0.79,0.845
100.0,3.0,0.7,Medium,0.5,High,0.26,0.74,0.0,0.74,0.74,,0.81,0.835
100.0,3.0,0.7,Medium,0.7,High,0.35,0.65,0.0,0.65,0.65,,0.87,0.87
100.0,3.0,0.7,Medium,0.9,High,0.25,0.75,0.0,0.75,0.75,,0.905,0.925
100.0,3.0,0.75,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.85,0.77
100.0,3.0,0.75,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.835,0.765
100.0,3.0,0.75,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.855,0.69
100.0,3.0,0.75,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.845,0.775
100.0,3.0,0.75,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.795,0.7
100.0,3.0,0.75,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.81,0.775
100.0,3.0,0.75,Medium,0.03,Medium,1.0,0.0,0.0,0.0,0.0,,0.8,0.795
100.0,3.0,0.75,Medium,0.05,Medium,0.96,0.04,0.0,0.04,0.04,,0.865,0.795
100.0,3.0,0.75,Medium,0.07,Medium,0.84,0.16,0.0,0.16,0.16,,0.87,0.76
100.0,3.0,0.75,Medium,0.09,Medium,0.72,0.28,0.0,0.28,0.28,,0.83,0.845
100.0,3.0,0.75,Medium,0.1,High,0.74,0.26,0.0,0.26,0.26,,0.865,0.855
100.0,3.0,0.75,Medium,0.3,High,0.37,0.63,0.0,0.63,0.63,,0.81,0.88
100.0,3.0,0.75,Medium,0.5,High,0.31,0.69,0.0,0.69,0.69,,0.89,0.875
100.0,3.0,0.75,Medium,0.7,High,0.3,0.7,0.0,0.7,0.7,,0.84,0.845
100.0,3.0,0.75,Medium,0.9,High,0.27,0.73,0.0,0.73,0.73,,0.86,0.865
100.0,3.0,0.8,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.915,0.845
100.0,3.0,0.8,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.905,0.785
100.0,3.0,0.8,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.89,0.855
100.0,3.0,0.8,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.895,0.75
100.0,3.0,0.8,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.875,0.795
100.0,3.0,0.8,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.87,0.805
100.0,3.0,0.8,Medium,0.03,Medium,1.0,0.0,0.0,0.0,0.0,,0.885,0.8
100.0,3.0,0.8,Medium,0.05,Medium,0.96,0.04,0.0,0.04,0.04,,0.89,0.85
100.0,3.0,0.8,Medium,0.07,Medium,0.89,0.11,0.0,0.11,0.11,,0.925,0.835
100.0,3.0,0.8,Medium,0.09,Medium,0.74,0.26,0.0,0.26,0.26,,0.895,0.885
100.0,3.0,0.8,Medium,0.1,High,0.63,0.37,0.0,0.37,0.37,,0.895,0.86
100.0,3.0,0.8,Medium,0.3,High,0.4,0.6,0.0,0.6,0.6,,0.895,0.885
100.0,3.0,0.8,Medium,0.5,High,0.34,0.66,0.0,0.66,0.66,,0.825,0.805
100.0,3.0,0.8,Medium,0.7,High,0.33,0.67,0.0,0.67,0.67,,0.885,0.895
100.0,3.0,0.8,Medium,0.9,High,0.33,0.67,0.0,0.67,0.67,,0.85,0.88
100.0,3.0,0.9,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.975,0.91
100.0,3.0,0.9,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.975,0.88
100.0,3.0,0.9,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.975,0.895
100.0,3.0,0.9,High,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.975,0.87
100.0,3.0,0.9,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.985,0.9
100.0,3.0,0.9,High,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.96,0.92
100.0,3.0,0.9,High,0.03,Medium,0.99,0.01,0.0,0.01,0.01,,0.975,0.915
100.0,3.0,0.9,High,0.05,Medium,0.92,0.08,0.0,0.08,0.08,,0.955,0.95
100.0,3.0,0.9,High,0.07,Medium,0.89,0.11,0.0,0.11,0.11,,0.96,0.945
100.0,3.0,0.9,High,0.09,Medium,0.8,0.2,0.0,0.2,0.2,,0.945,0.945
100.0,3.0,0.9,High,0.1,High,0.71,0.29,0.0,0.29,0.29,,0.97,0.935
100.0,3.0,0.9,High,0.3,High,0.41,0.59,0.0,0.59,0.59,,0.9,0.87
100.0,3.0,0.9,High,0.5,High,0.32,0.68,0.0,0.68,0.68,,0.78,0.83
100.0,3.0,0.9,High,0.7,High,0.33,0.67,0.0,0.67,0.67,,0.875,0.875
100.0,3.0,0.9,High,0.9,High,0.36,0.64,0.0,0.64,0.64,,0.86,0.88
100.0,3.0,0.95,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.99,0.955
100.0,3.0,0.95,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.995,0.955
100.0,3.0,0.95,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.985,0.95
100.0,3.0,0.95,High,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.96
100.0,3.0,0.95,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.995,0.955
100.0,3.0,0.95,High,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.985,0.94
100.0,3.0,0.95,High,0.03,Medium,0.97,0.03,0.0,0.03,0.03,,0.995,0.98
100.0,3.0,0.95,High,0.05,Medium,0.88,0.12,0.0,0.12,0.12,,0.99,0.98
100.0,3.0,0.95,High,0.07,Medium,0.83,0.17,0.0,0.17,0.17,,0.975,0.95
100.0,3.0,0.95,High,0.09,Medium,0.88,0.12,0.0,0.12,0.12,,0.98,0.97
100.0,3.0,0.95,High,0.1,High,0.75,0.25,0.0,0.25,0.25,,0.98,0.93
100.0,3.0,0.95,High,0.3,High,0.51,0.49,0.0,0.49,0.49,,0.9,0.9
100.0,3.0,0.95,High,0.5,High,0.31,0.69,0.0,0.69,0.69,,0.86,0.875
100.0,3.0,0.95,High,0.7,High,0.33,0.67,0.0,0.67,0.67,,0.845,0.85
100.0,3.0,0.95,High,0.9,High,0.28,0.72,0.0,0.72,0.72,,0.88,0.88
100.0,3.0,1.0,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,,1.0,1.0
100.0,3.0,1.0,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,,1.0,1.0
100.0,3.0,1.0,High,0.005,Low,0.98,0.02,0.0,0.02,0.02,,1.0,1.0
100.0,3.0,1.0,High,0.006999999999999999,Low,0.98,0.02,0.0,0.02,0.02,,1.0,1.0
100.0,3.0,1.0,High,0.009000000000000001,Low,0.98,0.02,0.0,0.02,0.02,,1.0,0.995
100.0,3.0,1.0,High,0.01,Medium,0.99,0.01,0.0,0.01,0.01,,1.0,1.0
100.0,3.0,1.0,High,0.03,Medium,0.95,0.05,0.0,0.05,0.05,,1.0,0.98
100.0,3.0,1.0,High,0.05,Medium,0.92,0.08,0.0,0.08,0.08,,1.0,0.995
100.0,3.0,1.0,High,0.07,Medium,0.88,0.12,0.0,0.12,0.12,,0.99,0.965
100.0,3.0,1.0,High,0.09,Medium,0.81,0.19,0.0,0.19,0.19,,0.995,0.975
100.0,3.0,1.0,High,0.1,High,0.79,0.21,0.0,0.21,0.21,,0.97,0.955
100.0,3.0,1.0,High,0.3,High,0.44,0.56,0.0,0.56,0.56,,0.93,0.905
100.0,3.0,1.0,High,0.5,High,0.4,0.6,0.0,0.6,0.6,,0.85,0.86
100.0,3.0,1.0,High,0.7,High,0.39,0.61,0.0,0.61,0.61,,0.86,0.89
100.0,3.0,1.0,High,0.9,High,0.4,0.6,0.0,0.6,0.6,,0.84,0.93
100.0,5.0,0.5,Low,0.001,Low,0.01,0.99,0.82,0.17,0.17,,0.53,0.515
100.0,5.0,0.5,Low,0.003,Low,0.03,0.97,0.82,0.15,0.15,,0.405,0.455
100.0,5.0,0.5,Low,0.005,Low,0.0,1.0,0.82,0.18,0.18,,0.51,0.48
100.0,5.0,0.5,Low,0.006999999999999999,Low,0.0,1.0,0.84,0.16,0.16,,0.535,0.545
100.0,5.0,0.5,Low,0.009000000000000001,Low,0.01,0.99,0.8,0.19,0.19,,0.515,0.55
100.0,5.0,0.5,Low,0.01,Medium,0.01,0.99,0.82,0.17,0.17,,0.52,0.525
100.0,5.0,0.5,Low,0.03,Medium,0.01,0.99,0.88,0.11,0.11,,0.57,0.545
100.0,5.0,0.5,Low,0.05,Medium,0.01,0.99,0.83,0.16,0.16,,0.63,0.585
100.0,5.0,0.5,Low,0.07,Medium,0.0,1.0,0.84,0.16,0.16,,0.625,0.62
100.0,5.0,0.5,Low,0.09,Medium,0.03,0.97,0.82,0.15,0.15,,0.625,0.66
100.0,5.0,0.5,Low,0.1,High,0.04,0.96,0.8,0.16,0.16,,0.62,0.68
100.0,5.0,0.5,Low,0.3,High,0.01,0.99,0.66,0.33,0.33,,0.81,0.855
100.0,5.0,0.5,Low,0.5,High,0.02,0.98,0.76,0.22,0.22,,0.9,0.875
100.0,5.0,0.5,Low,0.7,High,0.02,0.98,0.81,0.17,0.17,,0.905,0.92
100.0,5.0,0.5,Low,0.9,High,0.03,0.97,0.79,0.18,0.18,,0.855,0.92
100.0,5.0,0.55,Low,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.575,0.585
100.0,5.0,0.55,Low,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.595,0.535
100.0,5.0,0.55,Low,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.595,0.6
100.0,5.0,0.55,Low,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.545,0.59
100.0,5.0,0.55,Low,0.009000000000000001,Low,0.93,0.07,0.07,0.0,0.0,,0.56,0.58
100.0,5.0,0.55,Low,0.01,Medium,0.89,0.11,0.11,0.0,0.0,,0.57,0.555
100.0,5.0,0.55,Low,0.03,Medium,0.15,0.85,0.84,0.01,0.01,,0.6,0.63
100.0,5.0,0.55,Low,0.05,Medium,0.07,0.93,0.89,0.04,0.04,,0.555,0.65
100.0,5.0,0.55,Low,0.07,Medium,0.05,0.95,0.87,0.08,0.08,,0.65,0.67
100.0,5.0,0.55,Low,0.09,Medium,0.04,0.96,0.82,0.14,0.14,,0.725,0.675
100.0,5.0,0.55,Low,0.1,High,0.05,0.95,0.76,0.19,0.19,,0.67,0.72
100.0,5.0,0.55,Low,0.3,High,0.01,0.99,0.75,0.24,0.24,,0.86,0.91
100.0,5.0,0.55,Low,0.5,High,0.01,0.99,0.76,0.23,0.23,,0.835,0.865
100.0,5.0,0.55,Low,0.7,High,0.03,0.97,0.74,0.23,0.23,,0.865,0.9
100.0,5.0,0.55,Low,0.9,High,0.04,0.96,0.76,0.2,0.2,,0.86,0.91
100.0,5.0,0.6,Low,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.675,0.63
100.0,5.0,0.6,Low,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.675,0.61
100.0,5.0,0.6,Low,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.635,0.565
100.0,5.0,0.6,Low,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.65,0.66
100.0,5.0,0.6,Low,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.75,0.655
100.0,5.0,0.6,Low,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.715,0.66
100.0,5.0,0.6,Low,0.03,Medium,0.47,0.53,0.53,0.0,0.0,,0.65,0.66
100.0,5.0,0.6,Low,0.05,Medium,0.14,0.86,0.86,0.0,0.0,,0.705,0.67
100.0,5.0,0.6,Low,0.07,Medium,0.12,0.88,0.8,0.08,0.08,,0.715,0.62
100.0,5.0,0.6,Low,0.09,Medium,0.07,0.93,0.85,0.08,0.08,,0.65,0.675
100.0,5.0,0.6,Low,0.1,High,0.05,0.95,0.89,0.06,0.06,,0.685,0.75
100.0,5.0,0.6,Low,0.3,High,0.02,0.98,0.69,0.29,0.29,,0.855,0.86
100.0,5.0,0.6,Low,0.5,High,0.02,0.98,0.78,0.2,0.2,,0.89,0.885
100.0,5.0,0.6,Low,0.7,High,0.01,0.99,0.81,0.18,0.18,,0.925,0.95
100.0,5.0,0.6,Low,0.9,High,0.04,0.96,0.79,0.17,0.17,,0.85,0.895
100.0,5.0,0.7,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.845,0.635
100.0,5.0,0.7,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.86,0.735
100.0,5.0,0.7,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.855,0.71
100.0,5.0,0.7,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.865,0.715
100.0,5.0,0.7,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.84,0.74
100.0,5.0,0.7,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.835,0.77
100.0,5.0,0.7,Medium,0.03,Medium,0.97,0.03,0.03,0.0,0.0,,0.85,0.765
100.0,5.0,0.7,Medium,0.05,Medium,0.58,0.42,0.42,0.0,0.0,,0.85,0.75
100.0,5.0,0.7,Medium,0.07,Medium,0.34,0.66,0.66,0.0,0.0,,0.8,0.835
100.0,5.0,0.7,Medium,0.09,Medium,0.08,0.92,0.9,0.02,0.02,,0.79,0.815
100.0,5.0,0.7,Medium,0.1,High,0.14,0.86,0.83,0.03,0.03,,0.815,0.835
100.0,5.0,0.7,Medium,0.3,High,0.03,0.97,0.78,0.19,0.19,,0.885,0.875
100.0,5.0,0.7,Medium,0.5,High,0.03,0.97,0.83,0.14,0.14,,0.9,0.865
100.0,5.0,0.7,Medium,0.7,High,0.01,0.99,0.77,0.22,0.22,,0.855,0.89
100.0,5.0,0.7,Medium,0.9,High,0.02,0.98,0.75,0.23,0.23,,0.94,0.865
100.0,5.0,0.75,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.9,0.725
100.0,5.0,0.75,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.89,0.735
100.0,5.0,0.75,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.89,0.805
100.0,5.0,0.75,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.875,0.75
100.0,5.0,0.75,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.865,0.755
100.0,5.0,0.75,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.895,0.79
100.0,5.0,0.75,Medium,0.03,Medium,0.98,0.02,0.02,0.0,0.0,,0.905,0.79
100.0,5.0,0.75,Medium,0.05,Medium,0.73,0.27,0.27,0.0,0.0,,0.87,0.805
100.0,5.0,0.75,Medium,0.07,Medium,0.5,0.5,0.49,0.01,0.01,,0.87,0.795
100.0,5.0,0.75,Medium,0.09,Medium,0.21,0.79,0.78,0.01,0.01,,0.91,0.85
100.0,5.0,0.75,Medium,0.1,High,0.15,0.85,0.84,0.01,0.01,,0.905,0.83
100.0,5.0,0.75,Medium,0.3,High,0.03,0.97,0.9,0.07,0.07,,0.91,0.87
100.0,5.0,0.75,Medium,0.5,High,0.02,0.98,0.8,0.18,0.18,,0.89,0.915
100.0,5.0,0.75,Medium,0.7,High,0.03,0.97,0.7,0.27,0.27,,0.94,0.94
100.0,5.0,0.75,Medium,0.9,High,0.03,0.97,0.82,0.15,0.15,,0.92,0.96
100.0,5.0,0.8,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.935,0.815
100.0,5.0,0.8,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.935,0.81
100.0,5.0,0.8,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.955,0.805
100.0,5.0,0.8,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.935,0.82
100.0,5.0,0.8,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.92,0.81
100.0,5.0,0.8,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.945,0.8
100.0,5.0,0.8,Medium,0.03,Medium,1.0,0.0,0.0,0.0,0.0,,0.945,0.865
100.0,5.0,0.8,Medium,0.05,Medium,0.71,0.29,0.29,0.0,0.0,,0.97,0.84
100.0,5.0,0.8,Medium,0.07,Medium,0.42,0.58,0.58,0.0,0.0,,0.945,0.87
100.0,5.0,0.8,Medium,0.09,Medium,0.19,0.81,0.77,0.04,0.04,,0.93,0.875
100.0,5.0,0.8,Medium,0.1,High,0.24,0.76,0.75,0.01,0.01,,0.935,0.875
100.0,5.0,0.8,Medium,0.3,High,0.05,0.95,0.77,0.18,0.18,,0.93,0.93
100.0,5.0,0.8,Medium,0.5,High,0.01,0.99,0.81,0.18,0.18,,0.895,0.93
100.0,5.0,0.8,Medium,0.7,High,0.03,0.97,0.81,0.16,0.16,,0.9,0.92
100.0,5.0,0.8,Medium,0.9,High,0.03,0.97,0.79,0.18,0.18,,0.905,0.92
100.0,5.0,0.9,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.985,0.88
100.0,5.0,0.9,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.995,0.87
100.0,5.0,0.9,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.985,0.895
100.0,5.0,0.9,High,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.995,0.925
100.0,5.0,0.9,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.995,0.88
100.0,5.0,0.9,High,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,1.0,0.93
100.0,5.0,0.9,High,0.03,Medium,0.94,0.06,0.06,0.0,0.0,,0.99,0.92
100.0,5.0,0.9,High,0.05,Medium,0.63,0.37,0.37,0.0,0.0,,0.99,0.965
100.0,5.0,0.9,High,0.07,Medium,0.39,0.61,0.6,0.01,0.01,,0.985,0.97
100.0,5.0,0.9,High,0.09,Medium,0.27,0.73,0.71,0.02,0.02,,0.995,0.935
100.0,5.0,0.9,High,0.1,High,0.26,0.74,0.74,0.0,0.0,,0.975,0.925
100.0,5.0,0.9,High,0.3,High,0.04,0.96,0.86,0.1,0.1,,0.92,0.94
100.0,5.0,0.9,High,0.5,High,0.02,0.98,0.85,0.13,0.13,,0.93,0.94
100.0,5.0,0.9,High,0.7,High,0.0,1.0,0.77,0.23,0.23,,0.9,0.96
100.0,5.0,0.9,High,0.9,High,0.03,0.97,0.73,0.24,0.24,,0.88,0.92
100.0,5.0,0.95,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.985
100.0,5.0,0.95,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.955
100.0,5.0,0.95,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.995,0.935
100.0,5.0,0.95,High,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.965
100.0,5.0,0.95,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.98
100.0,5.0,0.95,High,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,1.0,0.95
100.0,5.0,0.95,High,0.03,Medium,0.84,0.16,0.16,0.0,0.0,,1.0,0.955
100.0,5.0,0.95,High,0.05,Medium,0.63,0.37,0.37,0.0,0.0,,0.995,0.98
100.0,5.0,0.95,High,0.07,Medium,0.43,0.57,0.57,0.0,0.0,,1.0,0.97
100.0,5.0,0.95,High,0.09,Medium,0.37,0.63,0.63,0.0,0.0,,1.0,0.965
100.0,5.0,0.95,High,0.1,High,0.32,0.68,0.68,0.0,0.0,,1.0,0.97
100.0,5.0,0.95,High,0.3,High,0.04,0.96,0.9,0.06,0.06,,0.935,0.94
100.0,5.0,0.95,High,0.5,High,0.05,0.95,0.75,0.2,0.2,,0.89,0.94
100.0,5.0,0.95,High,0.7,High,0.03,0.97,0.79,0.18,0.18,,0.935,0.9
100.0,5.0,0.95,High,0.9,High,0.03,0.97,0.74,0.23,0.23,,0.905,0.945
100.0,5.0,1.0,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,,1.0,1.0
100.0,5.0,1.0,High,0.003,Low,0.96,0.04,0.04,0.0,0.0,,1.0,0.995
100.0,5.0,1.0,High,0.005,Low,0.96,0.04,0.04,0.0,0.0,,1.0,0.995
100.0,5.0,1.0,High,0.006999999999999999,Low,0.8,0.2,0.2,0.0,0.0,,1.0,1.0
100.0,5.0,1.0,High,0.009000000000000001,Low,0.91,0.09,0.09,0.0,0.0,,1.0,1.0
100.0,5.0,1.0,High,0.01,Medium,0.79,0.21,0.21,0.0,0.0,,1.0,1.0
100.0,5.0,1.0,High,0.03,Medium,0.65,0.35,0.35,0.0,0.0,,1.0,1.0
100.0,5.0,1.0,High,0.05,Medium,0.53,0.47,0.47,0.0,0.0,,1.0,0.98
100.0,5.0,1.0,High,0.07,Medium,0.4,0.6,0.6,0.0,0.0,,0.995,0.99
100.0,5.0,1.0,High,0.09,Medium,0.39,0.61,0.61,0.0,0.0,,1.0,0.975
100.0,5.0,1.0,High,0.1,High,0.29,0.71,0.71,0.0,0.0,,1.0,0.99
100.0,5.0,1.0,High,0.3,High,0.06,0.94,0.8,0.14,0.14,,0.95,0.945
100.0,5.0,1.0,High,0.5,High,0.01,0.99,0.83,0.16,0.16,,0.895,0.925
