iterations,voters,mean,mean_bucket,std,std_bucket,optimal_is_strong_democracy,optimal_is_weak_democracy,optimal_is_weak_epistocracy,optimal_is_strong_epistocracy,optimal_is_expert_rule,minority_colluding,optimal_agrees_majority
1000.0,41.0,0.6,,0.09,,0.0,0.0,0.0,0.0,0.0,0.0,0.925
1000.0,41.0,0.6,,0.12,,0.0,0.0,0.0,0.0,0.0,0.002,0.907
1000.0,41.0,0.6,,0.13,,0.0,0.0,0.0,0.001,0.001,0.0,0.907
1000.0,41.0,0.6,,0.14,,0.0,0.0,0.0,0.0,0.0,0.0,0.897
1000.0,41.0,0.65,,0.02,,0.0,0.0,0.0,0.0,0.0,0.001,0.994
1000.0,41.0,0.65,,0.03,,0.0,0.0,0.0,0.0,0.0,0.001,0.992
1000.0,41.0,0.65,,0.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.989
1000.0,41.0,0.65,,0.07,,0.0,0.0,0.0,0.0,0.0,0.001,0.97
1000.0,41.0,0.65,,0.08,,0.0,0.0,0.0,0.0,0.0,0.001,0.978
1000.0,41.0,0.65,,0.09,,0.0,0.0,0.0,0.0,0.0,0.003,0.978
1000.0,41.0,0.65,,0.12,,0.0,0.0,0.0,0.0,0.0,0.005,0.972
1000.0,41.0,0.65,,0.13,,0.0,0.0,0.0,0.0,0.0,0.003,0.974
1000.0,41.0,0.65,,0.14,,0.0,0.0,0.0,0.0,0.0,0.003,0.981
1000.0,41.0,0.7,,0.02,,0.0,0.0,0.0,0.0,0.0,0.001,1.0
1000.0,41.0,0.7,,0.03,,0.0,0.0,0.0,0.0,0.0,0.001,0.999
1000.0,41.0,0.7,,0.04,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1000.0,41.0,0.7,,0.07,,0.0,0.0,0.0,0.0,0.0,0.002,0.997
1000.0,41.0,0.7,,0.08,,0.0,0.0,0.0,0.0,0.0,0.005,0.994
1000.0,41.0,0.7,,0.09,,0.0,0.0,0.0,0.0,0.0,0.003,0.999
1000.0,41.0,0.7,,0.12,,0.0,0.0,0.0,0.0,0.0,0.016,0.994
1000.0,41.0,0.7,,0.13,,0.0,0.0,0.0,0.0,0.0,0.016,0.999
1000.0,41.0,0.7,,0.14,,0.0,0.0,0.0,0.0,0.0,0.023,0.995
1000.0,41.0,0.75,,0.02,,0.0,0.0,0.0,0.0,0.0,0.003,1.0
1000.0,41.0,0.75,,0.03,,0.0,0.0,0.0,0.0,0.0,0.006,1.0
1000.0,41.0,0.75,,0.04,,0.0,0.0,0.0,0.0,0.0,0.006,0.998
1000.0,41.0,0.75,,0.07,,0.0,0.0,0.0,0.0,0.0,0.008,1.0
1000.0,41.0,0.75,,0.08,,0.0,0.0,0.0,0.0,0.0,0.013,1.0
1000.0,41.0,0.75,,0.09,,0.0,0.0,0.0,0.0,0.0,0.026,1.0
1000.0,41.0,0.75,,0.12,,0.0,0.0,0.0,0.0,0.0,0.046,1.0
1000.0,41.0,0.75,,0.13,,0.0,0.0,0.0,0.0,0.0,0.05,0.998
1000.0,41.0,0.75,,0.14,,0.0,0.0,0.0,0.0,0.0,0.063,1.0
1000.0,41.0,0.8,,0.02,,0.0,0.0,0.0,0.0,0.0,0.011,1.0
1000.0,41.0,0.8,,0.03,,0.0,0.0,0.0,0.0,0.0,0.017,1.0
1000.0,41.0,0.8,,0.04,,0.0,0.0,0.0,0.0,0.0,0.026,1.0
1000.0,41.0,0.8,,0.07,,0.0,0.0,0.0,0.0,0.0,0.05,1.0
1000.0,41.0,0.8,,0.08,,0.0,0.0,0.0,0.0,0.0,0.063,1.0
1000.0,41.0,0.8,,0.09,,0.0,0.0,0.0,0.0,0.0,0.065,1.0
1000.0,41.0,0.8,,0.12,,0.0,0.0,0.0,0.0,0.0,0.131,1.0
1000.0,41.0,0.8,,0.13,,0.0,0.0,0.0,0.0,0.0,0.177,1.0
1000.0,41.0,0.8,,0.14,,0.0,0.0,0.0,0.0,0.0,0.202,1.0
1000.0,41.0,0.85,,0.02,,0.0,0.0,0.0,0.0,0.0,0.056,1.0
1000.0,41.0,0.85,,0.03,,0.0,0.0,0.0,0.0,0.0,0.059,1.0
1000.0,41.0,0.85,,0.04,,0.0,0.0,0.0,0.0,0.0,0.084,1.0
1000.0,41.0,0.85,,0.07,,0.0,0.0,0.0,0.0,0.0,0.135,1.0
1000.0,41.0,0.85,,0.08,,0.0,0.0,0.0,0.0,0.0,0.167,1.0
1000.0,41.0,0.85,,0.09,,0.0,0.0,0.0,0.0,0.0,0.189,1.0
1000.0,41.0,0.85,,0.12,,0.0,0.0,0.0,0.0,0.0,0.36,1.0
1000.0,41.0,0.85,,0.13,,0.0,0.0,0.0,0.0,0.0,0.423,1.0
1000.0,41.0,0.85,,0.14,,0.0,0.0,0.0,0.0,0.0,0.459,1.0
1000.0,41.0,0.9,,0.02,,0.0,0.0,0.0,0.0,0.0,0.175,1.0
1000.0,41.0,0.9,,0.03,,0.0,0.0,0.0,0.0,0.0,0.219,1.0
1000.0,41.0,0.9,,0.04,,0.0,0.0,0.0,0.0,0.0,0.243,1.0
1000.0,41.0,0.9,,0.07,,0.0,0.0,0.0,0.0,0.0,0.388,1.0
1000.0,41.0,0.9,,0.08,,0.0,0.0,0.0,0.0,0.0,0.481,1.0
1000.0,41.0,0.9,,0.09,,0.0,0.0,0.0,0.0,0.0,0.547,1.0
1000.0,41.0,0.9,,0.12,,0.0,0.0,0.0,0.0,0.0,0.753,1.0
1000.0,41.0,0.9,,0.13,,0.002,0.0,0.0,0.002,0.0,0.832,1.0
1000.0,41.0,0.9,,0.14,,0.022,0.0,0.0,0.022,0.0,0.91,1.0
1000.0,41.0,0.95,,0.02,,0.0,0.0,0.0,0.0,0.0,0.467,1.0
1000.0,41.0,0.95,,0.03,,0.0,0.0,0.0,0.0,0.0,0.551,1.0
1000.0,41.0,0.95,,0.04,,0.0,0.0,0.0,0.0,0.0,0.659,1.0
1000.0,41.0,0.95,,0.07,,0.0,0.0,0.0,0.0,0.0,0.909,1.0
1000.0,41.0,0.95,,0.08,,0.006,0.0,0.0,0.006,0.0,0.946,1.0
1000.0,41.0,0.95,,0.09,,0.05,0.0,0.0,0.05,0.0,0.986,1.0
1000.0,41.0,0.95,,0.12,,0.99,0.0,0.0,0.99,0.0,1.0,1.0
1000.0,41.0,0.95,,0.13,,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,41.0,0.95,,0.14,,1.0,0.0,0.0,1.0,0.0,1.0,1.0
