iterations,voters,mean,std,minority_decisive,majority_correct
100.0,5.0,0.7,0.157,0.94,1.0
100.0,5.0,0.7,0.158,0.93,1.0
100.0,5.0,0.7,0.159,0.98,1.0
100.0,5.0,0.7,0.16,0.91,1.0
100.0,5.0,0.7,0.161,0.96,1.0
100.0,5.0,0.7,0.162,0.95,1.0
100.0,5.0,0.7,0.163,0.95,1.0
100.0,5.0,0.7,0.164,0.97,1.0
100.0,5.0,0.7,0.165,0.95,1.0
100.0,5.0,0.7,0.166,0.97,1.0
100.0,5.0,0.7,0.167,0.94,1.0
100.0,5.0,0.7,0.168,1.0,1.0
100.0,5.0,0.7,0.169,0.95,1.0
100.0,5.0,0.7,0.17,0.96,1.0
100.0,5.0,0.7,0.171,0.98,1.0
100.0,5.0,0.7,0.17200000000000001,0.95,1.0
100.0,5.0,0.7,0.17300000000000001,1.0,1.0
100.0,5.0,0.7,0.17400000000000002,0.93,1.0
100.0,5.0,0.7,0.17500000000000002,0.98,1.0
100.0,5.0,0.7,0.17600000000000002,0.93,1.0
100.0,5.0,0.7,0.177,0.97,1.0
100.0,5.0,0.7,0.178,0.98,1.0
100.0,5.0,0.7,0.179,0.97,1.0
100.0,5.0,0.7,0.18,0.97,1.0
100.0,5.0,0.7,0.181,0.98,1.0
100.0,5.0,0.7,0.182,0.97,1.0
100.0,5.0,0.7,0.183,0.93,1.0
100.0,5.0,0.7,0.184,1.0,1.0
100.0,5.0,0.7,0.185,0.98,1.0
100.0,5.0,0.7,0.186,0.95,1.0
100.0,5.0,0.7,0.187,0.98,1.0
100.0,5.0,0.7,0.188,0.97,1.0
100.0,5.0,0.7,0.189,0.96,1.0
100.0,5.0,0.7,0.19,0.96,1.0
100.0,5.0,0.7,0.191,0.95,1.0
100.0,5.0,0.7,0.192,0.98,1.0
100.0,5.0,0.7,0.193,0.97,1.0
100.0,5.0,0.7,0.194,0.96,1.0
100.0,5.0,0.7,0.195,0.96,1.0
100.0,5.0,0.7,0.196,0.92,1.0
100.0,5.0,0.7,0.197,0.94,1.0
100.0,5.0,0.7,0.198,0.97,1.0
100.0,5.0,0.7,0.199,0.98,1.0
100.0,5.0,0.7,0.2,0.96,1.0
100.0,5.0,0.8,0.001,0.0,1.0
100.0,5.0,0.8,0.002,0.0,1.0
100.0,5.0,0.8,0.003,0.0,1.0
100.0,5.0,0.8,0.004,0.0,1.0
100.0,5.0,0.8,0.005,0.0,1.0
100.0,5.0,0.8,0.006,0.0,1.0
100.0,5.0,0.8,0.007,0.0,1.0
100.0,5.0,0.8,0.008,0.0,1.0
100.0,5.0,0.8,0.009000000000000001,0.0,1.0
100.0,5.0,0.8,0.010000000000000002,0.0,1.0
100.0,5.0,0.8,0.011,0.0,1.0
100.0,5.0,0.8,0.012,0.0,1.0
100.0,5.0,0.8,0.013000000000000001,0.0,1.0
100.0,5.0,0.8,0.014000000000000002,0.0,1.0
100.0,5.0,0.8,0.015,0.0,1.0
100.0,5.0,0.8,0.016,0.0,1.0
100.0,5.0,0.8,0.017,0.0,1.0
100.0,5.0,0.8,0.018000000000000002,0.0,1.0
100.0,5.0,0.8,0.019000000000000003,0.0,1.0
100.0,5.0,0.8,0.02,0.0,1.0
100.0,5.0,0.8,0.021,0.0,1.0
100.0,5.0,0.8,0.022000000000000002,0.0,1.0
100.0,5.0,0.8,0.023,0.0,1.0
100.0,5.0,0.8,0.024,0.0,1.0
100.0,5.0,0.8,0.025,0.0,1.0
100.0,5.0,0.8,0.026000000000000002,0.0,1.0
100.0,5.0,0.8,0.027000000000000003,0.0,1.0
100.0,5.0,0.8,0.028,0.0,1.0
100.0,5.0,0.8,0.029,0.0,1.0
100.0,5.0,0.8,0.030000000000000002,0.0,1.0
100.0,5.0,0.8,0.031,0.0,1.0
100.0,5.0,0.8,0.032,0.0,1.0
100.0,5.0,0.8,0.033,0.02,1.0
100.0,5.0,0.8,0.034,0.01,1.0
100.0,5.0,0.8,0.035,0.04,1.0
100.0,5.0,0.8,0.036000000000000004,0.02,1.0
100.0,5.0,0.8,0.037000000000000005,0.03,1.0
100.0,5.0,0.8,0.038,0.05,1.0
100.0,5.0,0.8,0.039,0.06,1.0
100.0,5.0,0.8,0.04,0.09,1.0
100.0,5.0,0.8,0.041,0.03,1.0
100.0,5.0,0.8,0.042,0.06,1.0
100.0,5.0,0.8,0.043000000000000003,0.15,1.0
100.0,5.0,0.8,0.044000000000000004,0.14,1.0
100.0,5.0,0.8,0.045,0.11,1.0
100.0,5.0,0.8,0.046,0.2,1.0
100.0,5.0,0.8,0.047,0.24,1.0
100.0,5.0,0.8,0.048,0.23,1.0
100.0,5.0,0.8,0.049,0.31,1.0
100.0,5.0,0.8,0.05,0.14,1.0
100.0,5.0,0.8,0.051000000000000004,0.25,1.0
100.0,5.0,0.8,0.052000000000000005,0.36,1.0
100.0,5.0,0.8,0.053000000000000005,0.22,1.0
100.0,5.0,0.8,0.054,0.26,1.0
100.0,5.0,0.8,0.055,0.28,1.0
100.0,5.0,0.8,0.056,0.32,1.0
100.0,5.0,0.8,0.057,0.42,1.0
100.0,5.0,0.8,0.058,0.31,1.0
100.0,5.0,0.8,0.059000000000000004,0.32,1.0
100.0,5.0,0.8,0.060000000000000005,0.39,1.0
100.0,5.0,0.8,0.061,0.44,1.0
100.0,5.0,0.8,0.062,0.36,1.0
100.0,5.0,0.8,0.063,0.34,1.0
100.0,5.0,0.8,0.064,0.47,1.0
100.0,5.0,0.8,0.065,0.45,1.0
100.0,5.0,0.8,0.066,0.43,1.0
100.0,5.0,0.8,0.067,0.53,1.0
100.0,5.0,0.8,0.068,0.47,1.0
100.0,5.0,0.8,0.069,0.57,1.0
100.0,5.0,0.8,0.07,0.53,1.0
100.0,5.0,0.8,0.07100000000000001,0.49,1.0
100.0,5.0,0.8,0.07200000000000001,0.61,1.0
100.0,5.0,0.8,0.07300000000000001,0.59,1.0
100.0,5.0,0.8,0.074,0.59,1.0
100.0,5.0,0.8,0.075,0.66,1.0
100.0,5.0,0.8,0.076,0.61,1.0
100.0,5.0,0.8,0.077,0.67,1.0
100.0,5.0,0.8,0.078,0.58,1.0
100.0,5.0,0.8,0.079,0.64,1.0
100.0,5.0,0.8,0.08,0.7,1.0
100.0,5.0,0.8,0.081,0.71,1.0
100.0,5.0,0.8,0.082,0.67,1.0
100.0,5.0,0.8,0.083,0.72,1.0
100.0,5.0,0.8,0.084,0.71,1.0
100.0,5.0,0.8,0.085,0.77,1.0
100.0,5.0,0.8,0.08600000000000001,0.68,1.0
100.0,5.0,0.8,0.08700000000000001,0.74,1.0
100.0,5.0,0.8,0.08800000000000001,0.7,1.0
100.0,5.0,0.8,0.089,0.82,1.0
100.0,5.0,0.8,0.09,0.79,1.0
100.0,5.0,0.8,0.091,0.74,1.0
100.0,5.0,0.8,0.092,0.75,1.0
100.0,5.0,0.8,0.093,0.78,1.0
100.0,5.0,0.8,0.094,0.72,1.0
100.0,5.0,0.8,0.095,0.74,1.0
100.0,5.0,0.8,0.096,0.76,1.0
100.0,5.0,0.8,0.097,0.81,1.0
100.0,5.0,0.8,0.098,0.75,1.0
100.0,5.0,0.8,0.099,0.75,1.0
100.0,5.0,0.8,0.1,0.81,1.0
100.0,5.0,0.8,0.101,0.85,1.0
100.0,5.0,0.8,0.10200000000000001,0.79,1.0
100.0,5.0,0.8,0.10300000000000001,0.82,1.0
100.0,5.0,0.8,0.10400000000000001,0.71,1.0
100.0,5.0,0.8,0.10500000000000001,0.86,1.0
100.0,5.0,0.8,0.106,0.79,1.0
100.0,5.0,0.8,0.107,0.85,1.0
100.0,5.0,0.8,0.108,0.79,1.0
100.0,5.0,0.8,0.109,0.86,1.0
100.0,5.0,0.8,0.11,0.86,1.0
100.0,5.0,0.8,0.111,0.84,1.0
100.0,5.0,0.8,0.112,0.82,1.0
100.0,5.0,0.8,0.113,0.88,1.0
100.0,5.0,0.8,0.114,0.78,1.0
100.0,5.0,0.8,0.115,0.9,1.0
100.0,5.0,0.8,0.116,0.78,1.0
100.0,5.0,0.8,0.117,0.86,1.0
100.0,5.0,0.8,0.11800000000000001,0.93,1.0
100.0,5.0,0.8,0.11900000000000001,0.89,1.0
100.0,5.0,0.8,0.12000000000000001,0.87,1.0
100.0,5.0,0.8,0.121,0.89,1.0
100.0,5.0,0.8,0.122,0.88,1.0
100.0,5.0,0.8,0.123,0.83,1.0
100.0,5.0,0.8,0.124,0.91,1.0
100.0,5.0,0.8,0.125,0.92,1.0
100.0,5.0,0.8,0.126,0.88,1.0
100.0,5.0,0.8,0.127,0.92,1.0
100.0,5.0,0.8,0.128,0.88,1.0
100.0,5.0,0.8,0.129,0.82,1.0
100.0,5.0,0.8,0.13,0.87,1.0
100.0,5.0,0.8,0.131,0.86,1.0
100.0,5.0,0.8,0.132,0.89,1.0
100.0,5.0,0.8,0.133,0.91,1.0
100.0,5.0,0.8,0.134,0.9,1.0
100.0,5.0,0.8,0.135,0.93,1.0
100.0,5.0,0.8,0.136,0.95,1.0
100.0,5.0,0.8,0.137,0.88,1.0
100.0,5.0,0.8,0.138,0.9,1.0
100.0,5.0,0.8,0.139,0.95,1.0
100.0,5.0,0.8,0.14,0.9,1.0
100.0,5.0,0.8,0.14100000000000001,0.9,1.0
100.0,5.0,0.8,0.14200000000000002,0.94,1.0
100.0,5.0,0.8,0.14300000000000002,0.92,1.0
100.0,5.0,0.8,0.14400000000000002,0.87,1.0
100.0,5.0,0.8,0.14500000000000002,0.92,1.0
100.0,5.0,0.8,0.146,0.95,1.0
100.0,5.0,0.8,0.147,0.93,1.0
100.0,5.0,0.8,0.148,0.94,1.0
100.0,5.0,0.8,0.149,0.89,1.0
100.0,5.0,0.8,0.15,0.96,1.0
100.0,5.0,0.8,0.151,0.9,1.0
100.0,5.0,0.8,0.152,0.91,1.0
100.0,5.0,0.8,0.153,0.91,1.0
100.0,5.0,0.8,0.154,0.98,1.0
100.0,5.0,0.8,0.155,0.85,1.0
100.0,5.0,0.8,0.156,0.96,1.0
100.0,5.0,0.8,0.157,0.92,1.0
100.0,5.0,0.8,0.158,0.93,1.0
100.0,5.0,0.8,0.159,0.92,1.0
100.0,5.0,0.8,0.16,0.93,1.0
100.0,5.0,0.8,0.161,0.9,1.0
100.0,5.0,0.8,0.162,0.94,1.0
100.0,5.0,0.8,0.163,0.97,1.0
100.0,5.0,0.8,0.164,0.94,1.0
100.0,5.0,0.8,0.165,0.95,1.0
100.0,5.0,0.8,0.166,0.93,1.0
100.0,5.0,0.8,0.167,0.95,1.0
100.0,5.0,0.8,0.168,0.95,1.0
100.0,5.0,0.8,0.169,0.91,1.0
100.0,5.0,0.8,0.17,0.9,1.0
100.0,5.0,0.8,0.171,0.93,1.0
100.0,5.0,0.8,0.17200000000000001,0.97,1.0
100.0,5.0,0.8,0.17300000000000001,0.95,1.0
100.0,5.0,0.8,0.17400000000000002,0.95,1.0
100.0,5.0,0.8,0.17500000000000002,0.96,1.0
100.0,5.0,0.8,0.17600000000000002,0.91,1.0
100.0,5.0,0.8,0.177,0.96,1.0
100.0,5.0,0.8,0.178,0.94,1.0
100.0,5.0,0.8,0.179,0.92,1.0
100.0,5.0,0.8,0.18,0.98,1.0
100.0,5.0,0.8,0.181,0.95,1.0
100.0,5.0,0.8,0.182,0.94,1.0
100.0,5.0,0.8,0.183,0.98,1.0
100.0,5.0,0.8,0.184,0.94,1.0
100.0,5.0,0.8,0.185,0.96,1.0
100.0,5.0,0.8,0.186,0.97,1.0
100.0,5.0,0.8,0.187,0.95,1.0
100.0,5.0,0.8,0.188,0.94,1.0
100.0,5.0,0.8,0.189,0.98,1.0
100.0,5.0,0.8,0.19,0.95,1.0
100.0,5.0,0.8,0.191,0.94,1.0
100.0,5.0,0.8,0.192,0.91,1.0
100.0,5.0,0.8,0.193,0.96,1.0
100.0,5.0,0.8,0.194,0.96,1.0
100.0,5.0,0.8,0.195,0.97,1.0
100.0,5.0,0.8,0.196,0.92,1.0
100.0,5.0,0.8,0.197,0.96,1.0
100.0,5.0,0.8,0.198,0.98,1.0
100.0,5.0,0.8,0.199,0.97,1.0
100.0,5.0,0.8,0.2,0.94,1.0
100.0,5.0,0.9,0.001,0.0,1.0
100.0,5.0,0.9,0.002,0.0,1.0
100.0,5.0,0.9,0.003,0.0,1.0
100.0,5.0,0.9,0.004,0.0,1.0
100.0,5.0,0.9,0.005,0.0,1.0
100.0,5.0,0.9,0.006,0.0,1.0
100.0,5.0,0.9,0.007,0.0,1.0
100.0,5.0,0.9,0.008,0.0,1.0
100.0,5.0,0.9,0.009000000000000001,0.0,1.0
100.0,5.0,0.9,0.010000000000000002,0.0,1.0
100.0,5.0,0.9,0.011,0.0,1.0
100.0,5.0,0.9,0.012,0.0,1.0
100.0,5.0,0.9,0.013000000000000001,0.0,1.0
100.0,5.0,0.9,0.014000000000000002,0.0,1.0
100.0,5.0,0.9,0.015,0.0,1.0
100.0,5.0,0.9,0.016,0.0,1.0
100.0,5.0,0.9,0.017,0.0,1.0
100.0,5.0,0.9,0.018000000000000002,0.0,1.0
100.0,5.0,0.9,0.019000000000000003,0.0,1.0
100.0,5.0,0.9,0.02,0.0,1.0
100.0,5.0,0.9,0.021,0.0,1.0
100.0,5.0,0.9,0.022000000000000002,0.0,1.0
100.0,5.0,0.9,0.023,0.01,1.0
100.0,5.0,0.9,0.024,0.02,1.0
100.0,5.0,0.9,0.025,0.01,1.0
100.0,5.0,0.9,0.026000000000000002,0.01,1.0
100.0,5.0,0.9,0.027000000000000003,0.03,1.0
100.0,5.0,0.9,0.028,0.03,1.0
100.0,5.0,0.9,0.029,0.03,1.0
100.0,5.0,0.9,0.030000000000000002,0.03,1.0
100.0,5.0,0.9,0.031,0.05,1.0
100.0,5.0,0.9,0.032,0.05,1.0
100.0,5.0,0.9,0.033,0.09,1.0
100.0,5.0,0.9,0.034,0.13,1.0
100.0,5.0,0.9,0.035,0.1,1.0
100.0,5.0,0.9,0.036000000000000004,0.11,1.0
100.0,5.0,0.9,0.037000000000000005,0.18,1.0
100.0,5.0,0.9,0.038,0.12,1.0
100.0,5.0,0.9,0.039,0.15,1.0
100.0,5.0,0.9,0.04,0.22,1.0
100.0,5.0,0.9,0.041,0.2,1.0
100.0,5.0,0.9,0.042,0.22,1.0
100.0,5.0,0.9,0.043000000000000003,0.28,1.0
100.0,5.0,0.9,0.044000000000000004,0.19,1.0
100.0,5.0,0.9,0.045,0.34,1.0
100.0,5.0,0.9,0.046,0.3,1.0
100.0,5.0,0.9,0.047,0.43,1.0
100.0,5.0,0.9,0.048,0.3,1.0
100.0,5.0,0.9,0.049,0.31,1.0
100.0,5.0,0.9,0.05,0.27,1.0
100.0,5.0,0.9,0.051000000000000004,0.48,1.0
100.0,5.0,0.9,0.052000000000000005,0.37,1.0
100.0,5.0,0.9,0.053000000000000005,0.36,1.0
100.0,5.0,0.9,0.054,0.38,1.0
100.0,5.0,0.9,0.055,0.41,1.0
100.0,5.0,0.9,0.056,0.49,1.0
100.0,5.0,0.9,0.057,0.48,1.0
100.0,5.0,0.9,0.058,0.48,1.0
100.0,5.0,0.9,0.059000000000000004,0.44,1.0
100.0,5.0,0.9,0.060000000000000005,0.51,1.0
100.0,5.0,0.9,0.061,0.51,1.0
100.0,5.0,0.9,0.062,0.53,1.0
100.0,5.0,0.9,0.063,0.59,1.0
100.0,5.0,0.9,0.064,0.51,1.0
100.0,5.0,0.9,0.065,0.54,1.0
100.0,5.0,0.9,0.066,0.52,1.0
100.0,5.0,0.9,0.067,0.52,1.0
100.0,5.0,0.9,0.068,0.57,1.0
100.0,5.0,0.9,0.069,0.58,1.0
100.0,5.0,0.9,0.07,0.62,1.0
100.0,5.0,0.9,0.07100000000000001,0.57,1.0
100.0,5.0,0.9,0.07200000000000001,0.58,1.0
100.0,5.0,0.9,0.07300000000000001,0.53,1.0
100.0,5.0,0.9,0.074,0.63,1.0
100.0,5.0,0.9,0.075,0.58,1.0
100.0,5.0,0.9,0.076,0.54,1.0
100.0,5.0,0.9,0.077,0.68,1.0
100.0,5.0,0.9,0.078,0.56,1.0
100.0,5.0,0.9,0.079,0.66,1.0
100.0,5.0,0.9,0.08,0.64,1.0
100.0,5.0,0.9,0.081,0.63,1.0
100.0,5.0,0.9,0.082,0.67,1.0
100.0,5.0,0.9,0.083,0.73,1.0
100.0,5.0,0.9,0.084,0.73,1.0
100.0,5.0,0.9,0.085,0.69,1.0
100.0,5.0,0.9,0.08600000000000001,0.64,1.0
100.0,5.0,0.9,0.08700000000000001,0.67,1.0
100.0,5.0,0.9,0.08800000000000001,0.66,1.0
100.0,5.0,0.9,0.089,0.7,1.0
100.0,5.0,0.9,0.09,0.66,1.0
100.0,5.0,0.9,0.091,0.73,1.0
100.0,5.0,0.9,0.092,0.75,1.0
100.0,5.0,0.9,0.093,0.75,1.0
100.0,5.0,0.9,0.094,0.7,1.0
100.0,5.0,0.9,0.095,0.85,1.0
100.0,5.0,0.9,0.096,0.75,1.0
100.0,5.0,0.9,0.097,0.72,1.0
100.0,5.0,0.9,0.098,0.74,1.0
100.0,5.0,0.9,0.099,0.79,1.0
100.0,5.0,0.9,0.1,0.74,1.0
100.0,5.0,0.9,0.101,0.77,1.0
100.0,5.0,0.9,0.10200000000000001,0.73,1.0
100.0,5.0,0.9,0.10300000000000001,0.8,1.0
100.0,5.0,0.9,0.10400000000000001,0.78,1.0
100.0,5.0,0.9,0.10500000000000001,0.75,1.0
100.0,5.0,0.9,0.106,0.76,1.0
100.0,5.0,0.9,0.107,0.79,1.0
100.0,5.0,0.9,0.108,0.77,1.0
100.0,5.0,0.9,0.109,0.72,1.0
100.0,5.0,0.9,0.11,0.72,1.0
100.0,5.0,0.9,0.111,0.84,1.0
100.0,5.0,0.9,0.112,0.74,1.0
100.0,5.0,0.9,0.113,0.82,1.0
100.0,5.0,0.9,0.114,0.78,1.0
100.0,5.0,0.9,0.115,0.8,1.0
100.0,5.0,0.9,0.116,0.76,1.0
100.0,5.0,0.9,0.117,0.84,1.0
100.0,5.0,0.9,0.11800000000000001,0.78,1.0
100.0,5.0,0.9,0.11900000000000001,0.83,1.0
100.0,5.0,0.9,0.12000000000000001,0.77,1.0
100.0,5.0,0.9,0.121,0.86,1.0
100.0,5.0,0.9,0.122,0.83,1.0
100.0,5.0,0.9,0.123,0.83,1.0
100.0,5.0,0.9,0.124,0.87,1.0
100.0,5.0,0.9,0.125,0.86,1.0
100.0,5.0,0.9,0.126,0.81,1.0
100.0,5.0,0.9,0.127,0.87,1.0
100.0,5.0,0.9,0.128,0.82,1.0
100.0,5.0,0.9,0.129,0.84,1.0
100.0,5.0,0.9,0.13,0.85,1.0
100.0,5.0,0.9,0.131,0.81,1.0
100.0,5.0,0.9,0.132,0.85,1.0
100.0,5.0,0.9,0.133,0.86,1.0
100.0,5.0,0.9,0.134,0.86,1.0
100.0,5.0,0.9,0.135,0.75,1.0
100.0,5.0,0.9,0.136,0.92,1.0
100.0,5.0,0.9,0.137,0.8,1.0
100.0,5.0,0.9,0.138,0.86,1.0
100.0,5.0,0.9,0.139,0.86,1.0
100.0,5.0,0.9,0.14,0.91,1.0
100.0,5.0,0.9,0.14100000000000001,0.89,1.0
100.0,5.0,0.9,0.14200000000000002,0.9,1.0
100.0,5.0,0.9,0.14300000000000002,0.88,1.0
100.0,5.0,0.9,0.14400000000000002,0.83,1.0
100.0,5.0,0.9,0.14500000000000002,0.89,1.0
100.0,5.0,0.9,0.146,0.91,1.0
100.0,5.0,0.9,0.147,0.87,1.0
100.0,5.0,0.9,0.148,0.89,1.0
100.0,5.0,0.9,0.149,0.86,1.0
100.0,5.0,0.9,0.15,0.88,1.0
100.0,5.0,0.9,0.151,0.94,1.0
100.0,5.0,0.9,0.152,0.87,1.0
100.0,5.0,0.9,0.153,0.95,1.0
100.0,5.0,0.9,0.154,0.9,1.0
100.0,5.0,0.9,0.155,0.89,1.0
100.0,5.0,0.9,0.156,0.84,1.0
100.0,5.0,0.9,0.157,0.85,1.0
100.0,5.0,0.9,0.158,0.89,1.0
100.0,5.0,0.9,0.159,0.86,1.0
100.0,5.0,0.9,0.16,0.95,1.0
100.0,5.0,0.9,0.161,0.9,1.0
100.0,5.0,0.9,0.162,0.9,1.0
100.0,5.0,0.9,0.163,0.86,1.0
100.0,5.0,0.9,0.164,0.88,1.0
100.0,5.0,0.9,0.165,0.87,1.0
100.0,5.0,0.9,0.166,0.88,1.0
100.0,5.0,0.9,0.167,0.93,1.0
100.0,5.0,0.9,0.168,0.89,1.0
100.0,5.0,0.9,0.169,0.92,1.0
100.0,5.0,0.9,0.17,0.88,1.0
100.0,5.0,0.9,0.171,0.93,1.0
100.0,5.0,0.9,0.17200000000000001,0.86,1.0
100.0,5.0,0.9,0.17300000000000001,0.91,1.0
100.0,5.0,0.9,0.17400000000000002,0.87,1.0
100.0,5.0,0.9,0.17500000000000002,0.92,1.0
100.0,5.0,0.9,0.17600000000000002,0.89,1.0
100.0,5.0,0.9,0.177,0.89,1.0
100.0,5.0,0.9,0.178,0.96,1.0
100.0,5.0,0.9,0.179,0.91,1.0
100.0,5.0,0.9,0.18,0.93,1.0
100.0,5.0,0.9,0.181,0.95,1.0
100.0,5.0,0.9,0.182,0.89,1.0
100.0,5.0,0.9,0.183,0.92,1.0
100.0,5.0,0.9,0.184,0.93,1.0
100.0,5.0,0.9,0.185,0.86,1.0
100.0,5.0,0.9,0.186,0.92,1.0
100.0,5.0,0.9,0.187,0.96,1.0
100.0,5.0,0.9,0.188,0.88,1.0
100.0,5.0,0.9,0.189,0.89,1.0
100.0,5.0,0.9,0.19,0.94,1.0
100.0,5.0,0.9,0.191,0.94,1.0
100.0,5.0,0.9,0.192,0.93,1.0
100.0,5.0,0.9,0.193,0.94,1.0
100.0,5.0,0.9,0.194,0.95,1.0
100.0,5.0,0.9,0.195,0.91,1.0
100.0,5.0,0.9,0.196,0.94,1.0
100.0,5.0,0.9,0.197,0.9,1.0
100.0,5.0,0.9,0.198,0.93,1.0
100.0,5.0,0.9,0.199,0.96,1.0
100.0,5.0,0.9,0.2,0.9,1.0
100.0,5.0,0.95,0.001,0.0,1.0
100.0,5.0,0.95,0.002,0.0,1.0
100.0,5.0,0.95,0.003,0.0,1.0
100.0,5.0,0.95,0.004,0.0,1.0
100.0,5.0,0.95,0.005,0.0,1.0
100.0,5.0,0.95,0.006,0.0,1.0
100.0,5.0,0.95,0.007,0.0,1.0
100.0,5.0,0.95,0.008,0.0,1.0
100.0,5.0,0.95,0.009000000000000001,0.0,1.0
100.0,5.0,0.95,0.010000000000000002,0.0,1.0
100.0,5.0,0.95,0.011,0.0,1.0
100.0,5.0,0.95,0.012,0.0,1.0
100.0,5.0,0.95,0.013000000000000001,0.0,1.0
100.0,5.0,0.95,0.014000000000000002,0.0,1.0
100.0,5.0,0.95,0.015,0.01,1.0
100.0,5.0,0.95,0.016,0.02,1.0
100.0,5.0,0.95,0.017,0.03,1.0
100.0,5.0,0.95,0.018000000000000002,0.02,1.0
100.0,5.0,0.95,0.019000000000000003,0.02,1.0
100.0,5.0,0.95,0.02,0.04,1.0
100.0,5.0,0.95,0.021,0.08,1.0
100.0,5.0,0.95,0.022000000000000002,0.03,1.0
100.0,5.0,0.95,0.023,0.13,1.0
100.0,5.0,0.95,0.024,0.11,1.0
100.0,5.0,0.95,0.025,0.11,1.0
100.0,5.0,0.95,0.026000000000000002,0.13,1.0
100.0,5.0,0.95,0.027000000000000003,0.21,1.0
100.0,5.0,0.95,0.028,0.2,1.0
100.0,5.0,0.95,0.029,0.17,1.0
100.0,5.0,0.95,0.030000000000000002,0.19,1.0
100.0,5.0,0.95,0.031,0.21,1.0
100.0,5.0,0.95,0.032,0.24,1.0
100.0,5.0,0.95,0.033,0.27,1.0
100.0,5.0,0.95,0.034,0.32,1.0
100.0,5.0,0.95,0.035,0.26,1.0
100.0,5.0,0.95,0.036000000000000004,0.36,1.0
100.0,5.0,0.95,0.037000000000000005,0.31,1.0
100.0,5.0,0.95,0.038,0.37,1.0
100.0,5.0,0.95,0.039,0.39,1.0
100.0,5.0,0.95,0.04,0.41,1.0
100.0,5.0,0.95,0.041,0.39,1.0
100.0,5.0,0.95,0.042,0.28,1.0
100.0,5.0,0.95,0.043000000000000003,0.37,1.0
100.0,5.0,0.95,0.044000000000000004,0.38,1.0
100.0,5.0,0.95,0.045,0.36,1.0
100.0,5.0,0.95,0.046,0.51,1.0
100.0,5.0,0.95,0.047,0.43,1.0
100.0,5.0,0.95,0.048,0.46,1.0
100.0,5.0,0.95,0.049,0.36,1.0
100.0,5.0,0.95,0.05,0.53,1.0
100.0,5.0,0.95,0.051000000000000004,0.45,1.0
100.0,5.0,0.95,0.052000000000000005,0.44,1.0
100.0,5.0,0.95,0.053000000000000005,0.52,1.0
100.0,5.0,0.95,0.054,0.47,1.0
100.0,5.0,0.95,0.055,0.45,1.0
100.0,5.0,0.95,0.056,0.47,1.0
100.0,5.0,0.95,0.057,0.45,1.0
100.0,5.0,0.95,0.058,0.54,1.0
100.0,5.0,0.95,0.059000000000000004,0.52,1.0
100.0,5.0,0.95,0.060000000000000005,0.64,1.0
100.0,5.0,0.95,0.061,0.6,1.0
100.0,5.0,0.95,0.062,0.58,1.0
100.0,5.0,0.95,0.063,0.49,1.0
100.0,5.0,0.95,0.064,0.61,1.0
100.0,5.0,0.95,0.065,0.55,1.0
100.0,5.0,0.95,0.066,0.53,1.0
100.0,5.0,0.95,0.067,0.59,1.0
100.0,5.0,0.95,0.068,0.66,1.0
100.0,5.0,0.95,0.069,0.57,1.0
100.0,5.0,0.95,0.07,0.53,1.0
100.0,5.0,0.95,0.07100000000000001,0.56,1.0
100.0,5.0,0.95,0.07200000000000001,0.57,1.0
100.0,5.0,0.95,0.07300000000000001,0.64,1.0
100.0,5.0,0.95,0.074,0.55,1.0
100.0,5.0,0.95,0.075,0.52,1.0
100.0,5.0,0.95,0.076,0.61,1.0
100.0,5.0,0.95,0.077,0.58,1.0
100.0,5.0,0.95,0.078,0.7,1.0
100.0,5.0,0.95,0.079,0.54,1.0
100.0,5.0,0.95,0.08,0.63,1.0
100.0,5.0,0.95,0.081,0.64,1.0
100.0,5.0,0.95,0.082,0.69,1.0
100.0,5.0,0.95,0.083,0.7,1.0
100.0,5.0,0.95,0.084,0.64,1.0
100.0,5.0,0.95,0.085,0.65,1.0
100.0,5.0,0.95,0.08600000000000001,0.64,1.0
100.0,5.0,0.95,0.08700000000000001,0.64,1.0
100.0,5.0,0.95,0.08800000000000001,0.69,1.0
100.0,5.0,0.95,0.089,0.6,1.0
100.0,5.0,0.95,0.09,0.71,1.0
100.0,5.0,0.95,0.091,0.69,1.0
100.0,5.0,0.95,0.092,0.8,1.0
100.0,5.0,0.95,0.093,0.65,1.0
100.0,5.0,0.95,0.094,0.62,1.0
100.0,5.0,0.95,0.095,0.71,1.0
100.0,5.0,0.95,0.096,0.7,1.0
100.0,5.0,0.95,0.097,0.72,1.0
100.0,5.0,0.95,0.098,0.77,1.0
100.0,5.0,0.95,0.099,0.73,1.0
100.0,5.0,0.95,0.1,0.76,1.0
100.0,5.0,0.95,0.101,0.79,1.0
100.0,5.0,0.95,0.10200000000000001,0.68,1.0
100.0,5.0,0.95,0.10300000000000001,0.77,1.0
100.0,5.0,0.95,0.10400000000000001,0.75,1.0
100.0,5.0,0.95,0.10500000000000001,0.73,1.0
100.0,5.0,0.95,0.106,0.76,1.0
100.0,5.0,0.95,0.107,0.75,1.0
100.0,5.0,0.95,0.108,0.79,1.0
100.0,5.0,0.95,0.109,0.76,1.0
100.0,5.0,0.95,0.11,0.73,1.0
100.0,5.0,0.95,0.111,0.76,1.0
100.0,5.0,0.95,0.112,0.82,1.0
100.0,5.0,0.95,0.113,0.72,1.0
