iterations,voters,mean,std,minority_decisive,expert_decisive,majority_correct
1000.0,7.0,0.65,0.11800000000000001,,0.007,
1000.0,7.0,0.65,0.12000000000000001,,0.009,
1000.0,7.0,0.65,0.122,,0.012,
1000.0,7.0,0.65,0.124,,0.021,
1000.0,7.0,0.65,0.126,,0.019,
1000.0,7.0,0.65,0.128,,0.024,
1000.0,7.0,0.65,0.13,,0.02,
1000.0,7.0,0.65,0.132,,0.021,
1000.0,7.0,0.65,0.134,,0.018,
1000.0,7.0,0.65,0.136,,0.033,
1000.0,7.0,0.65,0.138,,0.021,
1000.0,7.0,0.65,0.14,,0.033,
1000.0,7.0,0.65,0.14200000000000002,,0.019,
1000.0,7.0,0.65,0.14400000000000002,,0.028,
1000.0,7.0,0.65,0.14600000000000002,,0.033,
1000.0,7.0,0.65,0.148,,0.029,
1000.0,7.0,0.65,0.15,,0.027,
1000.0,7.0,0.65,0.152,,0.031,
1000.0,7.0,0.65,0.154,,0.031,
1000.0,7.0,0.65,0.156,,0.036,
1000.0,7.0,0.65,0.158,,0.03,
1000.0,7.0,0.65,0.16,,0.03,
1000.0,7.0,0.65,0.162,,0.04,
1000.0,7.0,0.65,0.164,,0.036,
1000.0,7.0,0.65,0.166,,0.038,
1000.0,7.0,0.65,0.168,,0.032,
1000.0,7.0,0.65,0.17,,0.039,
1000.0,7.0,0.65,0.17200000000000001,,0.034,
1000.0,7.0,0.65,0.17400000000000002,,0.034,
1000.0,7.0,0.65,0.17600000000000002,,0.036,
1000.0,7.0,0.65,0.178,,0.051,
1000.0,7.0,0.65,0.18,,0.05,
1000.0,7.0,0.65,0.182,,0.043,
1000.0,7.0,0.65,0.184,,0.051,
1000.0,7.0,0.65,0.186,,0.048,
1000.0,7.0,0.65,0.188,,0.049,
1000.0,7.0,0.65,0.19,,0.039,
1000.0,7.0,0.65,0.192,,0.039,
1000.0,7.0,0.65,0.194,,0.037,
1000.0,7.0,0.65,0.196,,0.041,
1000.0,7.0,0.65,0.198,,0.044,
1000.0,7.0,0.7,0.002,,0.0,
1000.0,7.0,0.7,0.004,,0.0,
1000.0,7.0,0.7,0.006,,0.0,
1000.0,7.0,0.7,0.008,,0.0,
1000.0,7.0,0.7,0.01,,0.0,
1000.0,7.0,0.7,0.012,,0.0,
1000.0,7.0,0.7,0.014,,0.0,
1000.0,7.0,0.7,0.016,,0.0,
1000.0,7.0,0.7,0.018000000000000002,,0.0,
1000.0,7.0,0.7,0.020000000000000004,,0.0,
1000.0,7.0,0.7,0.022,,0.0,
1000.0,7.0,0.7,0.024,,0.0,
1000.0,7.0,0.7,0.026000000000000002,,0.0,
1000.0,7.0,0.7,0.028000000000000004,,0.0,
1000.0,7.0,0.7,0.03,,0.0,
1000.0,7.0,0.7,0.032,,0.0,
1000.0,7.0,0.7,0.034,,0.0,
1000.0,7.0,0.7,0.036000000000000004,,0.0,
1000.0,7.0,0.7,0.038000000000000006,,0.0,
1000.0,7.0,0.7,0.04,,0.0,
1000.0,7.0,0.7,0.042,,0.0,
1000.0,7.0,0.7,0.044000000000000004,,0.0,
1000.0,7.0,0.7,0.046,,0.0,
1000.0,7.0,0.7,0.048,,0.0,
1000.0,7.0,0.7,0.05,,0.0,
1000.0,7.0,0.7,0.052000000000000005,,0.0,
1000.0,7.0,0.7,0.054000000000000006,,0.0,
1000.0,7.0,0.7,0.056,,0.0,
1000.0,7.0,0.7,0.058,,0.0,
1000.0,7.0,0.7,0.060000000000000005,,0.0,
1000.0,7.0,0.7,0.062,,0.0,
1000.0,7.0,0.7,0.064,,0.0,
1000.0,7.0,0.7,0.066,,0.0,
1000.0,7.0,0.7,0.068,,0.0,
1000.0,7.0,0.7,0.07,,0.0,
1000.0,7.0,0.7,0.07200000000000001,,0.0,
1000.0,7.0,0.7,0.07400000000000001,,0.0,
1000.0,7.0,0.7,0.076,,0.0,
1000.0,7.0,0.7,0.078,,0.0,
1000.0,7.0,0.7,0.08,,0.0,
1000.0,7.0,0.7,0.082,,0.001,
1000.0,7.0,0.7,0.084,,0.0,
1000.0,7.0,0.7,0.08600000000000001,,0.001,
1000.0,7.0,0.7,0.08800000000000001,,0.003,
1000.0,7.0,0.7,0.09,,0.0,
1000.0,7.0,0.7,0.092,,0.0,
1000.0,7.0,0.7,0.094,,0.001,
1000.0,7.0,0.7,0.096,,0.006,
1000.0,7.0,0.7,0.098,,0.002,
1000.0,7.0,0.7,0.1,,0.002,
1000.0,7.0,0.7,0.10200000000000001,,0.003,
1000.0,7.0,0.7,0.10400000000000001,,0.007,
1000.0,7.0,0.7,0.10600000000000001,,0.005,
1000.0,7.0,0.7,0.108,,0.006,
1000.0,7.0,0.7,0.11,,0.007,
1000.0,7.0,0.7,0.112,,0.004,
1000.0,7.0,0.7,0.114,,0.006,
1000.0,7.0,0.7,0.116,,0.011,
1000.0,7.0,0.7,0.11800000000000001,,0.012,
1000.0,7.0,0.7,0.12000000000000001,,0.014,
1000.0,7.0,0.7,0.122,,0.016,
1000.0,7.0,0.7,0.124,,0.005,
1000.0,7.0,0.7,0.126,,0.01,
1000.0,7.0,0.7,0.128,,0.014,
1000.0,7.0,0.7,0.13,,0.009,
1000.0,7.0,0.7,0.132,,0.011,
1000.0,7.0,0.7,0.134,,0.014,
1000.0,7.0,0.7,0.136,,0.009,
1000.0,7.0,0.7,0.138,,0.018,
1000.0,7.0,0.7,0.14,,0.018,
1000.0,7.0,0.7,0.14200000000000002,,0.014,
1000.0,7.0,0.7,0.14400000000000002,,0.025,
1000.0,7.0,0.7,0.14600000000000002,,0.021,
1000.0,7.0,0.7,0.148,,0.02,
1000.0,7.0,0.7,0.15,,0.018,
1000.0,7.0,0.7,0.152,,0.029,
1000.0,7.0,0.7,0.154,,0.015,
1000.0,7.0,0.7,0.156,,0.018,
1000.0,7.0,0.7,0.158,,0.024,
1000.0,7.0,0.7,0.16,,0.025,
1000.0,7.0,0.7,0.162,,0.015,
1000.0,7.0,0.7,0.164,,0.027,
1000.0,7.0,0.7,0.166,,0.022,
1000.0,7.0,0.7,0.168,,0.032,
1000.0,7.0,0.7,0.17,,0.038,
1000.0,7.0,0.7,0.17200000000000001,,0.038,
1000.0,7.0,0.7,0.17400000000000002,,0.029,
1000.0,7.0,0.7,0.17600000000000002,,0.025,
1000.0,7.0,0.7,0.178,,0.029,
1000.0,7.0,0.7,0.18,,0.029,
1000.0,7.0,0.7,0.182,,0.025,
1000.0,7.0,0.7,0.184,,0.027,
1000.0,7.0,0.7,0.186,,0.02,
1000.0,7.0,0.7,0.188,,0.03,
1000.0,7.0,0.7,0.19,,0.045,
1000.0,7.0,0.7,0.192,,0.035,
1000.0,7.0,0.7,0.194,,0.025,
1000.0,7.0,0.7,0.196,,0.031,
1000.0,7.0,0.7,0.198,,0.037,
1000.0,7.0,0.75,0.002,,0.0,
1000.0,7.0,0.75,0.004,,0.0,
1000.0,7.0,0.75,0.006,,0.0,
1000.0,7.0,0.75,0.008,,0.0,
1000.0,7.0,0.75,0.01,,0.0,
1000.0,7.0,0.75,0.012,,0.0,
1000.0,7.0,0.75,0.014,,0.0,
1000.0,7.0,0.75,0.016,,0.0,
1000.0,7.0,0.75,0.018000000000000002,,0.0,
1000.0,7.0,0.75,0.020000000000000004,,0.0,
1000.0,7.0,0.75,0.022,,0.0,
1000.0,7.0,0.75,0.024,,0.0,
1000.0,7.0,0.75,0.026000000000000002,,0.0,
1000.0,7.0,0.75,0.028000000000000004,,0.0,
1000.0,7.0,0.75,0.03,,0.0,
1000.0,7.0,0.75,0.032,,0.0,
1000.0,7.0,0.75,0.034,,0.0,
1000.0,7.0,0.75,0.036000000000000004,,0.0,
1000.0,7.0,0.75,0.038000000000000006,,0.0,
1000.0,7.0,0.75,0.04,,0.0,
1000.0,7.0,0.75,0.042,,0.0,
1000.0,7.0,0.75,0.044000000000000004,,0.0,
1000.0,7.0,0.75,0.046,,0.0,
1000.0,7.0,0.75,0.048,,0.0,
1000.0,7.0,0.75,0.05,,0.0,
1000.0,7.0,0.75,0.052000000000000005,,0.0,
1000.0,7.0,0.75,0.054000000000000006,,0.0,
1000.0,7.0,0.75,0.056,,0.0,
1000.0,7.0,0.75,0.058,,0.0,
1000.0,7.0,0.75,0.060000000000000005,,0.0,
1000.0,7.0,0.75,0.062,,0.0,
1000.0,7.0,0.75,0.064,,0.0,
1000.0,7.0,0.75,0.066,,0.0,
1000.0,7.0,0.75,0.068,,0.0,
1000.0,7.0,0.75,0.07,,0.0,
1000.0,7.0,0.75,0.07200000000000001,,0.0,
1000.0,7.0,0.75,0.07400000000000001,,0.0,
1000.0,7.0,0.75,0.076,,0.0,
1000.0,7.0,0.75,0.078,,0.0,
1000.0,7.0,0.75,0.08,,0.0,
1000.0,7.0,0.75,0.082,,0.001,
1000.0,7.0,0.75,0.084,,0.0,
1000.0,7.0,0.75,0.08600000000000001,,0.0,
1000.0,7.0,0.75,0.08800000000000001,,0.004,
1000.0,7.0,0.75,0.09,,0.003,
1000.0,7.0,0.75,0.092,,0.004,
1000.0,7.0,0.75,0.094,,0.002,
1000.0,7.0,0.75,0.096,,0.003,
1000.0,7.0,0.75,0.098,,0.001,
1000.0,7.0,0.75,0.1,,0.001,
1000.0,7.0,0.75,0.10200000000000001,,0.004,
1000.0,7.0,0.75,0.10400000000000001,,0.005,
1000.0,7.0,0.75,0.10600000000000001,,0.001,
1000.0,7.0,0.75,0.108,,0.003,
1000.0,7.0,0.75,0.11,,0.006,
1000.0,7.0,0.75,0.112,,0.002,
1000.0,7.0,0.75,0.114,,0.006,
1000.0,7.0,0.75,0.116,,0.003,
1000.0,7.0,0.75,0.11800000000000001,,0.009,
1000.0,7.0,0.75,0.12000000000000001,,0.007,
1000.0,7.0,0.75,0.122,,0.009,
1000.0,7.0,0.75,0.124,,0.011,
1000.0,7.0,0.75,0.126,,0.013,
1000.0,7.0,0.75,0.128,,0.004,
1000.0,7.0,0.75,0.13,,0.008,
1000.0,7.0,0.75,0.132,,0.009,
1000.0,7.0,0.75,0.134,,0.01,
1000.0,7.0,0.75,0.136,,0.008,
1000.0,7.0,0.75,0.138,,0.011,
1000.0,7.0,0.75,0.14,,0.012,
1000.0,7.0,0.75,0.14200000000000002,,0.009,
1000.0,7.0,0.75,0.14400000000000002,,0.012,
1000.0,7.0,0.75,0.14600000000000002,,0.01,
1000.0,7.0,0.75,0.148,,0.015,
1000.0,7.0,0.75,0.15,,0.014,
1000.0,7.0,0.75,0.152,,0.02,
1000.0,7.0,0.75,0.154,,0.019,
1000.0,7.0,0.75,0.156,,0.013,
1000.0,7.0,0.75,0.158,,0.01,
1000.0,7.0,0.75,0.16,,0.014,
1000.0,7.0,0.75,0.162,,0.023,
1000.0,7.0,0.75,0.164,,0.018,
1000.0,7.0,0.75,0.166,,0.017,
1000.0,7.0,0.75,0.168,,0.025,
1000.0,7.0,0.75,0.17,,0.016,
1000.0,7.0,0.75,0.17200000000000001,,0.021,
1000.0,7.0,0.75,0.17400000000000002,,0.029,
1000.0,7.0,0.75,0.17600000000000002,,0.019,
1000.0,7.0,0.75,0.178,,0.015,
1000.0,7.0,0.75,0.18,,0.023,
1000.0,7.0,0.75,0.182,,0.029,
1000.0,7.0,0.75,0.184,,0.025,
1000.0,7.0,0.75,0.186,,0.019,
1000.0,7.0,0.75,0.188,,0.028,
1000.0,7.0,0.75,0.19,,0.026,
1000.0,7.0,0.75,0.192,,0.018,
1000.0,7.0,0.75,0.194,,0.028,
1000.0,7.0,0.75,0.196,,0.021,
1000.0,7.0,0.75,0.198,,0.017,
1000.0,7.0,0.8,0.002,,0.0,
1000.0,7.0,0.8,0.004,,0.0,
1000.0,7.0,0.8,0.006,,0.0,
1000.0,7.0,0.8,0.008,,0.0,
1000.0,7.0,0.8,0.01,,0.0,
1000.0,7.0,0.8,0.012,,0.0,
1000.0,7.0,0.8,0.014,,0.0,
1000.0,7.0,0.8,0.016,,0.0,
1000.0,7.0,0.8,0.018000000000000002,,0.0,
1000.0,7.0,0.8,0.020000000000000004,,0.0,
1000.0,7.0,0.8,0.022,,0.0,
1000.0,7.0,0.8,0.024,,0.0,
1000.0,7.0,0.8,0.026000000000000002,,0.0,
1000.0,7.0,0.8,0.028000000000000004,,0.0,
1000.0,7.0,0.8,0.03,,0.0,
1000.0,7.0,0.8,0.032,,0.0,
1000.0,7.0,0.8,0.034,,0.0,
1000.0,7.0,0.8,0.036000000000000004,,0.0,
1000.0,7.0,0.8,0.038000000000000006,,0.0,
1000.0,7.0,0.8,0.04,,0.0,
1000.0,7.0,0.8,0.042,,0.0,
1000.0,7.0,0.8,0.044000000000000004,,0.0,
1000.0,7.0,0.8,0.046,,0.0,
1000.0,7.0,0.8,0.048,,0.0,
1000.0,7.0,0.8,0.05,,0.0,
1000.0,7.0,0.8,0.052000000000000005,,0.0,
1000.0,7.0,0.8,0.054000000000000006,,0.0,
1000.0,7.0,0.8,0.056,,0.0,
1000.0,7.0,0.8,0.058,,0.0,
1000.0,7.0,0.8,0.060000000000000005,,0.0,
1000.0,7.0,0.8,0.062,,0.001,
1000.0,7.0,0.8,0.064,,0.0,
1000.0,7.0,0.8,0.066,,0.0,
1000.0,7.0,0.8,0.068,,0.0,
1000.0,7.0,0.8,0.07,,0.0,
1000.0,7.0,0.8,0.07200000000000001,,0.0,
1000.0,7.0,0.8,0.07400000000000001,,0.0,
1000.0,7.0,0.8,0.076,,0.0,
1000.0,7.0,0.8,0.078,,0.001,
1000.0,7.0,0.8,0.08,,0.0,
1000.0,7.0,0.8,0.082,,0.0,
1000.0,7.0,0.8,0.084,,0.002,
1000.0,7.0,0.8,0.08600000000000001,,0.0,
1000.0,7.0,0.8,0.08800000000000001,,0.0,
1000.0,7.0,0.8,0.09,,0.001,
1000.0,7.0,0.8,0.092,,0.0,
1000.0,7.0,0.8,0.094,,0.003,
1000.0,7.0,0.8,0.096,,0.0,
1000.0,7.0,0.8,0.098,,0.0,
1000.0,7.0,0.8,0.1,,0.002,
1000.0,7.0,0.8,0.10200000000000001,,0.0,
1000.0,7.0,0.8,0.10400000000000001,,0.002,
1000.0,7.0,0.8,0.10600000000000001,,0.004,
1000.0,7.0,0.8,0.108,,0.003,
1000.0,7.0,0.8,0.11,,0.002,
1000.0,7.0,0.8,0.112,,0.003,
1000.0,7.0,0.8,0.114,,0.003,
1000.0,7.0,0.8,0.116,,0.005,
1000.0,7.0,0.8,0.11800000000000001,,0.005,
1000.0,7.0,0.8,0.12000000000000001,,0.001,
1000.0,7.0,0.8,0.122,,0.006,
1000.0,7.0,0.8,0.124,,0.003,
1000.0,7.0,0.8,0.126,,0.007,
1000.0,7.0,0.8,0.128,,0.009,
1000.0,7.0,0.8,0.13,,0.009,
1000.0,7.0,0.8,0.132,,0.003,
1000.0,7.0,0.8,0.134,,0.009,
1000.0,7.0,0.8,0.136,,0.007,
1000.0,7.0,0.8,0.138,,0.007,
1000.0,7.0,0.8,0.14,,0.004,
1000.0,7.0,0.8,0.14200000000000002,,0.004,
1000.0,7.0,0.8,0.14400000000000002,,0.01,
1000.0,7.0,0.8,0.14600000000000002,,0.007,
1000.0,7.0,0.8,0.148,,0.005,
1000.0,7.0,0.8,0.15,,0.011,
1000.0,7.0,0.8,0.152,,0.008,
1000.0,7.0,0.8,0.154,,0.006,
1000.0,7.0,0.8,0.156,,0.008,
1000.0,7.0,0.8,0.158,,0.009,
1000.0,7.0,0.8,0.16,,0.011,
1000.0,7.0,0.8,0.162,,0.01,
1000.0,7.0,0.8,0.164,,0.015,
1000.0,7.0,0.8,0.166,,0.01,
1000.0,7.0,0.8,0.168,,0.01,
1000.0,7.0,0.8,0.17,,0.007,
1000.0,7.0,0.8,0.17200000000000001,,0.015,
1000.0,7.0,0.8,0.17400000000000002,,0.012,
1000.0,7.0,0.8,0.17600000000000002,,0.009,
1000.0,7.0,0.8,0.178,,0.012,
1000.0,7.0,0.8,0.18,,0.008,
1000.0,7.0,0.8,0.182,,0.01,
1000.0,7.0,0.8,0.184,,0.006,
1000.0,7.0,0.8,0.186,,0.015,
1000.0,7.0,0.8,0.188,,0.016,
1000.0,7.0,0.8,0.19,,0.014,
1000.0,7.0,0.8,0.192,,0.02,
1000.0,7.0,0.8,0.194,,0.014,
1000.0,7.0,0.8,0.196,,0.016,
1000.0,7.0,0.8,0.198,,0.017,
1000.0,7.0,0.85,0.002,,0.0,
1000.0,7.0,0.85,0.004,,0.0,
1000.0,7.0,0.85,0.006,,0.0,
1000.0,7.0,0.85,0.008,,0.0,
1000.0,7.0,0.85,0.01,,0.0,
1000.0,7.0,0.85,0.012,,0.0,
1000.0,7.0,0.85,0.014,,0.0,
1000.0,7.0,0.85,0.016,,0.0,
1000.0,7.0,0.85,0.018000000000000002,,0.0,
1000.0,7.0,0.85,0.020000000000000004,,0.0,
1000.0,7.0,0.85,0.022,,0.0,
1000.0,7.0,0.85,0.024,,0.0,
1000.0,7.0,0.85,0.026000000000000002,,0.0,
1000.0,7.0,0.85,0.028000000000000004,,0.0,
1000.0,7.0,0.85,0.03,,0.0,
1000.0,7.0,0.85,0.032,,0.0,
1000.0,7.0,0.85,0.034,,0.0,
1000.0,7.0,0.85,0.036000000000000004,,0.0,
1000.0,7.0,0.85,0.038000000000000006,,0.0,
1000.0,7.0,0.85,0.04,,0.0,
1000.0,7.0,0.85,0.042,,0.0,
1000.0,7.0,0.85,0.044000000000000004,,0.0,
1000.0,7.0,0.85,0.046,,0.0,
1000.0,7.0,0.85,0.048,,0.0,
1000.0,7.0,0.85,0.05,,0.0,
1000.0,7.0,0.85,0.052000000000000005,,0.0,
1000.0,7.0,0.85,0.054000000000000006,,0.0,
1000.0,7.0,0.85,0.056,,0.0,
1000.0,7.0,0.85,0.058,,0.0,
1000.0,7.0,0.85,0.060000000000000005,,0.0,
1000.0,7.0,0.85,0.062,,0.0,
1000.0,7.0,0.85,0.064,,0.0,
1000.0,7.0,0.85,0.066,,0.0,
1000.0,7.0,0.85,0.068,,0.0,
1000.0,7.0,0.85,0.07,,0.0,
1000.0,7.0,0.85,0.07200000000000001,,0.0,
1000.0,7.0,0.85,0.07400000000000001,,0.0,
1000.0,7.0,0.85,0.076,,0.0,
1000.0,7.0,0.85,0.078,,0.0,
1000.0,7.0,0.85,0.08,,0.001,
1000.0,7.0,0.85,0.082,,0.0,
1000.0,7.0,0.85,0.084,,0.0,
1000.0,7.0,0.85,0.08600000000000001,,0.001,
1000.0,7.0,0.85,0.08800000000000001,,0.0,
1000.0,7.0,0.85,0.09,,0.001,
1000.0,7.0,0.85,0.092,,0.001,
1000.0,7.0,0.85,0.094,,0.001,
1000.0,7.0,0.85,0.096,,0.0,
1000.0,7.0,0.85,0.098,,0.002,
1000.0,7.0,0.85,0.1,,0.001,
1000.0,7.0,0.85,0.10200000000000001,,0.0,
1000.0,7.0,0.85,0.10400000000000001,,0.001,
1000.0,7.0,0.85,0.10600000000000001,,0.001,
1000.0,7.0,0.85,0.108,,0.001,
1000.0,7.0,0.85,0.11,,0.0,
1000.0,7.0,0.85,0.112,,0.001,
1000.0,7.0,0.85,0.114,,0.001,
1000.0,7.0,0.85,0.116,,0.001,
1000.0,7.0,0.85,0.11800000000000001,,0.001,
1000.0,7.0,0.85,0.12000000000000001,,0.004,
1000.0,7.0,0.85,0.122,,0.002,
1000.0,7.0,0.85,0.124,,0.0,
1000.0,7.0,0.85,0.126,,0.004,
1000.0,7.0,0.85,0.128,,0.0,
1000.0,7.0,0.85,0.13,,0.001,
1000.0,7.0,0.85,0.132,,0.002,
1000.0,7.0,0.85,0.134,,0.001,
1000.0,7.0,0.85,0.136,,0.002,
1000.0,7.0,0.85,0.138,,0.006,
1000.0,7.0,0.85,0.14,,0.003,
1000.0,7.0,0.85,0.14200000000000002,,0.007,
1000.0,7.0,0.85,0.14400000000000002,,0.002,
1000.0,7.0,0.85,0.14600000000000002,,0.002,
1000.0,7.0,0.85,0.148,,0.005,
1000.0,7.0,0.85,0.15,,0.005,
1000.0,7.0,0.85,0.152,,0.005,
1000.0,7.0,0.85,0.154,,0.005,
1000.0,7.0,0.85,0.156,,0.008,
1000.0,7.0,0.85,0.158,,0.006,
1000.0,7.0,0.85,0.16,,0.007,
1000.0,7.0,0.85,0.162,,0.007,
1000.0,7.0,0.85,0.164,,0.006,
1000.0,7.0,0.85,0.166,,0.006,
1000.0,7.0,0.85,0.168,,0.007,
1000.0,7.0,0.85,0.17,,0.007,
1000.0,7.0,0.85,0.17200000000000001,,0.005,
1000.0,7.0,0.85,0.17400000000000002,,0.006,
1000.0,7.0,0.85,0.17600000000000002,,0.003,
1000.0,7.0,0.85,0.178,,0.003,
1000.0,7.0,0.85,0.18,,0.006,
1000.0,7.0,0.85,0.182,,0.011,
1000.0,7.0,0.85,0.184,,0.008,
1000.0,7.0,0.85,0.186,,0.004,
1000.0,7.0,0.85,0.188,,0.013,
1000.0,7.0,0.85,0.19,,0.013,
1000.0,7.0,0.85,0.192,,0.016,
1000.0,7.0,0.85,0.194,,0.009,
1000.0,7.0,0.85,0.196,,0.014,
1000.0,7.0,0.85,0.198,,0.016,
1000.0,7.0,0.9,0.002,,0.0,
1000.0,7.0,0.9,0.004,,0.0,
1000.0,7.0,0.9,0.006,,0.0,
1000.0,7.0,0.9,0.008,,0.0,
1000.0,7.0,0.9,0.01,,0.0,
1000.0,7.0,0.9,0.012,,0.0,
1000.0,7.0,0.9,0.014,,0.0,
1000.0,7.0,0.9,0.016,,0.0,
1000.0,7.0,0.9,0.018000000000000002,,0.0,
1000.0,7.0,0.9,0.020000000000000004,,0.0,
1000.0,7.0,0.9,0.022,,0.0,
1000.0,7.0,0.9,0.024,,0.0,
1000.0,7.0,0.9,0.026000000000000002,,0.0,
1000.0,7.0,0.9,0.028000000000000004,,0.0,
1000.0,7.0,0.9,0.03,,0.0,
1000.0,7.0,0.9,0.032,,0.0,
1000.0,7.0,0.9,0.034,,0.0,
1000.0,7.0,0.9,0.036000000000000004,,0.0,
1000.0,7.0,0.9,0.038000000000000006,,0.0,
1000.0,7.0,0.9,0.04,,0.0,
1000.0,7.0,0.9,0.042,,0.0,
1000.0,7.0,0.9,0.044000000000000004,,0.0,
1000.0,7.0,0.9,0.046,,0.0,
1000.0,7.0,0.9,0.048,,0.0,
1000.0,7.0,0.9,0.05,,0.0,
1000.0,7.0,0.9,0.052000000000000005,,0.0,
1000.0,7.0,0.9,0.054000000000000006,,0.0,
1000.0,7.0,0.9,0.056,,0.0,
1000.0,7.0,0.9,0.058,,0.0,
1000.0,7.0,0.9,0.060000000000000005,,0.0,
1000.0,7.0,0.9,0.062,,0.0,
1000.0,7.0,0.9,0.064,,0.0,
1000.0,7.0,0.9,0.066,,0.0,
1000.0,7.0,0.9,0.068,,0.001,
1000.0,7.0,0.9,0.07,,0.0,
1000.0,7.0,0.9,0.07200000000000001,,0.0,
1000.0,7.0,0.9,0.07400000000000001,,0.0,
1000.0,7.0,0.9,0.076,,0.0,
1000.0,7.0,0.9,0.078,,0.0,
1000.0,7.0,0.9,0.08,,0.0,
1000.0,7.0,0.9,0.082,,0.0,
1000.0,7.0,0.9,0.084,,0.0,
1000.0,7.0,0.9,0.08600000000000001,,0.0,
1000.0,7.0,0.9,0.08800000000000001,,0.0,
1000.0,7.0,0.9,0.09,,0.0,
1000.0,7.0,0.9,0.092,,0.0,
1000.0,7.0,0.9,0.094,,0.0,
1000.0,7.0,0.9,0.096,,0.0,
1000.0,7.0,0.9,0.098,,0.0,
1000.0,7.0,0.9,0.1,,0.0,
1000.0,7.0,0.9,0.10200000000000001,,0.0,
1000.0,7.0,0.9,0.10400000000000001,,0.0,
1000.0,7.0,0.9,0.10600000000000001,,0.003,
1000.0,7.0,0.9,0.108,,0.002,
1000.0,7.0,0.9,0.11,,0.0,
1000.0,7.0,0.9,0.112,,0.0,
1000.0,7.0,0.9,0.114,,0.0,
1000.0,7.0,0.9,0.116,,0.001,
1000.0,7.0,0.9,0.11800000000000001,,0.0,
1000.0,7.0,0.9,0.12000000000000001,,0.002,
1000.0,7.0,0.9,0.122,,0.0,
1000.0,7.0,0.9,0.124,,0.0,
1000.0,7.0,0.9,0.126,,0.0,
1000.0,7.0,0.9,0.128,,0.001,
1000.0,7.0,0.9,0.13,,0.0,
1000.0,7.0,0.9,0.132,,0.001,
1000.0,7.0,0.9,0.134,,0.0,
1000.0,7.0,0.9,0.136,,0.003,
1000.0,7.0,0.9,0.138,,0.0,
1000.0,7.0,0.9,0.14,,0.003,
1000.0,7.0,0.9,0.14200000000000002,,0.001,
1000.0,7.0,0.9,0.14400000000000002,,0.001,
1000.0,7.0,0.9,0.14600000000000002,,0.003,
1000.0,7.0,0.9,0.148,,0.003,
1000.0,7.0,0.9,0.15,,0.002,
1000.0,7.0,0.9,0.152,,0.001,
1000.0,7.0,0.9,0.154,,0.002,
1000.0,7.0,0.9,0.156,,0.002,
1000.0,7.0,0.9,0.158,,0.0,
1000.0,7.0,0.9,0.16,,0.001,
1000.0,7.0,0.9,0.162,,0.004,
1000.0,7.0,0.9,0.164,,0.002,
1000.0,7.0,0.9,0.166,,0.003,
1000.0,7.0,0.9,0.168,,0.001,
1000.0,7.0,0.9,0.17,,0.004,
1000.0,7.0,0.9,0.17200000000000001,,0.003,
1000.0,7.0,0.9,0.17400000000000002,,0.005,
1000.0,7.0,0.9,0.17600000000000002,,0.0,
1000.0,7.0,0.9,0.178,,0.004,
1000.0,7.0,0.9,0.18,,0.007,
1000.0,7.0,0.9,0.182,,0.002,
1000.0,7.0,0.9,0.184,,0.004,
1000.0,7.0,0.9,0.186,,0.008,
1000.0,7.0,0.9,0.188,,0.008,
1000.0,7.0,0.9,0.19,,0.006,
1000.0,7.0,0.9,0.192,,0.009,
1000.0,7.0,0.9,0.194,,0.003,
1000.0,7.0,0.9,0.196,,0.009,
1000.0,7.0,0.9,0.198,,0.005,
1000.0,7.0,0.95,0.002,,0.0,
1000.0,7.0,0.95,0.004,,0.0,
1000.0,7.0,0.95,0.006,,0.0,
1000.0,7.0,0.95,0.008,,0.0,
1000.0,7.0,0.95,0.01,,0.0,
1000.0,7.0,0.95,0.012,,0.0,
1000.0,7.0,0.95,0.014,,0.0,
1000.0,7.0,0.95,0.016,,0.0,
1000.0,7.0,0.95,0.018000000000000002,,0.0,
1000.0,7.0,0.95,0.020000000000000004,,0.0,
1000.0,7.0,0.95,0.022,,0.0,
1000.0,7.0,0.95,0.024,,0.0,
1000.0,7.0,0.95,0.026000000000000002,,0.0,
1000.0,7.0,0.95,0.028000000000000004,,0.0,
1000.0,7.0,0.95,0.03,,0.0,
1000.0,7.0,0.95,0.032,,0.0,
1000.0,7.0,0.95,0.034,,0.0,
1000.0,7.0,0.95,0.036000000000000004,,0.0,
1000.0,7.0,0.95,0.038000000000000006,,0.0,
1000.0,7.0,0.95,0.04,,0.0,
1000.0,7.0,0.95,0.042,,0.0,
1000.0,7.0,0.95,0.044000000000000004,,0.0,
1000.0,7.0,0.95,0.046,,0.0,
1000.0,7.0,0.95,0.048,,0.0,
1000.0,7.0,0.95,0.05,,0.0,
1000.0,7.0,0.95,0.052000000000000005,,0.0,
1000.0,7.0,0.95,0.054000000000000006,,0.0,
1000.0,7.0,0.95,0.056,,0.0,
1000.0,7.0,0.95,0.058,,0.0,
1000.0,7.0,0.95,0.060000000000000005,,0.0,
1000.0,7.0,0.95,0.062,,0.0,
1000.0,7.0,0.95,0.064,,0.0,
1000.0,7.0,0.95,0.066,,0.0,
1000.0,7.0,0.95,0.068,,0.0,
1000.0,7.0,0.95,0.07,,0.0,
1000.0,7.0,0.95,0.07200000000000001,,0.0,
1000.0,7.0,0.95,0.07400000000000001,,0.0,
1000.0,7.0,0.95,0.076,,0.0,
1000.0,7.0,0.95,0.078,,0.0,
