iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,majority_correct,expert_correct
1000.0,5.0,1.0,,0.07,,0.431,0.569,0.568,0.001,0.001,0.9565,0.998,0.9865
1000.0,5.0,1.0,,0.09,,0.358,0.642,0.639,0.003,0.003,0.948,0.995,0.979
1000.0,5.0,1.0,,0.1,,0.297,0.703,0.701,0.002,0.002,0.928,0.994,0.9795
1000.0,5.0,1.0,,0.3,,0.046,0.954,0.858,0.096,0.096,0.83,0.9455,0.9365
1000.0,5.0,1.0,,0.5,,0.023,0.977,0.819,0.158,0.158,0.8075,0.924,0.9335
1000.0,5.0,1.0,,0.7,,0.025,0.975,0.805,0.17,0.17,0.8,0.9115,0.925
1000.0,5.0,1.0,,0.9,,0.017,0.983,0.8,0.183,0.183,0.779,0.9095,0.917
1000.0,7.0,0.5,,0.001,,0.0,1.0,0.965,0.035,0.022,0.23766666666666778,0.5225,0.5
1000.0,7.0,0.5,,0.003,,0.003,0.997,0.958,0.039,0.023,0.2416666666666679,0.5035,0.532
1000.0,7.0,0.5,,0.005,,0.0,1.0,0.962,0.038,0.022,0.2536666666666678,0.519,0.519
1000.0,7.0,0.5,,0.007,,0.001,0.999,0.964,0.035,0.016,0.24733333333333415,0.5185,0.5
1000.0,7.0,0.5,,0.009,,0.001,0.999,0.957,0.042,0.022,0.262333333333334,0.5195,0.5175
1000.0,7.0,0.5,,0.01,,0.0,1.0,0.955,0.045,0.02,0.2443333333333342,0.504,0.5155
1000.0,7.0,0.5,,0.03,,0.003,0.997,0.94,0.057,0.025,0.24066666666666764,0.527,0.562
1000.0,7.0,0.5,,0.05,,0.0,1.0,0.96,0.04,0.017,0.2610000000000008,0.5785,0.5995
1000.0,7.0,0.5,,0.07,,0.001,0.999,0.95,0.049,0.021,0.2613333333333345,0.624,0.62
1000.0,7.0,0.5,,0.09,,0.0,1.0,0.954,0.046,0.023,0.28799999999999965,0.654,0.663
1000.0,7.0,0.5,,0.1,,0.0,1.0,0.949,0.051,0.028,0.3123333333333333,0.676,0.663
1000.0,7.0,0.5,,0.3,,0.0,1.0,0.921,0.079,0.061,0.5546666666666666,0.8695,0.8955
1000.0,7.0,0.5,,0.5,,0.0,1.0,0.929,0.071,0.05,0.6290000000000006,0.9045,0.9165
1000.0,7.0,0.5,,0.7,,0.0,1.0,0.935,0.065,0.042,0.6683333333333319,0.9125,0.9235
1000.0,7.0,0.5,,0.9,,0.0,1.0,0.93,0.07,0.048,0.6470000000000005,0.9175,0.9295
1000.0,7.0,0.55,,0.001,,1.0,0.0,0.0,0.0,0.0,0.24300000000000135,0.592,0.544
1000.0,7.0,0.55,,0.003,,1.0,0.0,0.0,0.0,0.0,0.25733333333333425,0.6005,0.556
1000.0,7.0,0.55,,0.005,,0.996,0.004,0.004,0.0,0.0,0.2690000000000008,0.603,0.5755
1000.0,7.0,0.55,,0.007,,0.914,0.086,0.086,0.0,0.0,0.2400000000000011,0.6185,0.551
1000.0,7.0,0.55,,0.009,,0.663,0.337,0.337,0.0,0.0,0.24800000000000091,0.6005,0.556
1000.0,7.0,0.55,,0.01,,0.537,0.463,0.463,0.0,0.0,0.2673333333333342,0.6155,0.5695
1000.0,7.0,0.55,,0.03,,0.011,0.989,0.988,0.001,0.0,0.26566666666666744,0.6135,0.601
1000.0,7.0,0.55,,0.05,,0.005,0.995,0.988,0.007,0.003,0.2750000000000009,0.627,0.627
1000.0,7.0,0.55,,0.07,,0.001,0.999,0.981,0.018,0.011,0.28300000000000025,0.668,0.674
1000.0,7.0,0.55,,0.09,,0.001,0.999,0.987,0.012,0.004,0.32399999999999995,0.695,0.7125
1000.0,7.0,0.55,,0.1,,0.001,0.999,0.959,0.04,0.024,0.321333333333333,0.738,0.716
1000.0,7.0,0.55,,0.3,,0.001,0.999,0.907,0.092,0.07,0.5606666666666665,0.8855,0.8945
1000.0,7.0,0.55,,0.5,,0.0,1.0,0.925,0.075,0.052,0.6436666666666667,0.9165,0.924
1000.0,7.0,0.55,,0.7,,0.0,1.0,0.939,0.061,0.043,0.6576666666666664,0.918,0.93
1000.0,7.0,0.55,,0.9,,0.0,1.0,0.935,0.065,0.04,0.6623333333333327,0.925,0.918
1000.0,7.0,0.6,,0.001,,1.0,0.0,0.0,0.0,0.0,0.28366666666666684,0.7065,0.59
1000.0,7.0,0.6,,0.003,,1.0,0.0,0.0,0.0,0.0,0.27366666666666695,0.7105,0.611
1000.0,7.0,0.6,,0.005,,1.0,0.0,0.0,0.0,0.0,0.27600000000000047,0.716,0.5965
1000.0,7.0,0.6,,0.007,,1.0,0.0,0.0,0.0,0.0,0.2800000000000004,0.717,0.603
1000.0,7.0,0.6,,0.009,,1.0,0.0,0.0,0.0,0.0,0.28866666666666746,0.7035,0.611
1000.0,7.0,0.6,,0.01,,0.997,0.003,0.003,0.0,0.0,0.26666666666666766,0.7075,0.6195
1000.0,7.0,0.6,,0.03,,0.129,0.871,0.871,0.0,0.0,0.29766666666666675,0.706,0.643
1000.0,7.0,0.6,,0.05,,0.016,0.984,0.983,0.001,0.0,0.309666666666667,0.717,0.6635
1000.0,7.0,0.6,,0.07,,0.006,0.994,0.986,0.008,0.001,0.34266666666666645,0.728,0.7115
1000.0,7.0,0.6,,0.09,,0.004,0.996,0.981,0.015,0.005,0.3599999999999988,0.7555,0.7285
1000.0,7.0,0.6,,0.1,,0.003,0.997,0.984,0.013,0.005,0.3719999999999994,0.7625,0.7375
1000.0,7.0,0.6,,0.3,,0.0,1.0,0.909,0.091,0.07,0.5983333333333337,0.892,0.9125
1000.0,7.0,0.6,,0.5,,0.001,0.999,0.93,0.069,0.049,0.6396666666666664,0.9115,0.92
1000.0,7.0,0.6,,0.7,,0.0,1.0,0.93,0.07,0.051,0.652333333333333,0.9135,0.9325
1000.0,7.0,0.6,,0.9,,0.001,0.999,0.925,0.074,0.048,0.6826666666666664,0.932,0.9285
1000.0,7.0,0.7,,0.001,,1.0,0.0,0.0,0.0,0.0,0.3703333333333323,0.872,0.685
1000.0,7.0,0.7,,0.003,,1.0,0.0,0.0,0.0,0.0,0.3676666666666663,0.877,0.716
1000.0,7.0,0.7,,0.005,,1.0,0.0,0.0,0.0,0.0,0.3699999999999995,0.862,0.7155
1000.0,7.0,0.7,,0.007,,1.0,0.0,0.0,0.0,0.0,0.38366666666666577,0.8695,0.69
1000.0,7.0,0.7,,0.009,,1.0,0.0,0.0,0.0,0.0,0.37799999999999945,0.8725,0.7315
1000.0,7.0,0.7,,0.01,,1.0,0.0,0.0,0.0,0.0,0.38866666666666616,0.8785,0.7115
1000.0,7.0,0.7,,0.03,,0.751,0.249,0.249,0.0,0.0,0.41166666666666585,0.867,0.7315
1000.0,7.0,0.7,,0.05,,0.195,0.805,0.805,0.0,0.0,0.4343333333333325,0.879,0.7905
1000.0,7.0,0.7,,0.07,,0.041,0.959,0.959,0.0,0.0,0.4506666666666663,0.8805,0.798
1000.0,7.0,0.7,,0.09,,0.026,0.974,0.972,0.002,0.0,0.4743333333333326,0.8745,0.8225
1000.0,7.0,0.7,,0.1,,0.011,0.989,0.986,0.003,0.002,0.487,0.887,0.832
1000.0,7.0,0.7,,0.3,,0.001,0.999,0.945,0.054,0.042,0.6406666666666656,0.917,0.9175
1000.0,7.0,0.7,,0.5,,0.0,1.0,0.948,0.052,0.037,0.6479999999999999,0.934,0.929
1000.0,7.0,0.7,,0.7,,0.0,1.0,0.938,0.062,0.047,0.673666666666666,0.9245,0.9405
1000.0,7.0,0.7,,0.9,,0.0,1.0,0.942,0.058,0.042,0.6806666666666659,0.9305,0.9305
1000.0,7.0,0.75,,0.001,,1.0,0.0,0.0,0.0,0.0,0.42833333333333234,0.9175,0.7435
1000.0,7.0,0.75,,0.003,,1.0,0.0,0.0,0.0,0.0,0.4419999999999995,0.931,0.7485
1000.0,7.0,0.75,,0.005,,1.0,0.0,0.0,0.0,0.0,0.4353333333333328,0.937,0.757
1000.0,7.0,0.75,,0.007,,1.0,0.0,0.0,0.0,0.0,0.4449999999999997,0.9195,0.7645
1000.0,7.0,0.75,,0.009,,1.0,0.0,0.0,0.0,0.0,0.4506666666666661,0.9215,0.751
1000.0,7.0,0.75,,0.01,,1.0,0.0,0.0,0.0,0.0,0.4503333333333328,0.9345,0.7725
1000.0,7.0,0.75,,0.03,,0.872,0.128,0.128,0.0,0.0,0.46933333333333305,0.9295,0.76
1000.0,7.0,0.75,,0.05,,0.333,0.667,0.667,0.0,0.0,0.5049999999999996,0.9255,0.811
1000.0,7.0,0.75,,0.07,,0.086,0.914,0.914,0.0,0.0,0.5383333333333336,0.919,0.8455
1000.0,7.0,0.75,,0.09,,0.036,0.964,0.963,0.001,0.001,0.5700000000000001,0.941,0.868
1000.0,7.0,0.75,,0.1,,0.022,0.978,0.975,0.003,0.003,0.5766666666666665,0.927,0.884
1000.0,7.0,0.75,,0.3,,0.0,1.0,0.947,0.053,0.04,0.6579999999999987,0.931,0.9335
1000.0,7.0,0.75,,0.5,,0.002,0.998,0.93,0.068,0.05,0.6653333333333334,0.9445,0.931
1000.0,7.0,0.75,,0.7,,0.0,1.0,0.935,0.065,0.042,0.6809999999999998,0.9375,0.9355
1000.0,7.0,0.75,,0.9,,0.0,1.0,0.93,0.07,0.046,0.6793333333333332,0.928,0.943
1000.0,7.0,0.8,,0.001,,1.0,0.0,0.0,0.0,0.0,0.5109999999999998,0.9725,0.7965
1000.0,7.0,0.8,,0.003,,1.0,0.0,0.0,0.0,0.0,0.528333333333334,0.9705,0.8075
1000.0,7.0,0.8,,0.005,,1.0,0.0,0.0,0.0,0.0,0.5206666666666665,0.97,0.794
1000.0,7.0,0.8,,0.007,,1.0,0.0,0.0,0.0,0.0,0.5210000000000001,0.964,0.8075
1000.0,7.0,0.8,,0.009,,1.0,0.0,0.0,0.0,0.0,0.531666666666667,0.962,0.8125
1000.0,7.0,0.8,,0.01,,1.0,0.0,0.0,0.0,0.0,0.5300000000000012,0.9565,0.8195
1000.0,7.0,0.8,,0.03,,0.909,0.091,0.091,0.0,0.0,0.5706666666666669,0.965,0.821
1000.0,7.0,0.8,,0.05,,0.396,0.604,0.604,0.0,0.0,0.5996666666666671,0.9595,0.8785
1000.0,7.0,0.8,,0.07,,0.11,0.89,0.89,0.0,0.0,0.6513333333333327,0.966,0.8855
1000.0,7.0,0.8,,0.09,,0.034,0.966,0.964,0.002,0.002,0.6476666666666672,0.9545,0.9035
1000.0,7.0,0.8,,0.1,,0.02,0.98,0.98,0.0,0.0,0.6713333333333322,0.968,0.93
1000.0,7.0,0.8,,0.3,,0.0,1.0,0.957,0.043,0.032,0.6823333333333323,0.9365,0.9315
1000.0,7.0,0.8,,0.5,,0.001,0.999,0.945,0.054,0.039,0.692333333333332,0.9415,0.937
1000.0,7.0,0.8,,0.7,,0.0,1.0,0.934,0.066,0.04,0.6736666666666666,0.9335,0.935
1000.0,7.0,0.8,,0.9,,0.0,1.0,0.926,0.074,0.048,0.682999999999999,0.93,0.934
1000.0,7.0,0.9,,0.001,,1.0,0.0,0.0,0.0,0.0,0.7353333333333318,0.998,0.902
1000.0,7.0,0.9,,0.003,,1.0,0.0,0.0,0.0,0.0,0.7466666666666646,0.9965,0.906
1000.0,7.0,0.9,,0.005,,1.0,0.0,0.0,0.0,0.0,0.7423333333333316,0.9985,0.917
1000.0,7.0,0.9,,0.007,,1.0,0.0,0.0,0.0,0.0,0.7413333333333313,0.9965,0.9095
1000.0,7.0,0.9,,0.009,,1.0,0.0,0.0,0.0,0.0,0.7513333333333305,0.999,0.911
1000.0,7.0,0.9,,0.01,,1.0,0.0,0.0,0.0,0.0,0.7623333333333314,0.999,0.9215
1000.0,7.0,0.9,,0.03,,0.804,0.196,0.196,0.0,0.0,0.7859999999999973,0.998,0.939
1000.0,7.0,0.9,,0.05,,0.266,0.734,0.734,0.0,0.0,0.8206666666666638,0.9955,0.95
1000.0,7.0,0.9,,0.07,,0.096,0.904,0.904,0.0,0.0,0.8363333333333307,0.9975,0.965
1000.0,7.0,0.9,,0.09,,0.042,0.958,0.958,0.0,0.0,0.827999999999997,0.9925,0.9655
1000.0,7.0,0.9,,0.1,,0.036,0.964,0.962,0.002,0.002,0.8059999999999977,0.9865,0.973
1000.0,7.0,0.9,,0.3,,0.0,1.0,0.971,0.029,0.017,0.7363333333333326,0.9515,0.9485
1000.0,7.0,0.9,,0.5,,0.0,1.0,0.943,0.057,0.045,0.6833333333333326,0.934,0.938
1000.0,7.0,0.9,,0.7,,0.001,0.999,0.929,0.07,0.045,0.6883333333333326,0.931,0.9465
1000.0,7.0,0.9,,0.9,,0.001,0.999,0.946,0.053,0.028,0.6870000000000002,0.937,0.9345
1000.0,7.0,0.95,,0.001,,1.0,0.0,0.0,0.0,0.0,0.852666666666664,1.0,0.9465
1000.0,7.0,0.95,,0.003,,1.0,0.0,0.0,0.0,0.0,0.8646666666666636,0.999,0.9565
1000.0,7.0,0.95,,0.005,,1.0,0.0,0.0,0.0,0.0,0.8569999999999972,1.0,0.9615
1000.0,7.0,0.95,,0.007,,1.0,0.0,0.0,0.0,0.0,0.8776666666666635,1.0,0.954
1000.0,7.0,0.95,,0.009,,1.0,0.0,0.0,0.0,0.0,0.8813333333333304,1.0,0.956
1000.0,7.0,0.95,,0.01,,1.0,0.0,0.0,0.0,0.0,0.8783333333333309,0.9995,0.972
1000.0,7.0,0.95,,0.03,,0.437,0.563,0.563,0.0,0.0,0.9006666666666644,1.0,0.977
1000.0,7.0,0.95,,0.05,,0.189,0.811,0.811,0.0,0.0,0.8956666666666648,0.9995,0.9835
1000.0,7.0,0.95,,0.07,,0.081,0.919,0.919,0.0,0.0,0.883333333333331,0.999,0.9835
1000.0,7.0,0.95,,0.09,,0.059,0.941,0.941,0.0,0.0,0.8796666666666644,0.9985,0.9815
1000.0,7.0,0.95,,0.1,,0.035,0.965,0.965,0.0,0.0,0.8813333333333311,0.9965,0.9675
1000.0,7.0,0.95,,0.3,,0.001,0.999,0.974,0.025,0.015,0.7579999999999987,0.965,0.944
1000.0,7.0,0.95,,0.5,,0.002,0.998,0.947,0.051,0.038,0.6919999999999992,0.939,0.944
1000.0,7.0,0.95,,0.7,,0.001,0.999,0.948,0.051,0.04,0.6996666666666661,0.936,0.9365
1000.0,7.0,0.95,,0.9,,0.002,0.998,0.931,0.067,0.045,0.6839999999999992,0.941,0.927
1000.0,7.0,1.0,,0.001,,0.88,0.12,0.12,0.0,0.0,0.9996666666666667,1.0,1.0
1000.0,7.0,1.0,,0.003,,0.779,0.221,0.221,0.0,0.0,0.9973333333333333,1.0,0.998
1000.0,7.0,1.0,,0.005,,0.68,0.32,0.32,0.0,0.0,0.9953333333333332,1.0,0.9995
1000.0,7.0,1.0,,0.007,,0.612,0.388,0.388,0.0,0.0,0.9929999999999997,1.0,0.999
1000.0,7.0,1.0,,0.009,,0.579,0.421,0.421,0.0,0.0,0.9919999999999995,1.0,0.999
1000.0,7.0,1.0,,0.01,,0.559,0.441,0.441,0.0,0.0,0.9909999999999994,1.0,0.998
1000.0,7.0,1.0,,0.03,,0.299,0.701,0.701,0.0,0.0,0.9686666666666658,1.0,0.995
1000.0,7.0,1.0,,0.05,,0.164,0.836,0.836,0.0,0.0,0.9459999999999986,1.0,0.9895
1000.0,7.0,1.0,,0.07,,0.093,0.907,0.907,0.0,0.0,0.9339999999999983,0.9995,0.9875
1000.0,7.0,1.0,,0.09,,0.069,0.931,0.931,0.0,0.0,0.9123333333333311,0.9995,0.9855
1000.0,7.0,1.0,,0.1,,0.055,0.945,0.945,0.0,0.0,0.909999999999997,0.9995,0.9805
1000.0,7.0,1.0,,0.3,,0.004,0.996,0.982,0.014,0.01,0.7583333333333313,0.963,0.951
1000.0,7.0,1.0,,0.5,,0.0,1.0,0.952,0.048,0.029,0.7199999999999984,0.9455,0.9425
1000.0,7.0,1.0,,0.7,,0.001,0.999,0.945,0.054,0.032,0.7139999999999977,0.9295,0.943
1000.0,7.0,1.0,,0.9,,0.0,1.0,0.948,0.052,0.037,0.6826666666666666,0.9415,0.9455
1000.0,9.0,0.5,,0.001,,0.0,1.0,0.745,0.255,0.001,0.12925,0.51,0.4915
1000.0,9.0,0.5,,0.003,,0.0,1.0,0.729,0.271,0.003,0.12775,0.5155,0.503
1000.0,9.0,0.5,,0.005,,0.0,1.0,0.755,0.245,0.001,0.11625,0.5195,0.5195
1000.0,9.0,0.5,,0.007,,0.0,1.0,0.745,0.255,0.001,0.13175,0.5285,0.524
1000.0,9.0,0.5,,0.009,,0.0,1.0,0.746,0.254,0.0,0.13,0.527,0.5105
1000.0,9.0,0.5,,0.01,,0.0,1.0,0.718,0.282,0.002,0.12,0.506,0.5205
1000.0,9.0,0.5,,0.03,,0.0,1.0,0.757,0.243,0.003,0.1315,0.5665,0.542
1000.0,9.0,0.5,,0.05,,0.0,1.0,0.731,0.269,0.0,0.1345,0.6065,0.591
1000.0,9.0,0.5,,0.07,,0.0,1.0,0.747,0.253,0.001,0.1495,0.626,0.6395
1000.0,9.0,0.5,,0.09,,0.0,1.0,0.736,0.264,0.002,0.16375,0.6805,0.6695
1000.0,9.0,0.5,,0.1,,0.0,1.0,0.741,0.259,0.003,0.1775,0.701,0.6955
1000.0,9.0,0.5,,0.3,,0.0,1.0,0.678,0.322,0.019,0.43775,0.905,0.913
1000.0,9.0,0.5,,0.5,,0.0,1.0,0.692,0.308,0.013,0.52925,0.934,0.9285
1000.0,9.0,0.5,,0.7,,0.0,1.0,0.711,0.289,0.012,0.5595,0.942,0.9475
1000.0,9.0,0.5,,0.9,,0.0,1.0,0.697,0.303,0.008,0.5625,0.954,0.941
1000.0,9.0,0.55,,0.001,,1.0,0.0,0.0,0.0,0.0,0.143,0.615,0.5445
1000.0,9.0,0.55,,0.003,,1.0,0.0,0.0,0.0,0.0,0.13475,0.6315,0.5455
1000.0,9.0,0.55,,0.005,,0.962,0.038,0.038,0.0,0.0,0.13825,0.599,0.561
1000.0,9.0,0.55,,0.007,,0.653,0.347,0.347,0.0,0.0,0.13325,0.6305,0.555
1000.0,9.0,0.55,,0.009,,0.289,0.711,0.711,0.0,0.0,0.126,0.6175,0.563
1000.0,9.0,0.55,,0.01,,0.181,0.819,0.819,0.0,0.0,0.13875,0.613,0.5615
1000.0,9.0,0.55,,0.03,,0.0,1.0,0.957,0.043,0.0,0.1475,0.6345,0.5765
1000.0,9.0,0.55,,0.05,,0.0,1.0,0.866,0.134,0.0,0.15725,0.667,0.612
1000.0,9.0,0.55,,0.07,,0.0,1.0,0.827,0.173,0.0,0.16275,0.684,0.6645
1000.0,9.0,0.55,,0.09,,0.0,1.0,0.781,0.219,0.001,0.1915,0.724,0.6915
1000.0,9.0,0.55,,0.1,,0.0,1.0,0.789,0.211,0.001,0.19025,0.7385,0.7295
1000.0,9.0,0.55,,0.3,,0.0,1.0,0.704,0.296,0.017,0.47025,0.906,0.9155
1000.0,9.0,0.55,,0.5,,0.0,1.0,0.708,0.292,0.011,0.548,0.934,0.933
1000.0,9.0,0.55,,0.7,,0.0,1.0,0.698,0.302,0.008,0.569,0.9445,0.9355
1000.0,9.0,0.55,,0.9,,0.0,1.0,0.689,0.311,0.015,0.584,0.952,0.937
1000.0,9.0,0.6,,0.001,,1.0,0.0,0.0,0.0,0.0,0.157,0.731,0.59
1000.0,9.0,0.6,,0.003,,1.0,0.0,0.0,0.0,0.0,0.153,0.722,0.6005
1000.0,9.0,0.6,,0.005,,1.0,0.0,0.0,0.0,0.0,0.1565,0.7275,0.6185
1000.0,9.0,0.6,,0.007,,1.0,0.0,0.0,0.0,0.0,0.15375,0.733,0.6105
1000.0,9.0,0.6,,0.009,,0.992,0.008,0.008,0.0,0.0,0.15175,0.742,0.6285
1000.0,9.0,0.6,,0.01,,0.965,0.035,0.035,0.0,0.0,0.152,0.7505,0.627
1000.0,9.0,0.6,,0.03,,0.017,0.983,0.983,0.0,0.0,0.16075,0.739,0.653
1000.0,9.0,0.6,,0.05,,0.002,0.998,0.97,0.028,0.0,0.191,0.7605,0.6685
1000.0,9.0,0.6,,0.07,,0.0,1.0,0.905,0.095,0.0,0.19975,0.774,0.696
1000.0,9.0,0.6,,0.09,,0.0,1.0,0.863,0.137,0.0,0.23525,0.7785,0.7525
1000.0,9.0,0.6,,0.1,,0.0,1.0,0.856,0.144,0.001,0.239,0.804,0.7365
1000.0,9.0,0.6,,0.3,,0.0,1.0,0.705,0.295,0.017,0.4865,0.915,0.921
1000.0,9.0,0.6,,0.5,,0.0,1.0,0.693,0.307,0.012,0.56,0.941,0.939
1000.0,9.0,0.6,,0.7,,0.0,1.0,0.688,0.312,0.011,0.5675,0.9455,0.9485
1000.0,9.0,0.6,,0.9,,0.0,1.0,0.705,0.295,0.009,0.582,0.951,0.9415
1000.0,9.0,0.7,,0.001,,1.0,0.0,0.0,0.0,0.0,0.246,0.9075,0.7065
1000.0,9.0,0.7,,0.003,,1.0,0.0,0.0,0.0,0.0,0.23825,0.894,0.7015
1000.0,9.0,0.7,,0.005,,1.0,0.0,0.0,0.0,0.0,0.2495,0.8925,0.704
1000.0,9.0,0.7,,0.007,,1.0,0.0,0.0,0.0,0.0,0.24825,0.896,0.698
1000.0,9.0,0.7,,0.009,,1.0,0.0,0.0,0.0,0.0,0.2545,0.894,0.698
1000.0,9.0,0.7,,0.01,,1.0,0.0,0.0,0.0,0.0,0.26025,0.906,0.7155
1000.0,9.0,0.7,,0.03,,0.381,0.619,0.619,0.0,0.0,0.27775,0.9055,0.74
1000.0,9.0,0.7,,0.05,,0.032,0.968,0.968,0.0,0.0,0.3105,0.907,0.7795
1000.0,9.0,0.7,,0.07,,0.003,0.997,0.99,0.007,0.0,0.35725,0.896,0.8125
1000.0,9.0,0.7,,0.09,,0.001,0.999,0.967,0.032,0.0,0.3625,0.898,0.84
1000.0,9.0,0.7,,0.1,,0.0,1.0,0.946,0.054,0.003,0.38825,0.904,0.8495
1000.0,9.0,0.7,,0.3,,0.0,1.0,0.758,0.242,0.011,0.5545,0.9505,0.934
1000.0,9.0,0.7,,0.5,,0.0,1.0,0.733,0.267,0.007,0.57875,0.955,0.9525
1000.0,9.0,0.7,,0.7,,0.0,1.0,0.743,0.257,0.017,0.58,0.9505,0.946
1000.0,9.0,0.7,,0.9,,0.0,1.0,0.703,0.297,0.005,0.581,0.9475,0.9465
1000.0,9.0,0.75,,0.001,,1.0,0.0,0.0,0.0,0.0,0.3235,0.9575,0.7615
1000.0,9.0,0.75,,0.003,,1.0,0.0,0.0,0.0,0.0,0.33075,0.949,0.763
1000.0,9.0,0.75,,0.005,,1.0,0.0,0.0,0.0,0.0,0.3305,0.9565,0.7765
1000.0,9.0,0.75,,0.007,,1.0,0.0,0.0,0.0,0.0,0.324,0.942,0.7625
1000.0,9.0,0.75,,0.009,,1.0,0.0,0.0,0.0,0.0,0.3305,0.955,0.7725
1000.0,9.0,0.75,,0.01,,1.0,0.0,0.0,0.0,0.0,0.34875,0.953,0.76
1000.0,9.0,0.75,,0.03,,0.601,0.399,0.399,0.0,0.0,0.368,0.9565,0.799
1000.0,9.0,0.75,,0.05,,0.077,0.923,0.923,0.0,0.0,0.399,0.9475,0.827
1000.0,9.0,0.75,,0.07,,0.01,0.99,0.99,0.0,0.0,0.4245,0.9565,0.858
1000.0,9.0,0.75,,0.09,,0.003,0.997,0.992,0.005,0.0,0.45825,0.957,0.8845
1000.0,9.0,0.75,,0.1,,0.001,0.999,0.98,0.019,0.001,0.466,0.956,0.889
1000.0,9.0,0.75,,0.3,,0.0,1.0,0.748,0.252,0.007,0.58775,0.9495,0.9445
1000.0,9.0,0.75,,0.5,,0.0,1.0,0.72,0.28,0.008,0.58775,0.948,0.9355
1000.0,9.0,0.75,,0.7,,0.0,1.0,0.718,0.282,0.009,0.58675,0.949,0.9515
1000.0,9.0,0.75,,0.9,,0.0,1.0,0.712,0.288,0.014,0.5985,0.948,0.9445
1000.0,9.0,0.8,,0.001,,1.0,0.0,0.0,0.0,0.0,0.40975,0.9835,0.7945
1000.0,9.0,0.8,,0.003,,1.0,0.0,0.0,0.0,0.0,0.42275,0.979,0.817
1000.0,9.0,0.8,,0.005,,1.0,0.0,0.0,0.0,0.0,0.42375,0.9835,0.8075
1000.0,9.0,0.8,,0.007,,1.0,0.0,0.0,0.0,0.0,0.424,0.9805,0.808
1000.0,9.0,0.8,,0.009,,1.0,0.0,0.0,0.0,0.0,0.414,0.9815,0.8065
1000.0,9.0,0.8,,0.01,,1.0,0.0,0.0,0.0,0.0,0.41775,0.9785,0.817
1000.0,9.0,0.8,,0.03,,0.668,0.332,0.332,0.0,0.0,0.462,0.977,0.8625
1000.0,9.0,0.8,,0.05,,0.104,0.896,0.896,0.0,0.0,0.505,0.9805,0.8615
1000.0,9.0,0.8,,0.07,,0.017,0.983,0.983,0.0,0.0,0.5345,0.975,0.907
1000.0,9.0,0.8,,0.09,,0.001,0.999,0.996,0.003,0.0,0.56975,0.9725,0.9115
1000.0,9.0,0.8,,0.1,,0.001,0.999,0.992,0.007,0.0,0.57625,0.9775,0.9265
1000.0,9.0,0.8,,0.3,,0.0,1.0,0.792,0.208,0.006,0.591,0.964,0.946
1000.0,9.0,0.8,,0.5,,0.0,1.0,0.736,0.264,0.014,0.59025,0.9585,0.95
1000.0,9.0,0.8,,0.7,,0.0,1.0,0.706,0.294,0.007,0.6035,0.95,0.944
1000.0,9.0,0.8,,0.9,,0.0,1.0,0.724,0.276,0.009,0.5975,0.9495,0.9495
1000.0,9.0,0.9,,0.001,,1.0,0.0,0.0,0.0,0.0,0.65675,0.9985,0.909
1000.0,9.0,0.9,,0.003,,1.0,0.0,0.0,0.0,0.0,0.6715,0.9995,0.9
1000.0,9.0,0.9,,0.005,,1.0,0.0,0.0,0.0,0.0,0.66225,0.999,0.926
1000.0,9.0,0.9,,0.007,,1.0,0.0,0.0,0.0,0.0,0.666,0.9995,0.917
1000.0,9.0,0.9,,0.009,,1.0,0.0,0.0,0.0,0.0,0.6625,0.9985,0.911
1000.0,9.0,0.9,,0.01,,1.0,0.0,0.0,0.0,0.0,0.674,0.9985,0.907
1000.0,9.0,0.9,,0.03,,0.48,0.52,0.52,0.0,0.0,0.72275,1.0,0.947
1000.0,9.0,0.9,,0.05,,0.057,0.943,0.943,0.0,0.0,0.76775,0.9995,0.9525
1000.0,9.0,0.9,,0.07,,0.011,0.989,0.989,0.0,0.0,0.79025,0.998,0.974
1000.0,9.0,0.9,,0.09,,0.004,0.996,0.995,0.001,0.0,0.77025,0.997,0.967
1000.0,9.0,0.9,,0.1,,0.001,0.999,0.996,0.003,0.0,0.768,0.9955,0.974
1000.0,9.0,0.9,,0.3,,0.0,1.0,0.836,0.164,0.003,0.645,0.971,0.961
1000.0,9.0,0.9,,0.5,,0.0,1.0,0.758,0.242,0.006,0.60625,0.952,0.9535
1000.0,9.0,0.9,,0.7,,0.001,0.999,0.727,0.272,0.008,0.614,0.958,0.944
1000.0,9.0,0.9,,0.9,,0.0,1.0,0.718,0.282,0.005,0.5925,0.9525,0.9495
1000.0,9.0,0.95,,0.001,,1.0,0.0,0.0,0.0,0.0,0.8155,1.0,0.9425
1000.0,9.0,0.95,,0.003,,1.0,0.0,0.0,0.0,0.0,0.8135,1.0,0.9555
1000.0,9.0,0.95,,0.005,,1.0,0.0,0.0,0.0,0.0,0.83325,1.0,0.962
1000.0,9.0,0.95,,0.007,,1.0,0.0,0.0,0.0,0.0,0.835,1.0,0.9615
1000.0,9.0,0.95,,0.009,,1.0,0.0,0.0,0.0,0.0,0.84925,1.0,0.9595
1000.0,9.0,0.95,,0.01,,0.999,0.001,0.001,0.0,0.0,0.83875,1.0,0.9615
