voters,mean,std,true_mean,true_std,majority_correct,d_majority_correct_d_voters,majority_correct_minus_true_mean,optimal_correct,optimal_correct_minus_majority_correct
3,0.95,0.04,0.9415303816638694,0.0333654651813799,0.986,0.0,0.044,0.986,0.0
5,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.007,0.058,1.0,0.0
7,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
9,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
11,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
21,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
31,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
41,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
51,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
3,0.95,0.08,0.9137527864480316,0.0575328258098936,0.977,0.0,0.063,0.982,0.005
5,0.95,0.08,0.9137527864480316,0.0575328258098936,0.994,0.009,0.08,0.996,0.002
7,0.95,0.08,0.9137527864480316,0.0575328258098936,1.0,0.003,0.086,0.999,-0.001
9,0.95,0.08,0.9137527864480316,0.0575328258098936,1.0,0.0,0.086,1.0,0.0
11,0.95,0.08,0.9137527864480316,0.0575328258098936,1.0,0.0,0.086,1.0,0.0
21,0.95,0.08,0.9137527864480316,0.0575328258098936,1.0,0.0,0.086,1.0,0.0
31,0.95,0.08,0.9137527864480316,0.0575328258098936,1.0,0.0,0.086,1.0,0.0
41,0.95,0.08,0.9137527864480316,0.0575328258098936,1.0,0.0,0.086,1.0,0.0
51,0.95,0.08,0.9137527864480316,0.0575328258098936,1.0,0.0,0.086,1.0,0.0
3,0.95,0.16,0.8518100068569866,0.1055813109666613,0.953,0.0,0.101,0.96,0.007
5,0.95,0.16,0.8518100068569866,0.1055813109666613,0.979,0.013,0.127,0.984,0.005
7,0.95,0.16,0.8518100068569866,0.1055813109666613,0.985,0.003,0.133,0.993,0.008
9,0.95,0.16,0.8518100068569866,0.1055813109666613,0.997,0.006,0.145,0.998,0.001
11,0.95,0.16,0.8518100068569866,0.1055813109666613,0.996,-0.001,0.144,0.997,0.001
21,0.95,0.16,0.8518100068569866,0.1055813109666613,1.0,0.002,0.148,1.0,0.0
31,0.95,0.16,0.8518100068569866,0.1055813109666613,1.0,0.0,0.148,1.0,0.0
41,0.95,0.16,0.8518100068569866,0.1055813109666613,1.0,0.0,0.148,1.0,0.0
51,0.95,0.16,0.8518100068569866,0.1055813109666613,1.0,0.0,0.148,1.0,0.0
3,0.95,0.32,0.7272332858364889,0.1976253991774958,0.822,0.0,0.095,0.888,0.066
5,0.95,0.32,0.7272332858364889,0.1976253991774958,0.847,0.013,0.12,0.953,0.106
7,0.95,0.32,0.7272332858364889,0.1976253991774958,0.91,0.032,0.183,0.99,0.08
9,0.95,0.32,0.7272332858364889,0.1976253991774958,0.924,0.007,0.197,0.986,0.062
11,0.95,0.32,0.7272332858364889,0.1976253991774958,0.949,0.012,0.222,0.989,0.04
21,0.95,0.32,0.7272332858364889,0.1976253991774958,0.989,0.02,0.262,1.0,0.011
31,0.95,0.32,0.7272332858364889,0.1976253991774958,0.994,0.003,0.267,1.0,0.006
41,0.95,0.32,0.7272332858364889,0.1976253991774958,0.998,0.002,0.271,1.0,0.002
51,0.95,0.32,0.7272332858364889,0.1976253991774958,1.0,0.001,0.273,1.0,0.0
3,0.95,0.64,0.5826112590256537,0.269623059345236,0.632,0.0,0.049,0.875,0.243
5,0.95,0.64,0.5826112590256537,0.269623059345236,0.65,0.009,0.067,0.921,0.271
7,0.95,0.64,0.5826112590256537,0.269623059345236,0.664,0.007,0.081,0.962,0.298
9,0.95,0.64,0.5826112590256537,0.269623059345236,0.697,0.016,0.114,0.974,0.277
11,0.95,0.64,0.5826112590256537,0.269623059345236,0.675,-0.011,0.092,0.989,0.314
21,0.95,0.64,0.5826112590256537,0.269623059345236,0.791,0.058,0.208,0.998,0.207
31,0.95,0.64,0.5826112590256537,0.269623059345236,0.821,0.015,0.238,1.0,0.179
41,0.95,0.64,0.5826112590256537,0.269623059345236,0.859,0.019,0.276,1.0,0.141
51,0.95,0.64,0.5826112590256537,0.269623059345236,0.897,0.019,0.314,1.0,0.103
3,0.95,1.28,0.5223112659246248,0.2846706931792354,0.522,0.0,-0.0,0.891,0.369
5,0.95,1.28,0.5223112659246248,0.2846706931792354,0.563,0.02,0.041,0.929,0.366
7,0.95,1.28,0.5223112659246248,0.2846706931792354,0.534,-0.014,0.012,0.955,0.421
9,0.95,1.28,0.5223112659246248,0.2846706931792354,0.555,0.011,0.033,0.975,0.42
11,0.95,1.28,0.5223112659246248,0.2846706931792354,0.576,0.01,0.054,0.988,0.412
21,0.95,1.28,0.5223112659246248,0.2846706931792354,0.591,0.008,0.069,0.997,0.406
31,0.95,1.28,0.5223112659246248,0.2846706931792354,0.581,-0.005,0.059,1.0,0.419
41,0.95,1.28,0.5223112659246248,0.2846706931792354,0.619,0.019,0.097,1.0,0.381
51,0.95,1.28,0.5223112659246248,0.2846706931792354,0.611,-0.004,0.089,1.0,0.389
3,0.95,2.56,0.5056699216879861,0.2873350258072477,0.539,0.0,0.033,0.882,0.343
5,0.95,2.56,0.5056699216879861,0.2873350258072477,0.478,-0.031,-0.028,0.933,0.455
7,0.95,2.56,0.5056699216879861,0.2873350258072477,0.512,0.017,0.006,0.954,0.442
9,0.95,2.56,0.5056699216879861,0.2873350258072477,0.492,-0.01,-0.014,0.976,0.484
11,0.95,2.56,0.5056699216879861,0.2873350258072477,0.515,0.012,0.009,0.988,0.473
21,0.95,2.56,0.5056699216879861,0.2873350258072477,0.531,0.008,0.025,1.0,0.469
31,0.95,2.56,0.5056699216879861,0.2873350258072477,0.487,-0.022,-0.019,1.0,0.513
41,0.95,2.56,0.5056699216879861,0.2873350258072477,0.537,0.025,0.031,1.0,0.463
51,0.95,2.56,0.5056699216879861,0.2873350258072477,0.543,0.003,0.037,1.0,0.457
3,0.55,0.02,0.550399601364754,0.0195002526105777,0.57,0.0,0.02,0.566,-0.004
5,0.55,0.02,0.550399601364754,0.0195002526105777,0.587,0.009,0.037,0.601,0.014
7,0.55,0.02,0.550399601364754,0.0195002526105777,0.631,0.022,0.081,0.627,-0.004
9,0.55,0.02,0.550399601364754,0.0195002526105777,0.606,-0.013,0.056,0.596,-0.01
11,0.55,0.02,0.550399601364754,0.0195002526105777,0.639,0.017,0.089,0.642,0.003
21,0.55,0.02,0.550399601364754,0.0195002526105777,0.679,0.02,0.129,0.691,0.012
31,0.55,0.02,0.550399601364754,0.0195002526105777,0.702,0.011,0.152,0.711,0.009
41,0.55,0.02,0.550399601364754,0.0195002526105777,0.75,0.024,0.2,0.76,0.01
51,0.55,0.02,0.550399601364754,0.0195002526105777,0.746,-0.002,0.196,0.764,0.018
3,0.55,0.04,0.5584696183361306,0.0333654651813799,0.575,0.0,0.017,0.571,-0.004
5,0.55,0.04,0.5584696183361306,0.0333654651813799,0.609,0.017,0.051,0.604,-0.005
7,0.55,0.04,0.5584696183361306,0.0333654651813799,0.624,0.008,0.066,0.607,-0.017
9,0.55,0.04,0.5584696183361306,0.0333654651813799,0.673,0.025,0.115,0.678,0.005
11,0.55,0.04,0.5584696183361306,0.0333654651813799,0.658,-0.008,0.1,0.689,0.031
21,0.55,0.04,0.5584696183361306,0.0333654651813799,0.727,0.034,0.169,0.744,0.017
31,0.55,0.04,0.5584696183361306,0.0333654651813799,0.752,0.013,0.194,0.788,0.036
41,0.55,0.04,0.5584696183361306,0.0333654651813799,0.774,0.011,0.216,0.791,0.017
51,0.55,0.04,0.5584696183361306,0.0333654651813799,0.788,0.007,0.23,0.828,0.04
3,0.55,0.08,0.5862472077293333,0.0575328046145712,0.651,0.0,0.065,0.645,-0.006
5,0.55,0.08,0.5862472077293333,0.0575328046145712,0.683,0.016,0.097,0.705,0.022
7,0.55,0.08,0.5862472077293333,0.0575328046145712,0.691,0.004,0.105,0.725,0.034
9,0.55,0.08,0.5862472077293333,0.0575328046145712,0.697,0.003,0.111,0.736,0.039
11,0.55,0.08,0.5862472077293333,0.0575328046145712,0.729,0.016,0.143,0.76,0.031
21,0.55,0.08,0.5862472077293333,0.0575328046145712,0.769,0.02,0.183,0.822,0.053
31,0.55,0.08,0.5862472077293333,0.0575328046145712,0.853,0.042,0.267,0.891,0.038
41,0.55,0.08,0.5862472077293333,0.0575328046145712,0.841,-0.006,0.255,0.899,0.058
51,0.55,0.08,0.5862472077293333,0.0575328046145712,0.888,0.024,0.302,0.921,0.033
3,0.55,0.16,0.6465738962457261,0.1026556580430055,0.719,0.0,0.072,0.751,0.032
5,0.55,0.16,0.6465738962457261,0.1026556580430055,0.739,0.01,0.092,0.791,0.052
7,0.55,0.16,0.6465738962457261,0.1026556580430055,0.785,0.023,0.138,0.838,0.053
9,0.55,0.16,0.6465738962457261,0.1026556580430055,0.827,0.021,0.18,0.87,0.043
11,0.55,0.16,0.6465738962457261,0.1026556580430055,0.848,0.011,0.201,0.893,0.045
21,0.55,0.16,0.6465738962457261,0.1026556580430055,0.917,0.035,0.27,0.96,0.043
31,0.55,0.16,0.6465738962457261,0.1026556580430055,0.943,0.013,0.296,0.984,0.041
41,0.55,0.16,0.6465738962457261,0.1026556580430055,0.964,0.011,0.317,0.991,0.027
51,0.55,0.16,0.6465738962457261,0.1026556580430055,0.985,0.011,0.338,0.999,0.014
3,0.55,0.32,0.7132889890192271,0.1352811298475507,0.809,0.0,0.096,0.833,0.024
5,0.55,0.32,0.7132889890192271,0.1352811298475507,0.85,0.02,0.137,0.895,0.045
7,0.55,0.32,0.7132889890192271,0.1352811298475507,0.903,0.027,0.19,0.94,0.037
9,0.55,0.32,0.7132889890192271,0.1352811298475507,0.918,0.008,0.205,0.961,0.043
11,0.55,0.32,0.7132889890192271,0.1352811298475507,0.942,0.012,0.229,0.973,0.031
21,0.55,0.32,0.7132889890192271,0.1352811298475507,0.977,0.018,0.264,0.998,0.021
31,0.55,0.32,0.7132889890192271,0.1352811298475507,0.993,0.008,0.28,1.0,0.007
41,0.55,0.32,0.7132889890192271,0.1352811298475507,0.997,0.002,0.284,1.0,0.003
51,0.55,0.32,0.7132889890192271,0.1352811298475507,0.999,0.001,0.286,1.0,0.001
3,0.55,0.64,0.7401202493698373,0.142110505886336,0.823,0.0,0.083,0.878,0.055
5,0.55,0.64,0.7401202493698373,0.142110505886336,0.894,0.036,0.154,0.932,0.038
7,0.55,0.64,0.7401202493698373,0.142110505886336,0.927,0.017,0.187,0.956,0.029
9,0.55,0.64,0.7401202493698373,0.142110505886336,0.943,0.008,0.203,0.979,0.036
11,0.55,0.64,0.7401202493698373,0.142110505886336,0.959,0.008,0.219,0.981,0.022
21,0.55,0.64,0.7401202493698373,0.142110505886336,0.991,0.016,0.251,0.996,0.005
31,0.55,0.64,0.7401202493698373,0.142110505886336,0.997,0.003,0.257,1.0,0.003
41,0.55,0.64,0.7401202493698373,0.142110505886336,1.0,0.002,0.26,1.0,0.0
51,0.55,0.64,0.7401202493698373,0.142110505886336,1.0,0.0,0.26,1.0,0.0
3,0.55,1.28,0.7474900323155698,0.1433846098421971,0.844,0.0,0.097,0.88,0.036
5,0.55,1.28,0.7474900323155698,0.1433846098421971,0.906,0.031,0.159,0.943,0.037
7,0.55,1.28,0.7474900323155698,0.1433846098421971,0.91,0.002,0.163,0.963,0.053
9,0.55,1.28,0.7474900323155698,0.1433846098421971,0.95,0.02,0.203,0.983,0.033
11,0.55,1.28,0.7474900323155698,0.1433846098421971,0.952,0.001,0.205,0.99,0.038
21,0.55,1.28,0.7474900323155698,0.1433846098421971,0.995,0.022,0.248,1.0,0.005
31,0.55,1.28,0.7474900323155698,0.1433846098421971,0.999,0.002,0.252,1.0,0.001
41,0.55,1.28,0.7474900323155698,0.1433846098421971,1.0,0.001,0.253,1.0,0.0
51,0.55,1.28,0.7474900323155698,0.1433846098421971,1.0,0.0,0.253,1.0,0.0
3,0.55,2.56,0.7493700908555275,0.1436687311284967,0.852,0.0,0.103,0.881,0.029
5,0.55,2.56,0.7493700908555275,0.1436687311284967,0.894,0.021,0.145,0.934,0.04
7,0.55,2.56,0.7493700908555275,0.1436687311284967,0.931,0.019,0.182,0.957,0.026
9,0.55,2.56,0.7493700908555275,0.1436687311284967,0.953,0.011,0.204,0.978,0.025
11,0.55,2.56,0.7493700908555275,0.1436687311284967,0.966,0.007,0.217,0.987,0.021
21,0.55,2.56,0.7493700908555275,0.1436687311284967,0.994,0.014,0.245,1.0,0.006
31,0.55,2.56,0.7493700908555275,0.1436687311284967,1.0,0.003,0.251,1.0,0.0
41,0.55,2.56,0.7493700908555275,0.1436687311284967,1.0,0.0,0.251,1.0,0.0
51,0.55,2.56,0.7493700908555275,0.1436687311284967,1.0,0.0,0.251,1.0,0.0
3,0.6,0.02,0.6000000381320322,0.0199999056229612,0.636,0.0,0.036,0.635,-0.001
5,0.6,0.02,0.6000000381320322,0.0199999056229612,0.67,0.017,0.07,0.671,0.001
7,0.6,0.02,0.6000000381320322,0.0199999056229612,0.736,0.033,0.136,0.732,-0.004
9,0.6,0.02,0.6000000381320322,0.0199999056229612,0.731,-0.003,0.131,0.73,-0.001
11,0.6,0.02,0.6000000381320322,0.0199999056229612,0.758,0.014,0.158,0.76,0.002
21,0.6,0.02,0.6000000381320322,0.0199999056229612,0.823,0.032,0.223,0.829,0.006
31,0.6,0.02,0.6000000381320322,0.0199999056229612,0.88,0.029,0.28,0.889,0.009
41,0.6,0.02,0.6000000381320322,0.0199999056229612,0.906,0.013,0.306,0.913,0.007
51,0.6,0.02,0.6000000381320322,0.0199999056229612,0.917,0.006,0.317,0.915,-0.002
3,0.6,0.04,0.6007511217813778,0.0390522055678438,0.644,0.0,0.043,0.637,-0.007
5,0.6,0.04,0.6007511217813778,0.0390522055678438,0.712,0.034,0.111,0.712,0.0
7,0.6,0.04,0.6007511217813778,0.0390522055678438,0.73,0.009,0.129,0.731,0.001
9,0.6,0.04,0.6007511217813778,0.0390522055678438,0.76,0.015,0.159,0.777,0.017
11,0.6,0.04,0.6007511217813778,0.0390522055678438,0.759,-0.001,0.158,0.77,0.011
21,0.6,0.04,0.6007511217813778,0.0390522055678438,0.837,0.039,0.236,0.855,0.018
31,0.6,0.04,0.6007511217813778,0.0390522055678438,0.873,0.018,0.272,0.884,0.011
41,0.6,0.04,0.6007511217813778,0.0390522055678438,0.891,0.009,0.29,0.908,0.017
51,0.6,0.04,0.6007511217813778,0.0390522055678438,0.928,0.019,0.327,0.934,0.006
3,0.6,0.08,0.6166366939012383,0.0669037894612007,0.661,0.0,0.044,0.679,0.018
5,0.6,0.08,0.6166366939012383,0.0669037894612007,0.711,0.025,0.094,0.732,0.021
7,0.6,0.08,0.6166366939012383,0.0669037894612007,0.743,0.016,0.126,0.782,0.039
9,0.6,0.08,0.6166366939012383,0.0669037894612007,0.778,0.018,0.161,0.817,0.039
11,0.6,0.08,0.6166366939012383,0.0669037894612007,0.801,0.012,0.184,0.819,0.018
21,0.6,0.08,0.6166366939012383,0.0669037894612007,0.861,0.03,0.244,0.896,0.035
31,0.6,0.08,0.6166366939012383,0.0669037894612007,0.913,0.026,0.296,0.946,0.033
41,0.6,0.08,0.6166366939012383,0.0669037894612007,0.929,0.008,0.312,0.953,0.024
51,0.6,0.08,0.6166366939012383,0.0669037894612007,0.955,0.013,0.338,0.969,0.014
3,0.6,0.16,0.6687140065796335,0.1100940672007376,0.731,0.0,0.062,0.761,0.03
5,0.6,0.16,0.6687140065796335,0.1100940672007376,0.786,0.028,0.117,0.82,0.034
7,0.6,0.16,0.6687140065796335,0.1100940672007376,0.833,0.023,0.164,0.882,0.049
9,0.6,0.16,0.6687140065796335,0.1100940672007376,0.861,0.014,0.192,0.912,0.051
11,0.6,0.16,0.6687140065796335,0.1100940672007376,0.865,0.002,0.196,0.91,0.045
21,0.6,0.16,0.6687140065796335,0.1100940672007376,0.944,0.039,0.275,0.974,0.03
31,0.6,0.16,0.6687140065796335,0.1100940672007376,0.976,0.016,0.307,0.988,0.012
41,0.6,0.16,0.6687140065796335,0.1100940672007376,0.983,0.004,0.314,0.999,0.016
51,0.6,0.16,0.6687140065796335,0.1100940672007376,0.993,0.005,0.324,0.998,0.005
3,0.6,0.32,0.7223067658239443,0.1364626016234437,0.8,0.0,0.078,0.835,0.035
5,0.6,0.32,0.7223067658239443,0.1364626016234437,0.888,0.044,0.166,0.921,0.033
7,0.6,0.32,0.7223067658239443,0.1364626016234437,0.901,0.007,0.179,0.946,0.045
9,0.6,0.32,0.7223067658239443,0.1364626016234437,0.92,0.01,0.198,0.965,0.045
11,0.6,0.32,0.7223067658239443,0.1364626016234437,0.952,0.016,0.23,0.974,0.022
21,0.6,0.32,0.7223067658239443,0.1364626016234437,0.985,0.017,0.263,0.997,0.012
31,0.6,0.32,0.7223067658239443,0.1364626016234437,0.995,0.005,0.273,0.999,0.004
41,0.6,0.32,0.7223067658239443,0.1364626016234437,1.0,0.003,0.278,1.0,0.0
51,0.6,0.32,0.7223067658239443,0.1364626016234437,1.0,0.0,0.278,1.0,0.0
3,0.6,0.64,0.7425871143627151,0.1421989152574676,0.818,0.0,0.075,0.884,0.066
5,0.6,0.64,0.7425871143627151,0.1421989152574676,0.891,0.037,0.148,0.933,0.042
7,0.6,0.64,0.7425871143627151,0.1421989152574676,0.923,0.016,0.18,0.965,0.042
9,0.6,0.64,0.7425871143627151,0.1421989152574676,0.947,0.012,0.204,0.973,0.026
11,0.6,0.64,0.7425871143627151,0.1421989152574676,0.957,0.005,0.214,0.99,0.033
21,0.6,0.64,0.7425871143627151,0.1421989152574676,0.992,0.018,0.249,0.997,0.005
31,0.6,0.64,0.7425871143627151,0.1421989152574676,0.998,0.003,0.255,1.0,0.002
41,0.6,0.64,0.7425871143627151,0.1421989152574676,0.999,0.001,0.256,1.0,0.001
51,0.6,0.64,0.7425871143627151,0.1421989152574676,1.0,0.001,0.257,1.0,0.0
3,0.6,1.28,0.7481174739879901,0.1433903509268798,0.835,0.0,0.087,0.877,0.042
5,0.6,1.28,0.7481174739879901,0.1433903509268798,0.897,0.031,0.149,0.939,0.042
7,0.6,1.28,0.7481174739879901,0.1433903509268798,0.933,0.018,0.185,0.974,0.041
9,0.6,1.28,0.7481174739879901,0.1433903509268798,0.951,0.009,0.203,0.982,0.031
11,0.6,1.28,0.7481174739879901,0.1433903509268798,0.971,0.01,0.223,0.995,0.024
21,0.6,1.28,0.7481174739879901,0.1433903509268798,0.994,0.012,0.246,1.0,0.006
31,0.6,1.28,0.7481174739879901,0.1433903509268798,0.998,0.002,0.25,1.0,0.002
41,0.6,1.28,0.7481174739879901,0.1433903509268798,1.0,0.001,0.252,1.0,0.0
51,0.6,1.28,0.7481174739879901,0.1433903509268798,1.0,0.0,0.252,1.0,0.0
3,0.6,2.56,0.7495275673478567,0.1436690932209757,0.836,0.0,0.086,0.878,0.042
5,0.6,2.56,0.7495275673478567,0.1436690932209757,0.895,0.03,0.145,0.936,0.041
7,0.6,2.56,0.7495275673478567,0.1436690932209757,0.924,0.015,0.174,0.963,0.039
9,0.6,2.56,0.7495275673478567,0.1436690932209757,0.939,0.007,0.189,0.983,0.044
11,0.6,2.56,0.7495275673478567,0.1436690932209757,0.961,0.011,0.211,0.985,0.024
21,0.6,2.56,0.7495275673478567,0.1436690932209757,0.997,0.018,0.247,1.0,0.003
31,0.6,2.56,0.7495275673478567,0.1436690932209757,1.0,0.002,0.25,0.999,-0.001
41,0.6,2.56,0.7495275673478567,0.1436690932209757,1.0,0.0,0.25,1.0,0.0
51,0.6,2.56,0.7495275673478567,0.1436690932209757,1.0,0.0,0.25,1.0,0.0
3,0.65,0.02,0.6500000000000071,0.0199999999999736,0.713,0.0,0.063,0.713,0.0
5,0.65,0.02,0.6500000000000071,0.0199999999999736,0.766,0.027,0.116,0.766,0.0
7,0.65,0.02,0.6500000000000071,0.0199999999999736,0.801,0.018,0.151,0.801,0.0
9,0.65,0.02,0.6500000000000071,0.0199999999999736,0.827,0.013,0.177,0.827,0.0
11,0.65,0.02,0.6500000000000071,0.0199999999999736,0.823,-0.002,0.173,0.822,-0.001
21,0.65,0.02,0.6500000000000071,0.0199999999999736,0.93,0.054,0.28,0.931,0.001
31,0.65,0.02,0.6500000000000071,0.0199999999999736,0.965,0.017,0.315,0.968,0.003
41,0.65,0.02,0.6500000000000071,0.0199999999999736,0.974,0.005,0.324,0.976,0.002
51,0.65,0.02,0.6500000000000071,0.0199999999999736,0.986,0.006,0.336,0.986,0.0
3,0.65,0.04,0.6500154866964568,0.0399711426205227,0.731,0.0,0.081,0.735,0.004
5,0.65,0.04,0.6500154866964568,0.0399711426205227,0.763,0.016,0.113,0.762,-0.001
7,0.65,0.04,0.6500154866964568,0.0399711426205227,0.799,0.018,0.149,0.805,0.006
9,0.65,0.04,0.6500154866964568,0.0399711426205227,0.839,0.02,0.189,0.833,-0.006
11,0.65,0.04,0.6500154866964568,0.0399711426205227,0.865,0.013,0.215,0.869,0.004
21,0.65,0.04,0.6500154866964568,0.0399711426205227,0.926,0.031,0.276,0.938,0.012
31,0.65,0.04,0.6500154866964568,0.0399711426205227,0.953,0.013,0.303,0.966,0.013
41,0.65,0.04,0.6500154866964568,0.0399711426205227,0.969,0.008,0.319,0.98,0.011
51,0.65,0.04,0.6500154866964568,0.0399711426205227,0.977,0.004,0.327,0.984,0.007
3,0.65,0.08,0.6558123768511287,0.0741549942245894,0.742,0.0,0.086,0.739,-0.003
5,0.65,0.08,0.6558123768511287,0.0741549942245894,0.796,0.027,0.14,0.808,0.012
7,0.65,0.08,0.6558123768511287,0.0741549942245894,0.808,0.006,0.152,0.828,0.02
9,0.65,0.08,0.6558123768511287,0.0741549942245894,0.855,0.023,0.199,0.868,0.013
11,0.65,0.08,0.6558123768511287,0.0741549942245894,0.863,0.004,0.207,0.878,0.015
21,0.65,0.08,0.6558123768511287,0.0741549942245894,0.93,0.034,0.274,0.956,0.026
31,0.65,0.08,0.6558123768511287,0.0741549942245894,0.961,0.015,0.305,0.973,0.012
41,0.65,0.08,0.6558123768511287,0.0741549942245894,0.979,0.009,0.323,0.995,0.016
51,0.65,0.08,0.6558123768511287,0.0741549942245894,0.988,0.005,0.332,0.994,0.006
3,0.65,0.16,0.6938003471266702,0.116263980745898,0.745,0.0,0.051,0.8,0.055
5,0.65,0.16,0.6938003471266702,0.116263980745898,0.844,0.049,0.15,0.894,0.05
7,0.65,0.16,0.6938003471266702,0.116263980745898,0.863,0.01,0.169,0.916,0.053
9,0.65,0.16,0.6938003471266702,0.116263980745898,0.905,0.021,0.211,0.95,0.045
11,0.65,0.16,0.6938003471266702,0.116263980745898,0.915,0.005,0.221,0.957,0.042
21,0.65,0.16,0.6938003471266702,0.116263980745898,0.955,0.02,0.261,0.994,0.039
31,0.65,0.16,0.6938003471266702,0.116263980745898,0.986,0.016,0.292,0.998,0.012
41,0.65,0.16,0.6938003471266702,0.116263980745898,0.995,0.005,0.301,0.999,0.004
51,0.65,0.16,0.6938003471266702,0.116263980745898,0.999,0.002,0.305,1.0,0.001
3,0.65,0.32,0.7314605510070987,0.1373207448153733,0.826,0.0,0.095,0.867,0.041
5,0.65,0.32,0.7314605510070987,0.1373207448153733,0.876,0.025,0.145,0.919,0.043
7,0.65,0.32,0.7314605510070987,0.1373207448153733,0.922,0.023,0.191,0.953,0.031
9,0.65,0.32,0.7314605510070987,0.1373207448153733,0.937,0.008,0.206,0.969,0.032
11,0.65,0.32,0.7314605510070987,0.1373207448153733,0.961,0.012,0.23,0.973,0.012
21,0.65,0.32,0.7314605510070987,0.1373207448153733,0.986,0.013,0.255,0.998,0.012
31,0.65,0.32,0.7314605510070987,0.1373207448153733,0.998,0.006,0.267,1.0,0.002
41,0.65,0.32,0.7314605510070987,0.1373207448153733,0.999,0.001,0.268,1.0,0.001
51,0.65,0.32,0.7314605510070987,0.1373207448153733,1.0,0.001,0.269,0.999,-0.001
3,0.65,0.64,0.7450566115747727,0.1422621385524325,0.844,0.0,0.099,0.885,0.041
5,0.65,0.64,0.7450566115747727,0.1422621385524325,0.892,0.024,0.147,0.932,0.04
7,0.65,0.64,0.7450566115747727,0.1422621385524325,0.927,0.018,0.182,0.967,0.04
9,0.65,0.64,0.7450566115747727,0.1422621385524325,0.943,0.008,0.198,0.976,0.033
11,0.65,0.64,0.7450566115747727,0.1422621385524325,0.957,0.007,0.212,0.985,0.028
21,0.65,0.64,0.7450566115747727,0.1422621385524325,0.993,0.018,0.248,0.999,0.006
31,0.65,0.64,0.7450566115747727,0.1422621385524325,1.0,0.004,0.255,1.0,0.0
41,0.65,0.64,0.7450566115747727,0.1422621385524325,1.0,0.0,0.255,1.0,0.0
51,0.65,0.64,0.7450566115747727,0.1422621385524325,1.0,0.0,0.255,1.0,0.0
3,0.65,1.28,0.7487449587291474,0.1433944520081984,0.845,0.0,0.096,0.88,0.035
5,0.65,1.28,0.7487449587291474,0.1433944520081984,0.888,0.022,0.139,0.929,0.041
7,0.65,1.28,0.7487449587291474,0.1433944520081984,0.937,0.025,0.188,0.968,0.031
9,0.65,1.28,0.7487449587291474,0.1433944520081984,0.952,0.007,0.203,0.98,0.028
11,0.65,1.28,0.7487449587291474,0.1433944520081984,0.959,0.004,0.21,0.986,0.027
21,0.65,1.28,0.7487449587291474,0.1433944520081984,0.993,0.017,0.244,1.0,0.007
31,0.65,1.28,0.7487449587291474,0.1433944520081984,1.0,0.004,0.251,1.0,0.0
41,0.65,1.28,0.7487449587291474,0.1433944520081984,0.999,-0.001,0.25,1.0,0.001
51,0.65,1.28,0.7487449587291474,0.1433944520081984,1.0,0.001,0.251,1.0,0.0
3,0.65,2.56,0.7496850445205746,0.143669351859656,0.859,0.0,0.109,0.9,0.041
5,0.65,2.56,0.7496850445205746,0.143669351859656,0.911,0.026,0.161,0.946,0.035
7,0.65,2.56,0.7496850445205746,0.143669351859656,0.94,0.014,0.19,0.975,0.035
9,0.65,2.56,0.7496850445205746,0.143669351859656,0.96,0.01,0.21,0.983,0.023
11,0.65,2.56,0.7496850445205746,0.143669351859656,0.966,0.003,0.216,0.99,0.024
21,0.65,2.56,0.7496850445205746,0.143669351859656,0.992,0.013,0.242,1.0,0.008
31,0.65,2.56,0.7496850445205746,0.143669351859656,1.0,0.004,0.25,1.0,0.0
41,0.65,2.56,0.7496850445205746,0.143669351859656,1.0,0.0,0.25,1.0,0.0
51,0.65,2.56,0.7496850445205746,0.143669351859656,1.0,0.0,0.25,1.0,0.0
3,0.7,0.02,0.7,0.02,0.805,0.0,0.105,0.805,0.0
5,0.7,0.02,0.7,0.02,0.83,0.012,0.13,0.83,0.0
7,0.7,0.02,0.7,0.02,0.876,0.023,0.176,0.876,0.0
9,0.7,0.02,0.7,0.02,0.892,0.008,0.192,0.892,0.0
11,0.7,0.02,0.7,0.02,0.924,0.016,0.224,0.926,0.002
21,0.7,0.02,0.7,0.02,0.966,0.021,0.266,0.967,0.001
31,0.7,0.02,0.7,0.02,0.991,0.013,0.291,0.989,-0.002
41,0.7,0.02,0.7,0.02,0.994,0.002,0.294,0.997,0.003
51,0.7,0.02,0.7,0.02,0.999,0.003,0.299,0.998,-0.001
3,0.7,0.04,0.7000000673659118,0.0399998324268134,0.793,0.0,0.093,0.793,0.0
5,0.7,0.04,0.7000000673659118,0.0399998324268134,0.839,0.023,0.139,0.84,0.001
7,0.7,0.04,0.7000000673659118,0.0399998324268134,0.871,0.016,0.171,0.877,0.006
9,0.7,0.04,0.7000000673659118,0.0399998324268134,0.893,0.011,0.193,0.895,0.002
