distribution,voters,mean,std,iterations,true_mean,optimal_correct,optimal_correct_minus_mean,optimal_correct_minus_true_mean,majority_correct,majority_correct_minus_mean,majority_correct_minus_true_mean,optimal_correct_minus_majority_correct,d_majority_correct_d_voters,d_optimal_correct_d_voters,ratio_difference_to_mean,ratio_derivative_by_n,ratio_correct
truncnorm,21.0,0.7,0.09,1000.0,0.7030134592133441,0.985,0.285,0.2819865407866558,0.972,0.272,0.2689865407866558,0.013,0.02,0.016,0.954,1.25,0.987
truncnorm,31.0,0.7,0.09,1000.0,0.7030134592133441,0.998,0.298,0.2949865407866558,0.995,0.295,0.2919865407866558,0.003,0.012,0.007,0.99,1.714,0.997
truncnorm,41.0,0.7,0.09,1000.0,0.7030134592133441,1.0,0.3,0.2969865407866559,0.999,0.299,0.2959865407866558,0.001,0.002,0.001,0.997,2.0,0.999
truncnorm,51.0,0.7,0.09,1000.0,0.7030134592133441,1.0,0.3,0.2969865407866559,0.998,0.298,0.2949865407866558,0.002,-0.001,0.0,0.993,-inf,0.998
truncnorm,3.0,0.7,0.12,1000.0,0.7105354504251368,0.815,0.1149999999999999,0.1044645495748631,0.806,0.1060000000000001,0.0954645495748632,0.009,0.0,0.0,0.914,,0.989
truncnorm,5.0,0.7,0.12,1000.0,0.7105354504251368,0.886,0.186,0.1754645495748632,0.851,0.151,0.1404645495748632,0.035,0.022,0.036,0.801,0.611,0.96
truncnorm,7.0,0.7,0.12,1000.0,0.7105354504251368,0.934,0.2340000000000001,0.2234645495748632,0.896,0.196,0.1854645495748632,0.038,0.023,0.024,0.83,0.958,0.959
truncnorm,9.0,0.7,0.12,1000.0,0.7105354504251368,0.937,0.2370000000000001,0.2264645495748632,0.919,0.219,0.2084645495748632,0.018,0.012,0.002,0.921,6.0,0.981
truncnorm,11.0,0.7,0.12,1000.0,0.7105354504251368,0.957,0.257,0.2464645495748632,0.924,0.2240000000000001,0.2134645495748632,0.033,0.003,0.01,0.866,0.3,0.966
truncnorm,21.0,0.7,0.12,1000.0,0.7105354504251368,0.997,0.297,0.2864645495748632,0.993,0.293,0.2824645495748632,0.004,0.034,0.02,0.986,1.7,0.996
truncnorm,31.0,0.7,0.12,1000.0,0.7105354504251368,1.0,0.3,0.2894645495748632,0.997,0.297,0.2864645495748632,0.003,0.002,0.002,0.99,1.0,0.997
truncnorm,41.0,0.7,0.12,1000.0,0.7105354504251368,1.0,0.3,0.2894645495748632,0.999,0.299,0.2884645495748632,0.001,0.001,0.0,0.997,inf,0.999
truncnorm,51.0,0.7,0.12,1000.0,0.7105354504251368,1.0,0.3,0.2894645495748632,1.0,0.3,0.2894645495748632,0.0,0.001,0.0,1.0,inf,1.0
truncnorm,3.0,0.7,0.13,1000.0,0.7133724283023914,0.837,0.137,0.1236275716976085,0.816,0.1159999999999999,0.1026275716976085,0.021,0.0,0.0,0.83,,0.975
truncnorm,5.0,0.7,0.13,1000.0,0.7133724283023914,0.894,0.194,0.1806275716976085,0.865,0.165,0.1516275716976085,0.029,0.025,0.029,0.839,0.862,0.968
truncnorm,7.0,0.7,0.13,1000.0,0.7133724283023914,0.912,0.212,0.1986275716976085,0.887,0.187,0.1736275716976085,0.025,0.011,0.009,0.874,1.222,0.973
truncnorm,9.0,0.7,0.13,1000.0,0.7133724283023914,0.951,0.251,0.2376275716976085,0.926,0.2260000000000001,0.2126275716976086,0.025,0.02,0.019,0.895,1.053,0.974
truncnorm,11.0,0.7,0.13,1000.0,0.7133724283023914,0.956,0.256,0.2426275716976085,0.923,0.2230000000000001,0.2096275716976086,0.033,-0.002,0.003,0.864,-0.667,0.965
truncnorm,21.0,0.7,0.13,1000.0,0.7133724283023914,0.991,0.291,0.2776275716976085,0.979,0.279,0.2656275716976085,0.012,0.028,0.018,0.957,1.556,0.988
truncnorm,31.0,0.7,0.13,1000.0,0.7133724283023914,0.997,0.297,0.2836275716976085,0.988,0.288,0.2746275716976085,0.009,0.005,0.003,0.968,1.667,0.991
truncnorm,41.0,0.7,0.13,1000.0,0.7133724283023914,1.0,0.3,0.2866275716976085,0.999,0.299,0.2856275716976085,0.001,0.006,0.002,0.997,3.0,0.999
truncnorm,51.0,0.7,0.13,1000.0,0.7133724283023914,1.0,0.3,0.2866275716976085,1.0,0.3,0.2866275716976085,0.0,0.001,0.0,1.0,inf,1.0
truncnorm,3.0,0.7,0.14,1000.0,0.7161453463054095,0.844,0.144,0.1278546536945904,0.802,0.102,0.0858546536945905,0.042,0.0,0.0,0.672,,0.95
truncnorm,5.0,0.7,0.14,1000.0,0.7161453463054095,0.878,0.178,0.1618546536945905,0.855,0.155,0.1388546536945905,0.023,0.026,0.017,0.858,1.529,0.974
truncnorm,7.0,0.7,0.14,1000.0,0.7161453463054095,0.93,0.2300000000000001,0.2138546536945905,0.889,0.189,0.1728546536945905,0.041,0.017,0.026,0.808,0.654,0.956
truncnorm,9.0,0.7,0.14,1000.0,0.7161453463054095,0.944,0.244,0.2278546536945904,0.924,0.2240000000000001,0.2078546536945905,0.02,0.018,0.007,0.912,2.571,0.979
truncnorm,11.0,0.7,0.14,1000.0,0.7161453463054095,0.963,0.263,0.2468546536945904,0.934,0.2340000000000001,0.2178546536945905,0.029,0.005,0.01,0.883,0.5,0.97
truncnorm,21.0,0.7,0.14,1000.0,0.7161453463054095,0.991,0.291,0.2748546536945905,0.983,0.283,0.2668546536945905,0.008,0.024,0.014,0.971,1.714,0.992
truncnorm,31.0,0.7,0.14,1000.0,0.7161453463054095,0.999,0.299,0.2828546536945905,0.997,0.297,0.2808546536945905,0.002,0.007,0.004,0.993,1.75,0.998
truncnorm,41.0,0.7,0.14,1000.0,0.7161453463054095,1.0,0.3,0.2838546536945905,0.998,0.298,0.2818546536945905,0.002,0.001,0.001,0.993,1.0,0.998
truncnorm,51.0,0.7,0.14,1000.0,0.7161453463054095,1.0,0.3,0.2838546536945905,0.999,0.299,0.2828546536945905,0.001,0.001,0.0,0.996,inf,0.999
truncnorm,3.0,0.75,0.02,1000.0,0.75,0.844,0.0939999999999999,0.0939999999999999,0.844,0.0939999999999999,0.0939999999999999,0.0,0.0,0.0,1.0,,1.0
truncnorm,5.0,0.75,0.02,1000.0,0.75,0.891,0.141,0.141,0.891,0.141,0.141,0.0,0.024,0.024,1.0,1.0,1.0
truncnorm,7.0,0.75,0.02,1000.0,0.75,0.923,0.173,0.173,0.923,0.173,0.173,0.0,0.016,0.016,1.0,1.0,1.0
truncnorm,9.0,0.75,0.02,1000.0,0.75,0.952,0.2019999999999999,0.2019999999999999,0.952,0.2019999999999999,0.2019999999999999,0.0,0.014,0.014,1.0,1.0,1.0
truncnorm,11.0,0.75,0.02,1000.0,0.75,0.972,0.2219999999999999,0.2219999999999999,0.972,0.2219999999999999,0.2219999999999999,0.0,0.01,0.01,1.0,1.0,1.0
truncnorm,21.0,0.75,0.02,1000.0,0.75,0.998,0.248,0.248,0.998,0.248,0.248,0.0,0.013,0.013,1.0,1.0,1.0
truncnorm,31.0,0.75,0.02,1000.0,0.75,0.999,0.249,0.249,0.999,0.249,0.249,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,41.0,0.75,0.02,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,51.0,0.75,0.02,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.75,0.03,1000.0,0.75,0.835,0.0849999999999999,0.0849999999999999,0.835,0.0849999999999999,0.0849999999999999,0.0,0.0,0.0,1.0,,1.0
truncnorm,5.0,0.75,0.03,1000.0,0.75,0.897,0.147,0.147,0.897,0.147,0.147,0.0,0.031,0.031,1.0,1.0,1.0
truncnorm,7.0,0.75,0.03,1000.0,0.75,0.931,0.181,0.181,0.929,0.179,0.179,0.002,0.016,0.017,0.989,0.941,0.998
truncnorm,9.0,0.75,0.03,1000.0,0.75,0.962,0.2119999999999999,0.2119999999999999,0.96,0.2099999999999999,0.2099999999999999,0.002,0.015,0.015,0.991,1.0,0.998
truncnorm,11.0,0.75,0.03,1000.0,0.75,0.969,0.2189999999999999,0.2189999999999999,0.97,0.2199999999999999,0.2199999999999999,-0.001,0.005,0.004,1.005,1.25,1.001
truncnorm,21.0,0.75,0.03,1000.0,0.75,0.995,0.245,0.245,0.995,0.245,0.245,0.0,0.013,0.013,1.0,1.0,1.0
truncnorm,31.0,0.75,0.03,1000.0,0.75,0.999,0.249,0.249,0.999,0.249,0.249,0.0,0.002,0.002,1.0,1.0,1.0
truncnorm,41.0,0.75,0.03,1000.0,0.75,0.999,0.249,0.249,0.999,0.249,0.249,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.75,0.03,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,3.0,0.75,0.04,1000.0,0.75,0.851,0.1009999999999999,0.1009999999999999,0.851,0.1009999999999999,0.1009999999999999,0.0,0.0,0.0,1.0,,1.0
truncnorm,5.0,0.75,0.04,1000.0,0.75,0.887,0.137,0.137,0.886,0.136,0.136,0.001,0.018,0.018,0.993,1.0,0.999
truncnorm,7.0,0.75,0.04,1000.0,0.75,0.939,0.1889999999999999,0.1889999999999999,0.937,0.187,0.187,0.002,0.026,0.026,0.989,1.0,0.998
truncnorm,9.0,0.75,0.04,1000.0,0.75,0.939,0.1889999999999999,0.1889999999999999,0.938,0.1879999999999999,0.1879999999999999,0.001,0.0,0.0,0.995,,0.999
truncnorm,11.0,0.75,0.04,1000.0,0.75,0.97,0.2199999999999999,0.2199999999999999,0.968,0.2179999999999999,0.2179999999999999,0.002,0.015,0.016,0.991,0.938,0.998
truncnorm,21.0,0.75,0.04,1000.0,0.75,0.995,0.245,0.245,0.994,0.244,0.244,0.001,0.013,0.013,0.996,1.0,0.999
truncnorm,31.0,0.75,0.04,1000.0,0.75,1.0,0.25,0.25,0.999,0.249,0.249,0.001,0.003,0.003,0.996,1.0,0.999
truncnorm,41.0,0.75,0.04,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.001,0.0,1.0,inf,1.0
truncnorm,51.0,0.75,0.04,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.75,0.07,1000.0,0.75,0.848,0.0979999999999999,0.0979999999999999,0.841,0.0909999999999999,0.0909999999999999,0.007,0.0,0.0,0.929,,0.992
truncnorm,5.0,0.75,0.07,1000.0,0.75,0.887,0.137,0.137,0.88,0.13,0.13,0.007,0.02,0.02,0.949,1.0,0.992
truncnorm,7.0,0.75,0.07,1000.0,0.75,0.945,0.1949999999999999,0.1949999999999999,0.933,0.183,0.183,0.012,0.027,0.029,0.938,0.931,0.987
truncnorm,9.0,0.75,0.07,1000.0,0.75,0.96,0.2099999999999999,0.2099999999999999,0.954,0.2039999999999999,0.2039999999999999,0.006,0.01,0.008,0.971,1.25,0.994
truncnorm,11.0,0.75,0.07,1000.0,0.75,0.964,0.2139999999999999,0.2139999999999999,0.956,0.2059999999999999,0.2059999999999999,0.008,0.001,0.002,0.963,0.5,0.992
truncnorm,21.0,0.75,0.07,1000.0,0.75,0.994,0.244,0.244,0.991,0.241,0.241,0.003,0.018,0.015,0.988,1.2,0.997
truncnorm,31.0,0.75,0.07,1000.0,0.75,1.0,0.25,0.25,0.999,0.249,0.249,0.001,0.004,0.003,0.996,1.333,0.999
truncnorm,41.0,0.75,0.07,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.001,0.0,1.0,inf,1.0
truncnorm,51.0,0.75,0.07,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.75,0.08,1000.0,0.75,0.853,0.1029999999999999,0.1029999999999999,0.852,0.1019999999999999,0.1019999999999999,0.001,0.0,0.0,0.99,,0.999
truncnorm,5.0,0.75,0.08,1000.0,0.75,0.892,0.142,0.142,0.886,0.136,0.136,0.006,0.017,0.02,0.958,0.85,0.993
truncnorm,7.0,0.75,0.08,1000.0,0.75,0.948,0.1979999999999999,0.1979999999999999,0.944,0.1939999999999999,0.1939999999999999,0.004,0.029,0.028,0.98,1.036,0.996
truncnorm,9.0,0.75,0.08,1000.0,0.75,0.957,0.2069999999999999,0.2069999999999999,0.949,0.1989999999999999,0.1989999999999999,0.008,0.003,0.005,0.961,0.6,0.992
truncnorm,11.0,0.75,0.08,1000.0,0.75,0.975,0.2249999999999999,0.2249999999999999,0.969,0.2189999999999999,0.2189999999999999,0.006,0.01,0.009,0.973,1.111,0.994
truncnorm,21.0,0.75,0.08,1000.0,0.75,0.998,0.248,0.248,0.994,0.244,0.244,0.004,0.013,0.012,0.984,1.083,0.996
truncnorm,31.0,0.75,0.08,1000.0,0.75,0.999,0.249,0.249,0.998,0.248,0.248,0.001,0.002,0.001,0.996,2.0,0.999
truncnorm,41.0,0.75,0.08,1000.0,0.75,1.0,0.25,0.25,0.999,0.249,0.249,0.001,0.001,0.001,0.996,1.0,0.999
truncnorm,51.0,0.75,0.08,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.001,0.0,1.0,inf,1.0
truncnorm,3.0,0.75,0.09,1000.0,0.75,0.846,0.0959999999999999,0.0959999999999999,0.837,0.0869999999999999,0.0869999999999999,0.009,0.0,0.0,0.906,,0.989
truncnorm,5.0,0.75,0.09,1000.0,0.75,0.918,0.168,0.168,0.891,0.141,0.141,0.027,0.027,0.036,0.839,0.75,0.971
truncnorm,7.0,0.75,0.09,1000.0,0.75,0.943,0.1929999999999999,0.1929999999999999,0.924,0.174,0.174,0.019,0.017,0.012,0.902,1.417,0.98
truncnorm,9.0,0.75,0.09,1000.0,0.75,0.971,0.2209999999999999,0.2209999999999999,0.956,0.2059999999999999,0.2059999999999999,0.015,0.016,0.014,0.932,1.143,0.985
truncnorm,11.0,0.75,0.09,1000.0,0.75,0.973,0.2229999999999999,0.2229999999999999,0.965,0.2149999999999999,0.2149999999999999,0.008,0.005,0.001,0.964,5.0,0.992
truncnorm,21.0,0.75,0.09,1000.0,0.75,0.999,0.249,0.249,0.997,0.247,0.247,0.002,0.016,0.013,0.992,1.231,0.998
truncnorm,31.0,0.75,0.09,1000.0,0.75,1.0,0.25,0.25,0.999,0.249,0.249,0.001,0.001,0.001,0.996,1.0,0.999
truncnorm,41.0,0.75,0.09,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.001,0.0,1.0,inf,1.0
truncnorm,51.0,0.75,0.09,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.75,0.12,1000.0,0.75,0.853,0.1029999999999999,0.1029999999999999,0.854,0.1039999999999999,0.1039999999999999,-0.001,0.0,0.0,1.01,,1.001
truncnorm,5.0,0.75,0.12,1000.0,0.75,0.912,0.162,0.162,0.898,0.148,0.148,0.014,0.022,0.03,0.914,0.733,0.985
truncnorm,7.0,0.75,0.12,1000.0,0.75,0.948,0.1979999999999999,0.1979999999999999,0.929,0.179,0.179,0.019,0.016,0.018,0.904,0.889,0.98
truncnorm,9.0,0.75,0.12,1000.0,0.75,0.973,0.2229999999999999,0.2229999999999999,0.951,0.2009999999999999,0.2009999999999999,0.022,0.011,0.013,0.901,0.846,0.977
truncnorm,11.0,0.75,0.12,1000.0,0.75,0.979,0.2289999999999999,0.2289999999999999,0.964,0.2139999999999999,0.2139999999999999,0.015,0.007,0.003,0.934,2.333,0.985
truncnorm,21.0,0.75,0.12,1000.0,0.75,0.997,0.247,0.247,0.992,0.242,0.242,0.005,0.014,0.009,0.98,1.556,0.995
truncnorm,31.0,0.75,0.12,1000.0,0.75,1.0,0.25,0.25,0.999,0.249,0.249,0.001,0.004,0.002,0.996,2.0,0.999
truncnorm,41.0,0.75,0.12,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.001,0.0,1.0,inf,1.0
truncnorm,51.0,0.75,0.12,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.75,0.13,1000.0,0.75,0.864,0.1139999999999999,0.1139999999999999,0.837,0.0869999999999999,0.0869999999999999,0.027,0.0,0.0,0.763,,0.969
truncnorm,5.0,0.75,0.13,1000.0,0.75,0.917,0.167,0.167,0.897,0.147,0.147,0.02,0.03,0.027,0.88,1.111,0.978
truncnorm,7.0,0.75,0.13,1000.0,0.75,0.97,0.2199999999999999,0.2199999999999999,0.95,0.1999999999999999,0.1999999999999999,0.02,0.026,0.026,0.909,1.0,0.979
truncnorm,9.0,0.75,0.13,1000.0,0.75,0.977,0.2269999999999999,0.2269999999999999,0.952,0.2019999999999999,0.2019999999999999,0.025,0.001,0.004,0.89,0.25,0.974
truncnorm,11.0,0.75,0.13,1000.0,0.75,0.982,0.2319999999999999,0.2319999999999999,0.967,0.2169999999999999,0.2169999999999999,0.015,0.008,0.003,0.935,2.667,0.985
truncnorm,21.0,0.75,0.13,1000.0,0.75,1.0,0.25,0.25,0.997,0.247,0.247,0.003,0.015,0.009,0.988,1.667,0.997
truncnorm,31.0,0.75,0.13,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.002,0.0,1.0,inf,1.0
truncnorm,41.0,0.75,0.13,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.75,0.13,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.75,0.14,1000.0,0.75,0.856,0.1059999999999999,0.1059999999999999,0.836,0.0859999999999999,0.0859999999999999,0.02,0.0,0.0,0.811,,0.977
truncnorm,5.0,0.75,0.14,1000.0,0.75,0.913,0.163,0.163,0.889,0.139,0.139,0.024,0.027,0.029,0.853,0.931,0.974
truncnorm,7.0,0.75,0.14,1000.0,0.75,0.948,0.1979999999999999,0.1979999999999999,0.928,0.178,0.178,0.02,0.02,0.017,0.899,1.176,0.979
truncnorm,9.0,0.75,0.14,1000.0,0.75,0.972,0.2219999999999999,0.2219999999999999,0.957,0.2069999999999999,0.2069999999999999,0.015,0.014,0.012,0.932,1.167,0.985
truncnorm,11.0,0.75,0.14,1000.0,0.75,0.984,0.2339999999999999,0.2339999999999999,0.964,0.2139999999999999,0.2139999999999999,0.02,0.004,0.006,0.915,0.667,0.98
truncnorm,21.0,0.75,0.14,1000.0,0.75,0.999,0.249,0.249,0.99,0.24,0.24,0.009,0.013,0.008,0.964,1.625,0.991
truncnorm,31.0,0.75,0.14,1000.0,0.75,1.0,0.25,0.25,0.997,0.247,0.247,0.003,0.004,0.001,0.988,4.0,0.997
truncnorm,41.0,0.75,0.14,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.002,0.0,1.0,inf,1.0
truncnorm,51.0,0.75,0.14,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.8,0.02,1000.0,0.8,0.894,0.0939999999999999,0.0939999999999999,0.894,0.0939999999999999,0.0939999999999999,0.0,0.0,0.0,1.0,,1.0
truncnorm,5.0,0.8,0.02,1000.0,0.8,0.92,0.12,0.12,0.92,0.12,0.12,0.0,0.013,0.013,1.0,1.0,1.0
truncnorm,7.0,0.8,0.02,1000.0,0.8,0.964,0.1639999999999999,0.1639999999999999,0.964,0.1639999999999999,0.1639999999999999,0.0,0.022,0.022,1.0,1.0,1.0
truncnorm,9.0,0.8,0.02,1000.0,0.8,0.98,0.1799999999999999,0.1799999999999999,0.98,0.1799999999999999,0.1799999999999999,0.0,0.008,0.008,1.0,1.0,1.0
truncnorm,11.0,0.8,0.02,1000.0,0.8,0.991,0.1909999999999999,0.1909999999999999,0.991,0.1909999999999999,0.1909999999999999,0.0,0.006,0.006,1.0,1.0,1.0
truncnorm,21.0,0.8,0.02,1000.0,0.8,0.999,0.1989999999999999,0.1989999999999999,0.999,0.1989999999999999,0.1989999999999999,0.0,0.004,0.004,1.0,1.0,1.0
truncnorm,31.0,0.8,0.02,1000.0,0.8,1.0,0.1999999999999999,0.1999999999999999,1.0,0.1999999999999999,0.1999999999999999,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,41.0,0.8,0.02,1000.0,0.8,1.0,0.1999999999999999,0.1999999999999999,1.0,0.1999999999999999,0.1999999999999999,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.8,0.02,1000.0,0.8,1.0,0.1999999999999999,0.1999999999999999,1.0,0.1999999999999999,0.1999999999999999,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.8,0.03,1000.0,0.7999999999966634,0.896,0.0959999999999999,0.0960000000033366,0.896,0.0959999999999999,0.0960000000033366,0.0,0.0,0.0,1.0,,1.0
truncnorm,5.0,0.8,0.03,1000.0,0.7999999999966634,0.928,0.128,0.1280000000033366,0.928,0.128,0.1280000000033366,0.0,0.016,0.016,1.0,1.0,1.0
truncnorm,7.0,0.8,0.03,1000.0,0.7999999999966634,0.954,0.1539999999999999,0.1540000000033365,0.953,0.1529999999999999,0.1530000000033365,0.001,0.012,0.013,0.994,0.923,0.999
truncnorm,9.0,0.8,0.03,1000.0,0.7999999999966634,0.978,0.1779999999999999,0.1780000000033366,0.977,0.1769999999999999,0.1770000000033366,0.001,0.012,0.012,0.994,1.0,0.999
truncnorm,11.0,0.8,0.03,1000.0,0.7999999999966634,0.988,0.1879999999999999,0.1880000000033366,0.988,0.1879999999999999,0.1880000000033366,0.0,0.006,0.005,1.0,1.2,1.0
truncnorm,21.0,0.8,0.03,1000.0,0.7999999999966634,0.999,0.1989999999999999,0.1990000000033366,1.0,0.1999999999999999,0.2000000000033366,-0.001,0.006,0.006,1.005,1.0,1.001
truncnorm,31.0,0.8,0.03,1000.0,0.7999999999966634,1.0,0.1999999999999999,0.2000000000033366,1.0,0.1999999999999999,0.2000000000033366,0.0,0.0,0.001,1.0,0.0,1.0
truncnorm,41.0,0.8,0.03,1000.0,0.7999999999966634,1.0,0.1999999999999999,0.2000000000033366,1.0,0.1999999999999999,0.2000000000033366,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.8,0.03,1000.0,0.7999999999966634,1.0,0.1999999999999999,0.2000000000033366,1.0,0.1999999999999999,0.2000000000033366,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.8,0.04,1000.0,0.7999999326340882,0.888,0.0879999999999999,0.0880000673659118,0.888,0.0879999999999999,0.0880000673659118,0.0,0.0,0.0,1.0,,1.0
truncnorm,5.0,0.8,0.04,1000.0,0.7999999326340882,0.932,0.132,0.1320000673659118,0.931,0.131,0.1310000673659118,0.001,0.022,0.022,0.992,1.0,0.999
truncnorm,7.0,0.8,0.04,1000.0,0.7999999326340882,0.961,0.1609999999999999,0.1610000673659117,0.963,0.1629999999999999,0.1630000673659117,-0.002,0.016,0.014,1.012,1.143,1.002
truncnorm,9.0,0.8,0.04,1000.0,0.7999999326340882,0.978,0.1779999999999999,0.1780000673659117,0.979,0.1789999999999999,0.1790000673659117,-0.001,0.008,0.009,1.006,0.889,1.001
truncnorm,11.0,0.8,0.04,1000.0,0.7999999326340882,0.981,0.1809999999999999,0.1810000673659118,0.98,0.1799999999999999,0.1800000673659118,0.001,0.001,0.002,0.994,0.5,0.999
truncnorm,21.0,0.8,0.04,1000.0,0.7999999326340882,1.0,0.1999999999999999,0.2000000673659118,1.0,0.1999999999999999,0.2000000673659118,0.0,0.01,0.01,1.0,1.0,1.0
truncnorm,31.0,0.8,0.04,1000.0,0.7999999326340882,1.0,0.1999999999999999,0.2000000673659118,1.0,0.1999999999999999,0.2000000673659118,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.8,0.04,1000.0,0.7999999326340882,1.0,0.1999999999999999,0.2000000673659118,1.0,0.1999999999999999,0.2000000673659118,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.8,0.04,1000.0,0.7999999326340882,1.0,0.1999999999999999,0.2000000673659118,1.0,0.1999999999999999,0.2000000673659118,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.8,0.07,1000.0,0.7995109756477677,0.897,0.0969999999999999,0.0974890243522322,0.894,0.0939999999999999,0.0944890243522322,0.003,0.0,0.0,0.969,,0.997
truncnorm,5.0,0.8,0.07,1000.0,0.7995109756477677,0.944,0.1439999999999999,0.1444890243522322,0.94,0.1399999999999999,0.1404890243522322,0.004,0.023,0.023,0.972,1.0,0.996
truncnorm,7.0,0.8,0.07,1000.0,0.7995109756477677,0.977,0.1769999999999999,0.1774890243522322,0.98,0.1799999999999999,0.1804890243522322,-0.003,0.02,0.017,1.017,1.176,1.003
truncnorm,9.0,0.8,0.07,1000.0,0.7995109756477677,0.98,0.1799999999999999,0.1804890243522322,0.977,0.1769999999999999,0.1774890243522322,0.003,-0.002,0.002,0.983,-1.0,0.997
truncnorm,11.0,0.8,0.07,1000.0,0.7995109756477677,0.992,0.1919999999999999,0.1924890243522322,0.987,0.1869999999999999,0.1874890243522322,0.005,0.005,0.006,0.974,0.833,0.995
truncnorm,21.0,0.8,0.07,1000.0,0.7995109756477677,0.999,0.1989999999999999,0.1994890243522322,0.998,0.1979999999999999,0.1984890243522322,0.001,0.006,0.004,0.995,1.5,0.999
truncnorm,31.0,0.8,0.07,1000.0,0.7995109756477677,1.0,0.1999999999999999,0.2004890243522322,1.0,0.1999999999999999,0.2004890243522322,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,41.0,0.8,0.07,1000.0,0.7995109756477677,1.0,0.1999999999999999,0.2004890243522322,1.0,0.1999999999999999,0.2004890243522322,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.8,0.07,1000.0,0.7995109756477677,1.0,0.1999999999999999,0.2004890243522322,1.0,0.1999999999999999,0.2004890243522322,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.8,0.08,1000.0,0.7985735878490882,0.913,0.1129999999999999,0.1144264121509118,0.91,0.1099999999999999,0.1114264121509118,0.003,0.0,0.0,0.974,,0.997
truncnorm,5.0,0.8,0.08,1000.0,0.7985735878490882,0.945,0.1449999999999999,0.1464264121509118,0.939,0.1389999999999999,0.1404264121509117,0.006,0.014,0.016,0.959,0.875,0.994
truncnorm,7.0,0.8,0.08,1000.0,0.7985735878490882,0.982,0.1819999999999999,0.1834264121509118,0.975,0.1749999999999999,0.1764264121509118,0.007,0.018,0.019,0.962,0.947,0.993
truncnorm,9.0,0.8,0.08,1000.0,0.7985735878490882,0.985,0.1849999999999999,0.1864264121509118,0.98,0.1799999999999999,0.1814264121509118,0.005,0.003,0.002,0.973,1.5,0.995
truncnorm,11.0,0.8,0.08,1000.0,0.7985735878490882,0.994,0.1939999999999999,0.1954264121509118,0.991,0.1909999999999999,0.1924264121509118,0.003,0.006,0.005,0.985,1.2,0.997
truncnorm,21.0,0.8,0.08,1000.0,0.7985735878490882,0.999,0.1989999999999999,0.2004264121509118,0.998,0.1979999999999999,0.1994264121509118,0.001,0.004,0.003,0.995,1.333,0.999
truncnorm,31.0,0.8,0.08,1000.0,0.7985735878490882,1.0,0.1999999999999999,0.2014264121509118,1.0,0.1999999999999999,0.2014264121509118,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,41.0,0.8,0.08,1000.0,0.7985735878490882,1.0,0.1999999999999999,0.2014264121509118,1.0,0.1999999999999999,0.2014264121509118,0.0,0.0,0.0,1.0,,1.0
