voters,mean,std,true_mean,true_std,majority_correct,d_majority_correct_d_voters,majority_correct_minus_true_mean,optimal_correct,optimal_correct_minus_majority_correct
21,0.9,0.16,0.8279875166234255,0.1152603758563003,1.0,0.002,0.172,1.0,0.0
31,0.9,0.16,0.8279875166234255,0.1152603758563003,1.0,0.0,0.172,1.0,0.0
41,0.9,0.16,0.8279875166234255,0.1152603758563003,1.0,0.0,0.172,1.0,0.0
51,0.9,0.16,0.8279875166234255,0.1152603758563003,1.0,0.0,0.172,1.0,0.0
3,0.9,0.32,0.7073848450875848,0.2055545456826431,0.779,0.0,0.072,0.875,0.096
5,0.9,0.32,0.7073848450875848,0.2055545456826431,0.849,0.035,0.142,0.94,0.091
7,0.9,0.32,0.7073848450875848,0.2055545456826431,0.887,0.019,0.18,0.964,0.077
9,0.9,0.32,0.7073848450875848,0.2055545456826431,0.915,0.014,0.208,0.984,0.069
11,0.9,0.32,0.7073848450875848,0.2055545456826431,0.939,0.012,0.232,0.99,0.051
21,0.9,0.32,0.7073848450875848,0.2055545456826431,0.981,0.021,0.274,0.998,0.017
31,0.9,0.32,0.7073848450875848,0.2055545456826431,0.995,0.007,0.288,1.0,0.005
41,0.9,0.32,0.7073848450875848,0.2055545456826431,0.997,0.001,0.29,1.0,0.003
51,0.9,0.32,0.7073848450875848,0.2055545456826431,0.999,0.001,0.292,1.0,0.001
3,0.9,0.64,0.5736895316294779,0.2710426422008533,0.634,0.0,0.06,0.889,0.255
5,0.9,0.64,0.5736895316294779,0.2710426422008533,0.642,0.004,0.068,0.917,0.275
7,0.9,0.64,0.5736895316294779,0.2710426422008533,0.669,0.014,0.095,0.963,0.294
9,0.9,0.64,0.5736895316294779,0.2710426422008533,0.661,-0.004,0.087,0.975,0.314
11,0.9,0.64,0.5736895316294779,0.2710426422008533,0.701,0.02,0.127,0.981,0.28
21,0.9,0.64,0.5736895316294779,0.2710426422008533,0.752,0.026,0.178,0.997,0.245
31,0.9,0.64,0.5736895316294779,0.2710426422008533,0.781,0.015,0.207,0.999,0.218
41,0.9,0.64,0.5736895316294779,0.2710426422008533,0.829,0.024,0.255,1.0,0.171
51,0.9,0.64,0.5736895316294779,0.2710426422008533,0.869,0.02,0.295,1.0,0.131
3,0.9,1.28,0.5198372452196577,0.2847785549781354,0.533,0.0,0.013,0.88,0.347
5,0.9,1.28,0.5198372452196577,0.2847785549781354,0.56,0.014,0.04,0.938,0.378
7,0.9,1.28,0.5198372452196577,0.2847785549781354,0.546,-0.007,0.026,0.961,0.415
9,0.9,1.28,0.5198372452196577,0.2847785549781354,0.555,0.005,0.035,0.983,0.428
11,0.9,1.28,0.5198372452196577,0.2847785549781354,0.567,0.006,0.047,0.989,0.422
21,0.9,1.28,0.5198372452196577,0.2847785549781354,0.585,0.009,0.065,1.0,0.415
31,0.9,1.28,0.5198372452196577,0.2847785549781354,0.582,-0.002,0.062,1.0,0.418
41,0.9,1.28,0.5198372452196577,0.2847785549781354,0.589,0.004,0.069,1.0,0.411
51,0.9,1.28,0.5198372452196577,0.2847785549781354,0.613,0.012,0.093,1.0,0.387
3,0.9,2.56,0.5050400123898999,0.2873420383704211,0.507,0.0,0.002,0.899,0.392
5,0.9,2.56,0.5050400123898999,0.2873420383704211,0.509,0.001,0.004,0.934,0.425
7,0.9,2.56,0.5050400123898999,0.2873420383704211,0.515,0.003,0.01,0.971,0.456
9,0.9,2.56,0.5050400123898999,0.2873420383704211,0.518,0.002,0.013,0.968,0.45
11,0.9,2.56,0.5050400123898999,0.2873420383704211,0.531,0.007,0.026,0.99,0.459
21,0.9,2.56,0.5050400123898999,0.2873420383704211,0.528,-0.002,0.023,0.998,0.47
31,0.9,2.56,0.5050400123898999,0.2873420383704211,0.536,0.004,0.031,0.999,0.463
41,0.9,2.56,0.5050400123898999,0.2873420383704211,0.54,0.002,0.035,1.0,0.46
51,0.9,2.56,0.5050400123898999,0.2873420383704211,0.548,0.004,0.043,1.0,0.452
3,0.95,0.01,0.9499999756103809,0.0099999402452248,0.995,0.0,0.045,0.995,0.0
5,0.95,0.01,0.9499999756103809,0.0099999402452248,0.998,0.002,0.048,0.998,0.0
7,0.95,0.01,0.9499999756103809,0.0099999402452248,1.0,0.001,0.05,1.0,0.0
9,0.95,0.01,0.9499999756103809,0.0099999402452248,1.0,0.0,0.05,1.0,0.0
11,0.95,0.01,0.9499999756103809,0.0099999402452248,1.0,0.0,0.05,1.0,0.0
21,0.95,0.01,0.9499999756103809,0.0099999402452248,1.0,0.0,0.05,1.0,0.0
31,0.95,0.01,0.9499999756103809,0.0099999402452248,1.0,0.0,0.05,1.0,0.0
41,0.95,0.01,0.9499999756103809,0.0099999402452248,1.0,0.0,0.05,1.0,0.0
51,0.95,0.01,0.9499999756103809,0.0099999402452248,1.0,0.0,0.05,1.0,0.0
3,0.95,0.02,0.949600398635246,0.0195002526105777,0.993,0.0,0.043,0.993,0.0
5,0.95,0.02,0.949600398635246,0.0195002526105777,0.998,0.003,0.048,0.998,0.0
7,0.95,0.02,0.949600398635246,0.0195002526105777,1.0,0.001,0.05,1.0,0.0
9,0.95,0.02,0.949600398635246,0.0195002526105777,1.0,0.0,0.05,1.0,0.0
11,0.95,0.02,0.949600398635246,0.0195002526105777,1.0,0.0,0.05,1.0,0.0
21,0.95,0.02,0.949600398635246,0.0195002526105777,1.0,0.0,0.05,1.0,0.0
31,0.95,0.02,0.949600398635246,0.0195002526105777,1.0,0.0,0.05,1.0,0.0
41,0.95,0.02,0.949600398635246,0.0195002526105777,1.0,0.0,0.05,1.0,0.0
51,0.95,0.02,0.949600398635246,0.0195002526105777,1.0,0.0,0.05,1.0,0.0
3,0.95,0.04,0.9415303816638694,0.0333654651813799,0.993,0.0,0.051,0.993,0.0
5,0.95,0.04,0.9415303816638694,0.0333654651813799,0.998,0.003,0.056,0.998,0.0
7,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.001,0.058,1.0,0.0
9,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
11,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
21,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
31,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
41,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
51,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
3,0.95,0.08,0.9137527864480316,0.0575328258098936,0.978,0.0,0.064,0.979,0.001
5,0.95,0.08,0.9137527864480316,0.0575328258098936,0.994,0.008,0.08,0.993,-0.001
7,0.95,0.08,0.9137527864480316,0.0575328258098936,0.993,-0.001,0.079,0.995,0.002
9,0.95,0.08,0.9137527864480316,0.0575328258098936,0.999,0.003,0.085,0.999,0.0
11,0.95,0.08,0.9137527864480316,0.0575328258098936,1.0,0.001,0.086,1.0,0.0
21,0.95,0.08,0.9137527864480316,0.0575328258098936,1.0,0.0,0.086,1.0,0.0
31,0.95,0.08,0.9137527864480316,0.0575328258098936,1.0,0.0,0.086,1.0,0.0
41,0.95,0.08,0.9137527864480316,0.0575328258098936,1.0,0.0,0.086,1.0,0.0
51,0.95,0.08,0.9137527864480316,0.0575328258098936,1.0,0.0,0.086,1.0,0.0
3,0.95,0.16,0.8518100068569866,0.1055813109666613,0.924,0.0,0.072,0.937,0.013
5,0.95,0.16,0.8518100068569866,0.1055813109666613,0.977,0.026,0.125,0.984,0.007
7,0.95,0.16,0.8518100068569866,0.1055813109666613,0.986,0.005,0.134,0.99,0.004
9,0.95,0.16,0.8518100068569866,0.1055813109666613,0.995,0.005,0.143,0.998,0.003
11,0.95,0.16,0.8518100068569866,0.1055813109666613,0.998,0.002,0.146,0.999,0.001
21,0.95,0.16,0.8518100068569866,0.1055813109666613,1.0,0.001,0.148,1.0,0.0
31,0.95,0.16,0.8518100068569866,0.1055813109666613,1.0,0.0,0.148,1.0,0.0
41,0.95,0.16,0.8518100068569866,0.1055813109666613,1.0,0.0,0.148,1.0,0.0
51,0.95,0.16,0.8518100068569866,0.1055813109666613,1.0,0.0,0.148,1.0,0.0
3,0.95,0.32,0.7272332858364889,0.1976253991774958,0.821,0.0,0.094,0.892,0.071
5,0.95,0.32,0.7272332858364889,0.1976253991774958,0.848,0.014,0.121,0.939,0.091
7,0.95,0.32,0.7272332858364889,0.1976253991774958,0.91,0.031,0.183,0.976,0.066
9,0.95,0.32,0.7272332858364889,0.1976253991774958,0.923,0.007,0.196,0.987,0.064
11,0.95,0.32,0.7272332858364889,0.1976253991774958,0.951,0.014,0.224,0.993,0.042
21,0.95,0.32,0.7272332858364889,0.1976253991774958,0.989,0.019,0.262,0.999,0.01
31,0.95,0.32,0.7272332858364889,0.1976253991774958,0.999,0.005,0.272,1.0,0.001
41,0.95,0.32,0.7272332858364889,0.1976253991774958,1.0,0.001,0.273,1.0,0.0
51,0.95,0.32,0.7272332858364889,0.1976253991774958,1.0,0.0,0.273,1.0,0.0
3,0.95,0.64,0.5826112590256537,0.269623059345236,0.613,0.0,0.03,0.866,0.253
5,0.95,0.64,0.5826112590256537,0.269623059345236,0.671,0.029,0.088,0.948,0.277
7,0.95,0.64,0.5826112590256537,0.269623059345236,0.662,-0.005,0.079,0.967,0.305
9,0.95,0.64,0.5826112590256537,0.269623059345236,0.687,0.013,0.104,0.981,0.294
11,0.95,0.64,0.5826112590256537,0.269623059345236,0.714,0.013,0.131,0.985,0.271
21,0.95,0.64,0.5826112590256537,0.269623059345236,0.771,0.029,0.188,0.998,0.227
31,0.95,0.64,0.5826112590256537,0.269623059345236,0.827,0.028,0.244,1.0,0.173
41,0.95,0.64,0.5826112590256537,0.269623059345236,0.859,0.016,0.276,1.0,0.141
51,0.95,0.64,0.5826112590256537,0.269623059345236,0.894,0.018,0.311,1.0,0.106
3,0.95,1.28,0.5223112659246248,0.2846706931792354,0.535,0.0,0.013,0.881,0.346
5,0.95,1.28,0.5223112659246248,0.2846706931792354,0.561,0.013,0.039,0.938,0.377
7,0.95,1.28,0.5223112659246248,0.2846706931792354,0.56,-0.001,0.038,0.967,0.407
9,0.95,1.28,0.5223112659246248,0.2846706931792354,0.56,0.0,0.038,0.977,0.417
11,0.95,1.28,0.5223112659246248,0.2846706931792354,0.548,-0.006,0.026,0.992,0.444
21,0.95,1.28,0.5223112659246248,0.2846706931792354,0.575,0.013,0.053,1.0,0.425
31,0.95,1.28,0.5223112659246248,0.2846706931792354,0.593,0.009,0.071,1.0,0.407
41,0.95,1.28,0.5223112659246248,0.2846706931792354,0.61,0.009,0.088,1.0,0.39
51,0.95,1.28,0.5223112659246248,0.2846706931792354,0.625,0.008,0.103,1.0,0.375
3,0.95,2.56,0.5056699216879861,0.2873350258072477,0.505,0.0,-0.001,0.89,0.385
5,0.95,2.56,0.5056699216879861,0.2873350258072477,0.525,0.01,0.019,0.933,0.408
7,0.95,2.56,0.5056699216879861,0.2873350258072477,0.518,-0.004,0.012,0.954,0.436
9,0.95,2.56,0.5056699216879861,0.2873350258072477,0.522,0.002,0.016,0.983,0.461
11,0.95,2.56,0.5056699216879861,0.2873350258072477,0.521,-0.001,0.015,0.994,0.473
21,0.95,2.56,0.5056699216879861,0.2873350258072477,0.516,-0.003,0.01,0.999,0.483
31,0.95,2.56,0.5056699216879861,0.2873350258072477,0.536,0.01,0.03,1.0,0.464
41,0.95,2.56,0.5056699216879861,0.2873350258072477,0.525,-0.006,0.019,1.0,0.475
51,0.95,2.56,0.5056699216879861,0.2873350258072477,0.558,0.017,0.052,1.0,0.442
