Unnamed: 0.1,Unnamed: 0,voters,mean,std,iterations,true_mean,optimal_correct,optimal_correct_minus_mean,optimal_correct_minus_true_mean,majority_correct,majority_correct_minus_mean,majority_correct_minus_true_mean,optimal_correct_minus_majority_correct,d_majority_correct_d_voters,d_optimal_correct_d_voters,ratio_difference_to_mean,ratio_derivative_by_n,ratio_correct
,,9.0,0.9,0.02,1000.0,0.8999999618679678,0.999,0.09899999999999998,0.09900003813203218,0.999,0.09899999999999998,0.09900003813203218,0.0,,,,,
,,9.0,0.9,0.03,1000.0,0.8999482979378033,0.999,0.09899999999999998,0.09905170206219671,0.999,0.09899999999999998,0.09905170206219671,0.0,,,,,
,,9.0,0.9,0.04,1000.0,0.8992488782186222,0.999,0.09899999999999998,0.0997511217813778,0.999,0.09899999999999998,0.0997511217813778,0.0,,,,,
,,9.0,0.9,0.07,1000.0,0.8888509108334456,0.999,0.09899999999999998,0.11014908916655441,0.999,0.09899999999999998,0.11014908916655441,0.0,,,,,
,,9.0,0.9,0.08,1000.0,0.8833633060987617,0.998,0.09799999999999998,0.11463669390123832,0.999,0.09899999999999998,0.11563669390123832,-0.001,,,,,
,,9.0,0.9,0.09,1000.0,0.8773179522794626,0.999,0.09899999999999998,0.12168204772053737,0.998,0.09799999999999998,0.12068204772053737,0.001,,,,,
,,9.0,0.9,0.12,1000.0,0.8573847087568932,0.997,0.09699999999999998,0.1396152912431068,0.995,0.09499999999999997,0.13761529124310679,0.002,,,,,
,,9.0,0.9,0.13,1000.0,0.8505761626409583,0.995,0.09499999999999997,0.14442383735904174,0.994,0.09399999999999997,0.14342383735904174,0.001,,,,,
,,9.0,0.9,0.14,1000.0,0.8438918166877554,0.999,0.09899999999999998,0.15510818331224463,0.993,0.09299999999999997,0.14910818331224462,0.006,,,,,
,,9.0,0.95,0.02,1000.0,0.949600398635246,1.0,0.050000000000000044,0.050399601364753965,1.0,0.050000000000000044,0.050399601364753965,0.0,,,,,
,,9.0,0.95,0.03,1000.0,0.9466768051121723,1.0,0.050000000000000044,0.05332319488782766,1.0,0.050000000000000044,0.05332319488782766,0.0,,,,,
,,9.0,0.95,0.04,1000.0,0.9415303816638694,1.0,0.050000000000000044,0.058469618336130624,1.0,0.050000000000000044,0.058469618336130624,0.0,,,,,
,,9.0,0.95,0.07,1000.0,0.9211652675108348,1.0,0.050000000000000044,0.07883473248916517,1.0,0.050000000000000044,0.07883473248916517,0.0,,,,,
,,9.0,0.95,0.08,1000.0,0.9137527922706667,1.0,0.050000000000000044,0.08624720772933325,1.0,0.050000000000000044,0.08624720772933325,0.0,,,,,
,,9.0,0.95,0.09,1000.0,0.9062068380249838,0.999,0.049000000000000044,0.09279316197501619,0.998,0.04800000000000004,0.09179316197501619,0.001,,,,,
,,9.0,0.95,0.12,1000.0,0.8831704662041437,1.0,0.050000000000000044,0.11682953379585626,0.999,0.049000000000000044,0.11582953379585625,0.001,,,,,
,,9.0,0.95,0.13,1000.0,0.8754989016716525,0.998,0.04800000000000004,0.12250109832834755,0.997,0.04700000000000004,0.12150109832834755,0.001,,,,,
,,9.0,0.95,0.14,1000.0,0.8679335411816869,0.997,0.04700000000000004,0.12906645881831313,0.994,0.04400000000000004,0.12606645881831313,0.003,,,,,
,,11.0,0.55,0.02,1000.0,0.550399601364754,0.636,0.08599999999999997,0.08560039863524604,0.638,0.08799999999999997,0.08760039863524605,-0.002,,,,,
,,11.0,0.55,0.03,1000.0,0.5533231948878277,0.674,0.124,0.12067680511217238,0.656,0.10599999999999998,0.10267680511217236,0.018,,,,,
,,11.0,0.55,0.04,1000.0,0.5584696183361306,0.675,0.125,0.11653038166386942,0.659,0.10899999999999999,0.1005303816638694,0.016,,,,,
,,11.0,0.55,0.07,1000.0,0.5788347324891652,0.726,0.17599999999999993,0.1471652675108348,0.715,0.16499999999999992,0.1361652675108348,0.011,,,,,
,,11.0,0.55,0.08,1000.0,0.5862472077293333,0.789,0.239,0.20275279227066678,0.735,0.18499999999999994,0.14875279227066673,0.054,,,,,
,,11.0,0.55,0.09,1000.0,0.5937931619750162,0.784,0.23399999999999999,0.19020683802498384,0.752,0.20199999999999996,0.1582068380249838,0.032,,,,,
,,11.0,0.55,0.12,1000.0,0.6168295337958563,0.826,0.2759999999999999,0.2091704662041437,0.772,0.22199999999999998,0.15517046620414376,0.054,,,,,
,,11.0,0.55,0.13,1000.0,0.6245010983283475,0.874,0.32399999999999995,0.24949890167165245,0.814,0.2639999999999999,0.1894989016716524,0.06,,,,,
,,11.0,0.55,0.14,1000.0,0.6320664588183131,0.862,0.31199999999999994,0.22993354118168685,0.804,0.254,0.1719335411816869,0.058,,,,,
,,11.0,0.6,0.02,1000.0,0.6000000381320322,0.77,0.17000000000000004,0.16999996186796784,0.763,0.16300000000000003,0.16299996186796784,0.007,,,,,
,,11.0,0.6,0.03,1000.0,0.6000517020621967,0.759,0.15900000000000003,0.1589482979378033,0.747,0.14700000000000002,0.14694829793780328,0.012,,,,,
,,11.0,0.6,0.04,1000.0,0.6007511217813778,0.753,0.15300000000000002,0.1522488782186222,0.737,0.137,0.1362488782186222,0.016,,,,,
,,11.0,0.6,0.07,1000.0,0.6111490891665544,0.818,0.21799999999999997,0.20685091083344553,0.794,0.19400000000000006,0.18285091083344562,0.024,,,,,
,,11.0,0.6,0.08,1000.0,0.6166366939012383,0.822,0.22199999999999998,0.20536330609876163,0.781,0.18100000000000005,0.1643633060987617,0.041,,,,,
,,11.0,0.6,0.09,1000.0,0.6226820477205374,0.816,0.21599999999999997,0.19331795227946258,0.768,0.16800000000000004,0.14531795227946265,0.048,,,,,
,,11.0,0.6,0.12,1000.0,0.6426152912431068,0.878,0.278,0.2353847087568932,0.832,0.23199999999999998,0.18938470875689317,0.046,,,,,
,,11.0,0.6,0.13,1000.0,0.6494238373590417,0.875,0.275,0.22557616264095826,0.835,0.235,0.18557616264095822,0.04,,,,,
,,11.0,0.6,0.14,1000.0,0.6561081833122446,0.912,0.31200000000000006,0.2558918166877554,0.867,0.267,0.21089181668775536,0.045,,,,,
,,11.0,0.65,0.02,1000.0,0.6500000000000071,0.831,0.18099999999999994,0.18099999999999283,0.833,0.18299999999999994,0.18299999999999284,-0.002,,,,,
,,11.0,0.65,0.03,1000.0,0.6500000526613009,0.827,0.17699999999999994,0.17699994733869906,0.83,0.17999999999999994,0.17999994733869906,-0.003,,,,,
,,11.0,0.65,0.04,1000.0,0.6500154866964568,0.86,0.20999999999999996,0.20998451330354317,0.864,0.21399999999999997,0.21398451330354318,-0.004,,,,,
,,11.0,0.65,0.07,1000.0,0.6529473169476452,0.873,0.22299999999999998,0.2200526830523548,0.852,0.20199999999999996,0.1990526830523548,0.021,,,,,
,,11.0,0.65,0.08,1000.0,0.6558123768511287,0.892,0.242,0.23618762314887132,0.867,0.21699999999999997,0.2111876231488713,0.025,,,,,
,,11.0,0.65,0.09,1000.0,0.6595686969520812,0.883,0.23299999999999998,0.2234313030479188,0.865,0.21499999999999997,0.2054313030479188,0.018,,,,,
,,11.0,0.65,0.12,1000.0,0.6740733103763064,0.917,0.267,0.24292668962369368,0.866,0.21599999999999997,0.19192668962369364,0.051,,,,,
,,11.0,0.65,0.13,1000.0,0.6792683218890445,0.928,0.278,0.24873167811095553,0.898,0.248,0.2187316781109555,0.03,,,,,
,,11.0,0.65,0.14,1000.0,0.6843538717077884,0.928,0.278,0.24364612829221166,0.902,0.252,0.21764612829221164,0.026,,,,,
,,11.0,0.7,0.02,1000.0,0.7,0.913,0.21300000000000008,0.21300000000000008,0.913,0.21300000000000008,0.21300000000000008,0.0,,,,,
,,11.0,0.7,0.03,1000.0,0.7000000000033366,0.905,0.20500000000000007,0.2049999999966634,0.909,0.20900000000000007,0.2089999999966634,-0.004,,,,,
,,11.0,0.7,0.04,1000.0,0.7000000673659118,0.923,0.2230000000000001,0.22299993263408824,0.93,0.2300000000000001,0.22999993263408824,-0.007,,,,,
,,11.0,0.7,0.07,1000.0,0.7004890243522323,0.925,0.2250000000000001,0.22451097564776779,0.913,0.21300000000000008,0.21251097564776777,0.012,,,,,
,,11.0,0.7,0.08,1000.0,0.7014264121509118,0.944,0.244,0.2425735878490881,0.93,0.2300000000000001,0.2285735878490882,0.014,,,,,
,,11.0,0.7,0.09,1000.0,0.7030134592133441,0.953,0.253,0.24998654078665583,0.932,0.2320000000000001,0.22898654078665592,0.021,,,,,
,,11.0,0.7,0.12,1000.0,0.7105354504251368,0.957,0.257,0.2464645495748632,0.924,0.2240000000000001,0.21346454957486327,0.033,,,,,
,,11.0,0.7,0.13,1000.0,0.7133724283023914,0.956,0.256,0.2426275716976085,0.923,0.2230000000000001,0.2096275716976086,0.033,,,,,
,,11.0,0.7,0.14,1000.0,0.7161453463054095,0.963,0.263,0.24685465369459048,0.934,0.2340000000000001,0.21785465369459056,0.029,,,,,
,,11.0,0.75,0.02,1000.0,0.75,0.972,0.22199999999999998,0.22199999999999998,0.972,0.22199999999999998,0.22199999999999998,0.0,,,,,
,,11.0,0.75,0.03,1000.0,0.75,0.969,0.21899999999999997,0.21899999999999997,0.97,0.21999999999999997,0.21999999999999997,-0.001,,,,,
,,11.0,0.75,0.04,1000.0,0.75,0.97,0.21999999999999997,0.21999999999999997,0.968,0.21799999999999997,0.21799999999999997,0.002,,,,,
,,11.0,0.75,0.07,1000.0,0.75,0.964,0.21399999999999997,0.21399999999999997,0.956,0.20599999999999996,0.20599999999999996,0.008,,,,,
,,11.0,0.75,0.08,1000.0,0.75,0.975,0.22499999999999998,0.22499999999999998,0.969,0.21899999999999997,0.21899999999999997,0.006,,,,,
,,11.0,0.75,0.09,1000.0,0.75,0.973,0.22299999999999998,0.22299999999999998,0.965,0.21499999999999997,0.21499999999999997,0.008,,,,,
,,11.0,0.75,0.12,1000.0,0.75,0.979,0.22899999999999998,0.22899999999999998,0.964,0.21399999999999997,0.21399999999999997,0.015,,,,,
,,11.0,0.75,0.13,1000.0,0.75,0.982,0.23199999999999998,0.23199999999999998,0.967,0.21699999999999997,0.21699999999999997,0.015,,,,,
,,11.0,0.75,0.14,1000.0,0.75,0.984,0.23399999999999999,0.23399999999999999,0.964,0.21399999999999997,0.21399999999999997,0.02,,,,,
,,11.0,0.8,0.02,1000.0,0.8,0.991,0.19099999999999995,0.19099999999999995,0.991,0.19099999999999995,0.19099999999999995,0.0,,,,,
,,11.0,0.8,0.03,1000.0,0.7999999999966634,0.988,0.18799999999999994,0.1880000000033366,0.988,0.18799999999999994,0.1880000000033366,0.0,,,,,
,,11.0,0.8,0.04,1000.0,0.7999999326340882,0.981,0.18099999999999994,0.1810000673659118,0.98,0.17999999999999994,0.1800000673659118,0.001,,,,,
,,11.0,0.8,0.07,1000.0,0.7995109756477677,0.992,0.19199999999999995,0.19248902435223225,0.987,0.18699999999999994,0.18748902435223225,0.005,,,,,
,,11.0,0.8,0.08,1000.0,0.7985735878490882,0.994,0.19399999999999995,0.19542641215091183,0.991,0.19099999999999995,0.19242641215091183,0.003,,,,,
,,11.0,0.8,0.09,1000.0,0.7969865407866559,0.992,0.19199999999999995,0.19501345921334412,0.99,0.18999999999999995,0.19301345921334412,0.002,,,,,
,,11.0,0.8,0.12,1000.0,0.7894645495748632,0.993,0.19299999999999995,0.20353545042513677,0.978,0.17799999999999994,0.18853545042513675,0.015,,,,,
,,11.0,0.8,0.13,1000.0,0.7866275716976086,0.994,0.19399999999999995,0.20737242830239144,0.987,0.18699999999999994,0.20037242830239144,0.007,,,,,
,,11.0,0.8,0.14,1000.0,0.7838546536945905,0.991,0.19099999999999995,0.20714534630540948,0.983,0.18299999999999994,0.19914534630540948,0.008,,,,,
,,11.0,0.85,0.02,1000.0,0.8499999999999929,0.994,0.14400000000000002,0.14400000000000712,0.994,0.14400000000000002,0.14400000000000712,0.0,,,,,
,,11.0,0.85,0.03,1000.0,0.8499999473386991,0.997,0.14700000000000002,0.1470000526613009,0.997,0.14700000000000002,0.1470000526613009,0.0,,,,,
,,11.0,0.85,0.04,1000.0,0.8499845133035432,0.997,0.14700000000000002,0.1470154866964568,0.998,0.14800000000000002,0.1480154866964568,-0.001,,,,,
,,11.0,0.85,0.07,1000.0,0.8470526830523548,0.995,0.14500000000000002,0.14794731694764518,0.996,0.14600000000000002,0.14894731694764518,-0.001,,,,,
,,11.0,0.85,0.08,1000.0,0.8441876231488713,0.998,0.14800000000000002,0.1538123768511287,0.998,0.14800000000000002,0.1538123768511287,0.0,,,,,
,,11.0,0.85,0.09,1000.0,0.8404313030479188,0.997,0.14700000000000002,0.1565686969520812,0.996,0.14600000000000002,0.1555686969520812,0.001,,,,,
,,11.0,0.85,0.12,1000.0,0.8259266896236936,0.998,0.14800000000000002,0.17207331037630635,0.995,0.14500000000000002,0.16907331037630635,0.003,,,,,
,,11.0,0.85,0.13,1000.0,0.8207316781109555,0.997,0.14700000000000002,0.1762683218890445,0.993,0.14300000000000002,0.1722683218890445,0.004,,,,,
,,11.0,0.85,0.14,1000.0,0.8156461282922116,0.995,0.14500000000000002,0.17935387170778838,0.988,0.138,0.17235387170778838,0.007,,,,,
,,11.0,0.9,0.02,1000.0,0.8999999618679678,0.999,0.09899999999999998,0.09900003813203218,0.999,0.09899999999999998,0.09900003813203218,0.0,,,,,
,,11.0,0.9,0.03,1000.0,0.8999482979378033,0.999,0.09899999999999998,0.09905170206219671,0.999,0.09899999999999998,0.09905170206219671,0.0,,,,,
,,11.0,0.9,0.04,1000.0,0.8992488782186222,1.0,0.09999999999999998,0.1007511217813778,1.0,0.09999999999999998,0.1007511217813778,0.0,,,,,
,,11.0,0.9,0.07,1000.0,0.8888509108334456,1.0,0.09999999999999998,0.11114908916655442,1.0,0.09999999999999998,0.11114908916655442,0.0,,,,,
,,11.0,0.9,0.08,1000.0,0.8833633060987617,1.0,0.09999999999999998,0.11663669390123832,0.998,0.09799999999999998,0.11463669390123832,0.002,,,,,
,,11.0,0.9,0.09,1000.0,0.8773179522794626,0.999,0.09899999999999998,0.12168204772053737,0.998,0.09799999999999998,0.12068204772053737,0.001,,,,,
,,11.0,0.9,0.12,1000.0,0.8573847087568932,0.999,0.09899999999999998,0.1416152912431068,0.998,0.09799999999999998,0.1406152912431068,0.001,,,,,
,,11.0,0.9,0.13,1000.0,0.8505761626409583,1.0,0.09999999999999998,0.14942383735904174,1.0,0.09999999999999998,0.14942383735904174,0.0,,,,,
,,11.0,0.9,0.14,1000.0,0.8438918166877554,1.0,0.09999999999999998,0.15610818331224463,0.998,0.09799999999999998,0.15410818331224463,0.002,,,,,
,,11.0,0.95,0.02,1000.0,0.949600398635246,1.0,0.050000000000000044,0.050399601364753965,1.0,0.050000000000000044,0.050399601364753965,0.0,,,,,
,,11.0,0.95,0.03,1000.0,0.9466768051121723,1.0,0.050000000000000044,0.05332319488782766,1.0,0.050000000000000044,0.05332319488782766,0.0,,,,,
,,11.0,0.95,0.04,1000.0,0.9415303816638694,1.0,0.050000000000000044,0.058469618336130624,1.0,0.050000000000000044,0.058469618336130624,0.0,,,,,
,,11.0,0.95,0.07,1000.0,0.9211652675108348,1.0,0.050000000000000044,0.07883473248916517,1.0,0.050000000000000044,0.07883473248916517,0.0,,,,,
,,11.0,0.95,0.08,1000.0,0.9137527922706667,1.0,0.050000000000000044,0.08624720772933325,1.0,0.050000000000000044,0.08624720772933325,0.0,,,,,
,,11.0,0.95,0.09,1000.0,0.9062068380249838,1.0,0.050000000000000044,0.09379316197501619,1.0,0.050000000000000044,0.09379316197501619,0.0,,,,,
,,11.0,0.95,0.12,1000.0,0.8831704662041437,1.0,0.050000000000000044,0.11682953379585626,1.0,0.050000000000000044,0.11682953379585626,0.0,,,,,
,,11.0,0.95,0.13,1000.0,0.8754989016716525,1.0,0.050000000000000044,0.12450109832834755,0.999,0.049000000000000044,0.12350109832834755,0.001,,,,,
,,11.0,0.95,0.14,1000.0,0.8679335411816869,1.0,0.050000000000000044,0.13206645881831314,0.999,0.049000000000000044,0.13106645881831314,0.001,,,,,
,,21.0,0.55,0.02,1000.0,0.550399601364754,0.688,0.1379999999999999,0.13760039863524598,0.69,0.1399999999999999,0.13960039863524598,-0.002,,,,,
,,21.0,0.55,0.03,1000.0,0.5533231948878277,0.725,0.17499999999999993,0.17167680511217231,0.703,0.1529999999999999,0.1496768051121723,0.022,,,,,
,,21.0,0.55,0.04,1000.0,0.5584696183361306,0.735,0.18499999999999994,0.17653038166386936,0.709,0.15899999999999992,0.15053038166386934,0.026,,,,,
,,21.0,0.55,0.07,1000.0,0.5788347324891652,0.817,0.2669999999999999,0.23816526751083478,0.776,0.22599999999999998,0.19716526751083485,0.041,,,,,
,,21.0,0.55,0.08,1000.0,0.5862472077293333,0.818,0.2679999999999999,0.2317527922706667,0.767,0.21699999999999997,0.18075279227066676,0.051,,,,,
,,21.0,0.55,0.09,1000.0,0.5937931619750162,0.861,0.31099999999999994,0.2672068380249838,0.818,0.2679999999999999,0.22420683802498376,0.043,,,,,
,,21.0,0.55,0.12,1000.0,0.6168295337958563,0.928,0.378,0.3111704662041438,0.869,0.31899999999999995,0.25217046620414374,0.059,,,,,
,,21.0,0.55,0.13,1000.0,0.6245010983283475,0.932,0.382,0.3074989016716525,0.882,0.33199999999999996,0.25749890167165246,0.05,,,,,
,,21.0,0.55,0.14,1000.0,0.6320664588183131,0.944,0.3939999999999999,0.3119335411816868,0.904,0.354,0.2719335411816869,0.04,,,,,
,,21.0,0.6,0.02,1000.0,0.6000000381320322,0.822,0.22199999999999998,0.22199996186796778,0.815,0.21499999999999997,0.21499996186796777,0.007,,,,,
,,21.0,0.6,0.03,1000.0,0.6000517020621967,0.839,0.239,0.23894829793780326,0.84,0.24,0.23994829793780326,-0.001,,,,,
,,21.0,0.6,0.04,1000.0,0.6007511217813778,0.867,0.267,0.2662488782186222,0.844,0.244,0.24324887821862218,0.023,,,,,
,,21.0,0.6,0.07,1000.0,0.6111490891665544,0.869,0.269,0.2578509108334456,0.84,0.24,0.22885091083344555,0.029,,,,,
,,21.0,0.6,0.08,1000.0,0.6166366939012383,0.898,0.29800000000000004,0.2813633060987617,0.86,0.26,0.24336330609876167,0.038,,,,,
,,21.0,0.6,0.09,1000.0,0.6226820477205374,0.926,0.32600000000000007,0.3033179522794627,0.877,0.277,0.25431795227946263,0.049,,,,,
,,21.0,0.6,0.12,1000.0,0.6426152912431068,0.961,0.361,0.3183847087568932,0.921,0.32100000000000006,0.27838470875689325,0.04,,,,,
,,21.0,0.6,0.13,1000.0,0.6494238373590417,0.958,0.358,0.3085761626409582,0.925,0.32500000000000007,0.2755761626409583,0.033,,,,,
,,21.0,0.6,0.14,1000.0,0.6561081833122446,0.966,0.366,0.30989181668775534,0.937,0.3370000000000001,0.2808918166877554,0.029,,,,,
,,21.0,0.65,0.02,1000.0,0.6500000000000071,0.926,0.276,0.2759999999999929,0.925,0.275,0.2749999999999929,0.001,,,,,
,,21.0,0.65,0.03,1000.0,0.6500000526613009,0.928,0.278,0.27799994733869915,0.92,0.27,0.26999994733869914,0.008,,,,,
,,21.0,0.65,0.04,1000.0,0.6500154866964568,0.933,0.28300000000000003,0.28298451330354324,0.931,0.281,0.28098451330354324,0.002,,,,,
,,21.0,0.65,0.07,1000.0,0.6529473169476452,0.952,0.30199999999999994,0.2990526830523548,0.932,0.28200000000000003,0.27905268305235487,0.02,,,,,
,,21.0,0.65,0.08,1000.0,0.6558123768511287,0.946,0.29599999999999993,0.29018762314887125,0.936,0.28600000000000003,0.28018762314887136,0.01,,,,,
,,21.0,0.65,0.09,1000.0,0.6595686969520812,0.978,0.32799999999999996,0.3184313030479188,0.946,0.29599999999999993,0.28643130304791875,0.032,,,,,
,,21.0,0.65,0.12,1000.0,0.6740733103763064,0.971,0.32099999999999995,0.2969266896236936,0.947,0.29699999999999993,0.2729266896236936,0.024,,,,,
,,21.0,0.65,0.13,1000.0,0.6792683218890445,0.985,0.33499999999999996,0.3057316781109555,0.974,0.32399999999999995,0.29473167811095546,0.011,,,,,
,,21.0,0.65,0.14,1000.0,0.6843538717077884,0.987,0.33699999999999997,0.3026461282922116,0.961,0.31099999999999994,0.2766461282922116,0.026,,,,,
,,21.0,0.7,0.02,1000.0,0.7,0.972,0.272,0.272,0.972,0.272,0.272,0.0,,,,,
,,21.0,0.7,0.03,1000.0,0.7000000000033366,0.975,0.275,0.27499999999666336,0.977,0.277,0.27699999999666336,-0.002,,,,,
,,21.0,0.7,0.04,1000.0,0.7000000673659118,0.973,0.273,0.27299993263408817,0.975,0.275,0.2749999326340882,-0.002,,,,,
,,21.0,0.7,0.07,1000.0,0.7004890243522323,0.985,0.28500000000000003,0.2845109756477677,0.979,0.279,0.2785109756477677,0.006,,,,,
,,21.0,0.7,0.08,1000.0,0.7014264121509118,0.991,0.29100000000000004,0.28957358784908815,0.979,0.279,0.27757358784908814,0.012,,,,,
,,21.0,0.7,0.09,1000.0,0.7030134592133441,0.985,0.28500000000000003,0.28198654078665586,0.972,0.272,0.26898654078665585,0.013,,,,,
,,21.0,0.7,0.12,1000.0,0.7105354504251368,0.997,0.29700000000000004,0.2864645495748632,0.993,0.29300000000000004,0.2824645495748632,0.004,,,,,
,,21.0,0.7,0.13,1000.0,0.7133724283023914,0.991,0.29100000000000004,0.27762757169760854,0.979,0.279,0.26562757169760853,0.012,,,,,
,,21.0,0.7,0.14,1000.0,0.7161453463054095,0.991,0.29100000000000004,0.2748546536945905,0.983,0.28300000000000003,0.2668546536945905,0.008,,,,,
,,21.0,0.75,0.02,1000.0,0.75,0.998,0.248,0.248,0.998,0.248,0.248,0.0,,,,,
,,21.0,0.75,0.03,1000.0,0.75,0.995,0.245,0.245,0.995,0.245,0.245,0.0,,,,,
,,21.0,0.75,0.04,1000.0,0.75,0.995,0.245,0.245,0.994,0.244,0.244,0.001,,,,,
,,21.0,0.75,0.07,1000.0,0.75,0.994,0.244,0.244,0.991,0.241,0.241,0.003,,,,,
,,21.0,0.75,0.08,1000.0,0.75,0.998,0.248,0.248,0.994,0.244,0.244,0.004,,,,,
,,21.0,0.75,0.09,1000.0,0.75,0.999,0.249,0.249,0.997,0.247,0.247,0.002,,,,,
,,21.0,0.75,0.12,1000.0,0.75,0.997,0.247,0.247,0.992,0.242,0.242,0.005,,,,,
,,21.0,0.75,0.13,1000.0,0.75,1.0,0.25,0.25,0.997,0.247,0.247,0.003,,,,,
,,21.0,0.75,0.14,1000.0,0.75,0.999,0.249,0.249,0.99,0.24,0.24,0.009,,,,,
,,21.0,0.8,0.02,1000.0,0.8,0.999,0.19899999999999995,0.19899999999999995,0.999,0.19899999999999995,0.19899999999999995,0.0,,,,,
,,21.0,0.8,0.03,1000.0,0.7999999999966634,0.999,0.19899999999999995,0.19900000000333662,1.0,0.19999999999999996,0.20000000000333662,-0.001,,,,,
,,21.0,0.8,0.04,1000.0,0.7999999326340882,1.0,0.19999999999999996,0.2000000673659118,1.0,0.19999999999999996,0.2000000673659118,0.0,,,,,
,,21.0,0.8,0.07,1000.0,0.7995109756477677,0.999,0.19899999999999995,0.19948902435223226,0.998,0.19799999999999995,0.19848902435223226,0.001,,,,,
,,21.0,0.8,0.08,1000.0,0.7985735878490882,0.999,0.19899999999999995,0.20042641215091184,0.998,0.19799999999999995,0.19942641215091184,0.001,,,,,
,,21.0,0.8,0.09,1000.0,0.7969865407866559,1.0,0.19999999999999996,0.20301345921334413,1.0,0.19999999999999996,0.20301345921334413,0.0,,,,,
,,21.0,0.8,0.12,1000.0,0.7894645495748632,0.998,0.19799999999999995,0.20853545042513677,1.0,0.19999999999999996,0.21053545042513677,-0.002,,,,,
,,21.0,0.8,0.13,1000.0,0.7866275716976086,0.999,0.19899999999999995,0.21237242830239145,0.998,0.19799999999999995,0.21137242830239145,0.001,,,,,
,,21.0,0.8,0.14,1000.0,0.7838546536945905,1.0,0.19999999999999996,0.2161453463054095,1.0,0.19999999999999996,0.2161453463054095,0.0,,,,,
,,21.0,0.85,0.02,1000.0,0.8499999999999929,1.0,0.15000000000000002,0.15000000000000713,1.0,0.15000000000000002,0.15000000000000713,0.0,,,,,
,,21.0,0.85,0.03,1000.0,0.8499999473386991,1.0,0.15000000000000002,0.1500000526613009,1.0,0.15000000000000002,0.1500000526613009,0.0,,,,,
,,21.0,0.85,0.04,1000.0,0.8499845133035432,1.0,0.15000000000000002,0.1500154866964568,1.0,0.15000000000000002,0.1500154866964568,0.0,,,,,
,,21.0,0.85,0.07,1000.0,0.8470526830523548,1.0,0.15000000000000002,0.15294731694764518,1.0,0.15000000000000002,0.15294731694764518,0.0,,,,,
,,21.0,0.85,0.08,1000.0,0.8441876231488713,1.0,0.15000000000000002,0.1558123768511287,1.0,0.15000000000000002,0.1558123768511287,0.0,,,,,
,,21.0,0.85,0.09,1000.0,0.8404313030479188,1.0,0.15000000000000002,0.1595686969520812,0.999,0.14900000000000002,0.1585686969520812,0.001,,,,,
,,21.0,0.85,0.12,1000.0,0.8259266896236936,1.0,0.15000000000000002,0.17407331037630636,0.999,0.14900000000000002,0.17307331037630636,0.001,,,,,
,,21.0,0.85,0.13,1000.0,0.8207316781109555,1.0,0.15000000000000002,0.1792683218890445,1.0,0.15000000000000002,0.1792683218890445,0.0,,,,,
,,21.0,0.85,0.14,1000.0,0.8156461282922116,1.0,0.15000000000000002,0.18435387170778839,1.0,0.15000000000000002,0.18435387170778839,0.0,,,,,
,,21.0,0.9,0.02,1000.0,0.8999999618679678,1.0,0.09999999999999998,0.10000003813203218,1.0,0.09999999999999998,0.10000003813203218,0.0,,,,,
,,21.0,0.9,0.03,1000.0,0.8999482979378033,1.0,0.09999999999999998,0.10005170206219671,1.0,0.09999999999999998,0.10005170206219671,0.0,,,,,
,,21.0,0.9,0.04,1000.0,0.8992488782186222,1.0,0.09999999999999998,0.1007511217813778,1.0,0.09999999999999998,0.1007511217813778,0.0,,,,,
,,21.0,0.9,0.07,1000.0,0.8888509108334456,1.0,0.09999999999999998,0.11114908916655442,1.0,0.09999999999999998,0.11114908916655442,0.0,,,,,
,,21.0,0.9,0.08,1000.0,0.8833633060987617,1.0,0.09999999999999998,0.11663669390123832,1.0,0.09999999999999998,0.11663669390123832,0.0,,,,,
,,21.0,0.9,0.09,1000.0,0.8773179522794626,1.0,0.09999999999999998,0.12268204772053737,1.0,0.09999999999999998,0.12268204772053737,0.0,,,,,
,,21.0,0.9,0.12,1000.0,0.8573847087568932,1.0,0.09999999999999998,0.1426152912431068,1.0,0.09999999999999998,0.1426152912431068,0.0,,,,,
,,21.0,0.9,0.13,1000.0,0.8505761626409583,1.0,0.09999999999999998,0.14942383735904174,1.0,0.09999999999999998,0.14942383735904174,0.0,,,,,
,,21.0,0.9,0.14,1000.0,0.8438918166877554,1.0,0.09999999999999998,0.15610818331224463,1.0,0.09999999999999998,0.15610818331224463,0.0,,,,,
,,21.0,0.95,0.02,1000.0,0.949600398635246,1.0,0.050000000000000044,0.050399601364753965,1.0,0.050000000000000044,0.050399601364753965,0.0,,,,,
,,21.0,0.95,0.03,1000.0,0.9466768051121723,1.0,0.050000000000000044,0.05332319488782766,1.0,0.050000000000000044,0.05332319488782766,0.0,,,,,
,,21.0,0.95,0.04,1000.0,0.9415303816638694,1.0,0.050000000000000044,0.058469618336130624,1.0,0.050000000000000044,0.058469618336130624,0.0,,,,,
,,21.0,0.95,0.07,1000.0,0.9211652675108348,1.0,0.050000000000000044,0.07883473248916517,1.0,0.050000000000000044,0.07883473248916517,0.0,,,,,
,,21.0,0.95,0.08,1000.0,0.9137527922706667,1.0,0.050000000000000044,0.08624720772933325,1.0,0.050000000000000044,0.08624720772933325,0.0,,,,,
,,21.0,0.95,0.09,1000.0,0.9062068380249838,1.0,0.050000000000000044,0.09379316197501619,1.0,0.050000000000000044,0.09379316197501619,0.0,,,,,
