voters,mean,std,distribution,iterations,true_mean,true_std,optimal_correct,optimal_correct_minus_mean,optimal_correct_minus_true_mean,majority_correct,majority_correct_minus_mean,majority_correct_minus_true_mean,optimal_correct_minus_majority_correct
3,0.8,1.28,"TruncNorm[0.001,0.999]",1000,0.5148841272485516,0.28495640487267054,0.883,0.08299999999999996,0.3681158727514484,0.526,-0.274,0.01111587275144843,0.357
3,0.8,2.56,"TruncNorm[0.001,0.999]",1000,0.5037801105934989,0.28735358928712496,0.89,0.08999999999999997,0.3862198894065011,0.516,-0.28400000000000003,0.012219889406501094,0.374
3,0.85,0.02,"TruncNorm[0.001,0.999]",1000,0.8499999999999929,0.019999999999973646,0.923,0.07300000000000006,0.07300000000000717,0.923,0.07300000000000006,0.07300000000000717,0.0
3,0.85,0.04,"TruncNorm[0.001,0.999]",1000,0.8499845133035432,0.03997114262052274,0.928,0.07800000000000007,0.07801548669645686,0.927,0.07700000000000007,0.07701548669645686,0.001
3,0.85,0.08,"TruncNorm[0.001,0.999]",1000,0.844185234117554,0.0741605581238969,0.931,0.08100000000000007,0.08681476588244608,0.923,0.07300000000000006,0.07881476588244607,0.008
3,0.85,0.16,"TruncNorm[0.001,0.999]",1000,0.7997988303159214,0.12489919469910582,0.913,0.06300000000000006,0.11320116968407867,0.893,0.04300000000000004,0.09320116968407866,0.02
3,0.85,0.32,"TruncNorm[0.001,0.999]",1000,0.6859681938940367,0.213226599978182,0.893,0.04300000000000004,0.20703180610596328,0.766,-0.08399999999999996,0.08003180610596328,0.127
3,0.85,0.64,"TruncNorm[0.001,0.999]",1000,0.5646789129374159,0.27230919926516567,0.88,0.030000000000000027,0.3153210870625841,0.593,-0.257,0.02832108706258407,0.287
3,0.85,1.28,"TruncNorm[0.001,0.999]",1000,0.5173614593274731,0.2848738014802637,0.888,0.038000000000000034,0.3706385406725269,0.512,-0.33799999999999997,-0.005361459327473117,0.376
3,0.85,2.56,"TruncNorm[0.001,0.999]",1000,0.5044100741532065,0.2873482262357409,0.871,0.02100000000000002,0.3665899258467935,0.51,-0.33999999999999997,0.00558992584679352,0.361
3,0.9,0.02,"TruncNorm[0.001,0.999]",1000,0.8999999618679678,0.01999990562296125,0.971,0.07099999999999995,0.07100003813203215,0.971,0.07099999999999995,0.07100003813203215,0.0
3,0.9,0.04,"TruncNorm[0.001,0.999]",1000,0.8992488782186222,0.039052205567843855,0.972,0.07199999999999995,0.07275112178137777,0.972,0.07199999999999995,0.07275112178137777,0.0
3,0.9,0.08,"TruncNorm[0.001,0.999]",1000,0.8833631698837304,0.06690418299457593,0.966,0.06599999999999995,0.08263683011626954,0.964,0.06399999999999995,0.08063683011626954,0.002
3,0.9,0.16,"TruncNorm[0.001,0.999]",1000,0.8279875166234255,0.11526037585630039,0.937,0.03700000000000003,0.10901248337657454,0.91,0.010000000000000009,0.08201248337657452,0.027
3,0.9,0.32,"TruncNorm[0.001,0.999]",1000,0.7073848450875848,0.2055545456826431,0.875,-0.025000000000000022,0.1676151549124152,0.779,-0.121,0.07161515491241521,0.096
3,0.9,0.64,"TruncNorm[0.001,0.999]",1000,0.5736895316294779,0.2710426422008533,0.889,-0.01100000000000001,0.3153104683705221,0.634,-0.266,0.06031046837052212,0.255
