distribution,voters,mean,std,iterations,true_mean,optimal_correct,optimal_correct_minus_mean,optimal_correct_minus_true_mean,majority_correct,majority_correct_minus_mean,majority_correct_minus_true_mean,optimal_correct_minus_majority_correct,d_majority_correct_d_voters,d_optimal_correct_d_voters,ratio_difference_to_mean,ratio_derivative_by_n,ratio_correct
truncnorm,21.0,0.6,0.08,1000.0,0.6166366939012383,0.898,0.298,0.2813633060987617,0.86,0.26,0.2433633060987616,0.038,0.0394999999999999,0.038,0.8649432986593438,1.039473684210524,0.9576837416481068
truncnorm,31.0,0.6,0.08,1000.0,0.6166366939012383,0.937,0.3370000000000001,0.3203633060987617,0.903,0.303,0.2863633060987617,0.034,0.0215,0.0195,0.8938704921795305,1.1025641025641024,0.9637139807897545
truncnorm,41.0,0.6,0.08,1000.0,0.6166366939012383,0.961,0.361,0.3443633060987616,0.939,0.3389999999999999,0.3223633060987616,0.022,0.0179999999999999,0.0119999999999999,0.9361139830801528,1.5000000000000044,0.9771071800208116
truncnorm,51.0,0.6,0.08,1000.0,0.6166366939012383,0.971,0.371,0.3543633060987616,0.946,0.346,0.3293633060987616,0.025,0.0035,0.005,0.9294509347617598,0.7,0.9742533470648816
truncnorm,3.0,0.6,0.09,1000.0,0.6226820477205374,0.726,0.126,0.1033179522794626,0.701,0.1009999999999999,0.0783179522794625,0.025,0.0,0.0,0.7580284989352276,,0.965564738292011
truncnorm,5.0,0.6,0.09,1000.0,0.6226820477205374,0.757,0.157,0.1343179522794626,0.721,0.121,0.0983179522794626,0.036,0.01,0.0155,0.7319792374060452,0.6451612903225806,0.952443857331572
truncnorm,7.0,0.6,0.09,1000.0,0.6226820477205374,0.782,0.182,0.1593179522794626,0.734,0.134,0.1113179522794626,0.048,0.0065,0.0125,0.6987156857514569,0.5199999999999999,0.938618925831202
truncnorm,9.0,0.6,0.09,1000.0,0.6226820477205374,0.805,0.205,0.1823179522794626,0.773,0.173,0.1503179522794626,0.032,0.0195,0.0115,0.8244824516734951,1.6956521739130437,0.9602484472049688
truncnorm,11.0,0.6,0.09,1000.0,0.6226820477205374,0.816,0.2159999999999999,0.1933179522794625,0.768,0.168,0.1453179522794626,0.048,-0.0025,0.0054999999999999,0.7517043842332315,-0.4545454545454628,0.9411764705882354
truncnorm,21.0,0.6,0.09,1000.0,0.6226820477205374,0.926,0.326,0.3033179522794627,0.877,0.277,0.2543179522794626,0.049,0.0544999999999999,0.055,0.8384533469523959,0.9909090909090892,0.9470842332613392
truncnorm,31.0,0.6,0.09,1000.0,0.6226820477205374,0.954,0.354,0.3313179522794626,0.936,0.3360000000000001,0.3133179522794627,0.018,0.0295,0.0139999999999999,0.9456715222457456,2.1071428571428723,0.9811320754716982
truncnorm,41.0,0.6,0.09,1000.0,0.6226820477205374,0.982,0.382,0.3593179522794626,0.96,0.36,0.3373179522794626,0.022,0.0119999999999999,0.014,0.9387728894133034,0.85714285714285,0.9775967413441956
truncnorm,51.0,0.6,0.09,1000.0,0.6226820477205374,0.984,0.384,0.3613179522794626,0.959,0.359,0.3363179522794626,0.025,-0.0005,0.001,0.9308088628248848,-0.5,0.9745934959349594
truncnorm,3.0,0.6,0.12,1000.0,0.6426152912431068,0.733,0.133,0.0903847087568932,0.716,0.1159999999999999,0.0733847087568931,0.017,0.0,0.0,0.8119150879190768,,0.9768076398362892
truncnorm,5.0,0.6,0.12,1000.0,0.6426152912431068,0.783,0.183,0.1403847087568932,0.753,0.153,0.1103847087568932,0.03,0.0185,0.025,0.7863015119976381,0.7399999999999999,0.9616858237547892
truncnorm,7.0,0.6,0.12,1000.0,0.6426152912431068,0.823,0.2229999999999999,0.1803847087568931,0.774,0.174,0.1313847087568932,0.049,0.0105,0.0199999999999999,0.7283583495647745,0.5250000000000027,0.9404617253948968
truncnorm,9.0,0.6,0.12,1000.0,0.6426152912431068,0.872,0.272,0.2293847087568932,0.804,0.204,0.1613847087568932,0.068,0.015,0.0245,0.7035547819708076,0.6122448979591836,0.9220183486238532
truncnorm,11.0,0.6,0.12,1000.0,0.6426152912431068,0.878,0.278,0.2353847087568932,0.832,0.2319999999999999,0.1893847087568931,0.046,0.0139999999999999,0.003,0.8045752409197098,4.666666666666633,0.9476082004555808
truncnorm,21.0,0.6,0.12,1000.0,0.6426152912431068,0.961,0.361,0.3183847087568932,0.921,0.321,0.2783847087568932,0.04,0.0445,0.0414999999999999,0.8743658256824686,1.0722891566265087,0.9583766909469305
truncnorm,31.0,0.6,0.12,1000.0,0.6426152912431068,0.976,0.376,0.3333847087568932,0.957,0.357,0.3143847087568931,0.019,0.0179999999999999,0.0075,0.9430087838436074,2.399999999999987,0.980532786885246
truncnorm,41.0,0.6,0.12,1000.0,0.6426152912431068,0.991,0.391,0.3483847087568932,0.972,0.372,0.3293847087568932,0.019,0.0075,0.0075,0.9454625891366016,1.0,0.9808274470232088
truncnorm,51.0,0.6,0.12,1000.0,0.6426152912431068,0.991,0.391,0.3483847087568932,0.972,0.372,0.3293847087568932,0.019,0.0,0.0,0.9454625891366016,,0.9808274470232088
truncnorm,3.0,0.6,0.13,1000.0,0.6494238373590417,0.735,0.135,0.0855761626409582,0.715,0.1149999999999999,0.0655761626409582,0.02,0.0,0.0,0.7662900580864832,,0.9727891156462584
truncnorm,5.0,0.6,0.13,1000.0,0.6494238373590417,0.792,0.192,0.1425761626409583,0.751,0.151,0.1015761626409582,0.041,0.018,0.0285,0.7124343982854403,0.631578947368421,0.9482323232323232
truncnorm,7.0,0.6,0.13,1000.0,0.6494238373590417,0.847,0.247,0.1975761626409582,0.8,0.2,0.1505761626409583,0.047,0.0245,0.0274999999999999,0.7621170521192385,0.8909090909090942,0.9445100354191264
truncnorm,9.0,0.6,0.13,1000.0,0.6494238373590417,0.866,0.266,0.2165761626409582,0.82,0.2199999999999999,0.1705761626409582,0.046,0.0099999999999999,0.0095,0.7876035873982162,1.052631578947358,0.9468822170900691
truncnorm,11.0,0.6,0.13,1000.0,0.6494238373590417,0.875,0.275,0.2255761626409582,0.835,0.235,0.1855761626409582,0.04,0.0075,0.0045,0.822676299074798,1.6666666666666667,0.9542857142857144
truncnorm,21.0,0.6,0.13,1000.0,0.6494238373590417,0.958,0.358,0.3085761626409582,0.925,0.325,0.2755761626409583,0.033,0.045,0.0414999999999999,0.8930571962605004,1.084337349397593,0.965553235908142
truncnorm,31.0,0.6,0.13,1000.0,0.6494238373590417,0.988,0.388,0.3385761626409582,0.964,0.364,0.3145761626409582,0.024,0.0194999999999999,0.015,0.929114915200186,1.2999999999999934,0.9757085020242916
truncnorm,41.0,0.6,0.13,1000.0,0.6494238373590417,0.994,0.394,0.3445761626409582,0.97,0.37,0.3205761626409582,0.024,0.003,0.003,0.9303492156391342,1.0,0.9758551307847082
truncnorm,51.0,0.6,0.13,1000.0,0.6494238373590417,0.997,0.397,0.3475761626409582,0.988,0.388,0.3385761626409582,0.009,0.009,0.0015,0.9741063946053836,5.999999999999999,0.9909729187562688
truncnorm,3.0,0.6,0.14,1000.0,0.6561081833122446,0.761,0.161,0.1048918166877553,0.748,0.148,0.0918918166877553,0.013,0.0,0.0,0.8760627815352008,,0.9829172141918529
truncnorm,5.0,0.6,0.14,1000.0,0.6561081833122446,0.83,0.2299999999999999,0.1738918166877553,0.774,0.174,0.1178918166877553,0.056,0.013,0.0344999999999999,0.6779606937998982,0.3768115942028996,0.9325301204819276
truncnorm,7.0,0.6,0.14,1000.0,0.6561081833122446,0.861,0.261,0.2048918166877553,0.826,0.2259999999999999,0.1698918166877553,0.035,0.0259999999999999,0.0155,0.8291781459806263,1.6774193548387033,0.959349593495935
truncnorm,9.0,0.6,0.14,1000.0,0.6561081833122446,0.895,0.295,0.2388918166877554,0.836,0.236,0.1798918166877553,0.059,0.005,0.017,0.7530262826996862,0.2941176470588235,0.9340782122905028
truncnorm,11.0,0.6,0.14,1000.0,0.6561081833122446,0.912,0.312,0.2558918166877554,0.867,0.267,0.2108918166877553,0.045,0.0155,0.0085,0.8241444350097759,1.8235294117647056,0.950657894736842
truncnorm,21.0,0.6,0.14,1000.0,0.6561081833122446,0.966,0.366,0.3098918166877553,0.937,0.3370000000000001,0.2808918166877554,0.029,0.035,0.0269999999999999,0.9064189551374308,1.2962962962963012,0.9699792960662528
truncnorm,31.0,0.6,0.14,1000.0,0.6561081833122446,0.989,0.389,0.3328918166877553,0.965,0.365,0.3088918166877553,0.024,0.0139999999999999,0.0115,0.9279045059178748,1.2173913043478173,0.9757330637007078
truncnorm,41.0,0.6,0.14,1000.0,0.6561081833122446,0.996,0.396,0.3398918166877553,0.976,0.376,0.3198918166877553,0.02,0.0055,0.0035,0.941157747794872,1.5714285714285714,0.9799196787148594
truncnorm,51.0,0.6,0.14,1000.0,0.6561081833122446,0.997,0.397,0.3408918166877553,0.991,0.391,0.3348918166877553,0.006,0.0075,0.0005,0.982399108144342,15.0,0.9939819458375124
truncnorm,3.0,0.65,0.02,1000.0,0.6500000000000071,0.69,0.0399999999999999,0.0399999999999928,0.69,0.0399999999999999,0.0399999999999928,0.0,0.0,0.0,1.0,,1.0
truncnorm,5.0,0.65,0.02,1000.0,0.6500000000000071,0.758,0.1079999999999999,0.1079999999999928,0.758,0.1079999999999999,0.1079999999999928,0.0,0.034,0.034,1.0,1.0,1.0
truncnorm,7.0,0.65,0.02,1000.0,0.6500000000000071,0.803,0.153,0.1529999999999929,0.805,0.155,0.1549999999999929,-0.002,0.0235,0.0225,1.0130718954248372,1.0444444444444445,1.0024906600249066
truncnorm,9.0,0.65,0.02,1000.0,0.6500000000000071,0.824,0.1739999999999999,0.1739999999999928,0.823,0.1729999999999999,0.1729999999999928,0.001,0.0089999999999999,0.0104999999999999,0.994252873563218,0.8571428571428559,0.9987864077669902
truncnorm,11.0,0.65,0.02,1000.0,0.6500000000000071,0.831,0.1809999999999999,0.1809999999999928,0.833,0.1829999999999999,0.1829999999999928,-0.002,0.005,0.0035,1.0110497237569065,1.4285714285714286,1.0024067388688327
truncnorm,21.0,0.65,0.02,1000.0,0.6500000000000071,0.926,0.276,0.2759999999999929,0.925,0.275,0.2749999999999929,0.001,0.046,0.0475,0.9963768115942028,0.968421052631579,0.9989200863930886
truncnorm,31.0,0.65,0.02,1000.0,0.6500000000000071,0.962,0.3119999999999999,0.3119999999999928,0.962,0.3119999999999999,0.3119999999999928,0.0,0.0184999999999999,0.0179999999999999,1.0,1.0277777777777777,1.0
truncnorm,41.0,0.65,0.02,1000.0,0.6500000000000071,0.977,0.3269999999999999,0.3269999999999928,0.976,0.3259999999999999,0.3259999999999928,0.001,0.007,0.0075,0.9969418960244648,0.9333333333333332,0.9989764585465712
truncnorm,51.0,0.65,0.02,1000.0,0.6500000000000071,0.987,0.3369999999999999,0.3369999999999928,0.988,0.3379999999999999,0.3379999999999928,-0.001,0.006,0.005,1.002967359050445,1.2,1.0010131712259371
truncnorm,3.0,0.65,0.03,1000.0,0.6500000526613009,0.727,0.0769999999999999,0.076999947338699,0.729,0.0789999999999999,0.078999947338699,-0.002,0.0,0.0,1.0259740437380125,,1.0027510316368635
truncnorm,5.0,0.65,0.03,1000.0,0.6500000526613009,0.749,0.0989999999999999,0.0989999473386991,0.749,0.0989999999999999,0.0989999473386991,0.0,0.01,0.011,1.0,0.9090909090909092,1.0
truncnorm,7.0,0.65,0.03,1000.0,0.6500000526613009,0.794,0.144,0.1439999473386991,0.792,0.142,0.1419999473386991,0.002,0.0215,0.0225,0.9861111060318942,0.9555555555555556,0.9974811083123426
truncnorm,9.0,0.65,0.03,1000.0,0.6500000526613009,0.822,0.1719999999999999,0.171999947338699,0.814,0.1639999999999999,0.163999947338699,0.008,0.0109999999999999,0.0139999999999999,0.9534883578525372,0.7857142857142843,0.9902676399026764
truncnorm,11.0,0.65,0.03,1000.0,0.6500000526613009,0.827,0.1769999999999999,0.176999947338699,0.83,0.1799999999999999,0.179999947338699,-0.003,0.008,0.0025,1.0169491575851113,3.2,1.003627569528416
truncnorm,21.0,0.65,0.03,1000.0,0.6500000526613009,0.928,0.278,0.2779999473386991,0.92,0.27,0.2699999473386991,0.008,0.045,0.0505,0.9712230161315344,0.891089108910891,0.9913793103448276
truncnorm,31.0,0.65,0.03,1000.0,0.6500000526613009,0.956,0.3059999999999999,0.305999947338699,0.953,0.3029999999999999,0.302999947338699,0.003,0.0164999999999999,0.0139999999999999,0.990196076744159,1.17857142857143,0.9968619246861924
truncnorm,41.0,0.65,0.03,1000.0,0.6500000526613009,0.985,0.3349999999999999,0.3349999473386991,0.982,0.3319999999999999,0.3319999473386991,0.003,0.0145,0.0145,0.9910447747116604,1.0,0.9969543147208122
truncnorm,51.0,0.65,0.03,1000.0,0.6500000526613009,0.987,0.3369999999999999,0.3369999473386991,0.984,0.3339999999999999,0.3339999473386991,0.003,0.001,0.001,0.9910979214575816,1.0,0.9969604863221884
truncnorm,3.0,0.65,0.04,1000.0,0.6500154866964568,0.694,0.0439999999999999,0.0439845133035431,0.698,0.0479999999999999,0.0479845133035431,-0.004,0.0,0.0,1.090941099481889,,1.005763688760807
truncnorm,5.0,0.65,0.04,1000.0,0.6500154866964568,0.77,0.12,0.1199845133035432,0.768,0.118,0.1179845133035432,0.002,0.035,0.038,0.983331182125644,0.9210526315789476,0.9974025974025974
truncnorm,7.0,0.65,0.04,1000.0,0.6500154866964568,0.785,0.135,0.1349845133035432,0.79,0.14,0.1399845133035432,-0.005,0.011,0.0075,1.0370412862752365,1.4666666666666666,1.0063694267515924
truncnorm,9.0,0.65,0.04,1000.0,0.6500154866964568,0.82,0.1699999999999999,0.1699845133035431,0.824,0.1739999999999999,0.1739845133035431,-0.004,0.0169999999999999,0.0174999999999999,1.0235315554473905,0.9714285714285712,1.0048780487804878
truncnorm,11.0,0.65,0.04,1000.0,0.6500154866964568,0.86,0.2099999999999999,0.2099845133035431,0.864,0.2139999999999999,0.2139845133035431,-0.004,0.02,0.02,1.019049023840238,1.0,1.0046511627906978
truncnorm,21.0,0.65,0.04,1000.0,0.6500154866964568,0.933,0.283,0.2829845133035432,0.931,0.281,0.2809845133035432,0.002,0.0335,0.0365,0.9929324754324816,0.9178082191780824,0.9978563772775992
truncnorm,31.0,0.65,0.04,1000.0,0.6500154866964568,0.971,0.3209999999999999,0.3209845133035431,0.963,0.3129999999999999,0.3129845133035431,0.008,0.0159999999999999,0.0189999999999999,0.97507667919033,0.8421052631578939,0.991761071060762
truncnorm,41.0,0.65,0.04,1000.0,0.6500154866964568,0.977,0.3269999999999999,0.3269845133035431,0.974,0.3239999999999999,0.3239845133035431,0.003,0.0055,0.003,0.9908252535580636,1.8333333333333333,0.9969293756397134
truncnorm,51.0,0.65,0.04,1000.0,0.6500154866964568,0.99,0.3399999999999999,0.3399845133035432,0.99,0.3399999999999999,0.3399845133035432,0.0,0.008,0.0065,1.0,1.2307692307692308,1.0
truncnorm,3.0,0.65,0.07,1000.0,0.6529473169476452,0.731,0.0809999999999999,0.0780526830523548,0.726,0.0759999999999999,0.0730526830523548,0.005,0.0,0.0,0.9359407030678728,,0.9931600547195624
truncnorm,5.0,0.65,0.07,1000.0,0.6529473169476452,0.77,0.12,0.1170526830523548,0.76,0.1099999999999999,0.1070526830523548,0.01,0.017,0.0195,0.9145683828919388,0.8717948717948718,0.987012987012987
truncnorm,7.0,0.65,0.07,1000.0,0.6529473169476452,0.828,0.1779999999999999,0.1750526830523547,0.818,0.1679999999999999,0.1650526830523547,0.01,0.0289999999999999,0.0289999999999999,0.9428743403092588,1.0,0.9879227053140096
truncnorm,9.0,0.65,0.07,1000.0,0.6529473169476452,0.862,0.2119999999999999,0.2090526830523548,0.846,0.1959999999999999,0.1930526830523548,0.016,0.014,0.017,0.9234642685930368,0.8235294117647058,0.9814385150812064
truncnorm,11.0,0.65,0.07,1000.0,0.6529473169476452,0.873,0.2229999999999999,0.2200526830523548,0.852,0.2019999999999999,0.1990526830523548,0.021,0.003,0.0055,0.9045683074220744,0.5454545454545455,0.9759450171821306
truncnorm,21.0,0.65,0.07,1000.0,0.6529473169476452,0.952,0.3019999999999999,0.2990526830523548,0.932,0.282,0.2790526830523548,0.02,0.04,0.0394999999999999,0.9331221516026372,1.0126582278481038,0.9789915966386556
truncnorm,31.0,0.65,0.07,1000.0,0.6529473169476452,0.976,0.3259999999999999,0.3230526830523548,0.966,0.3159999999999999,0.3130526830523548,0.01,0.0169999999999999,0.012,0.9690452965580868,1.4166666666666583,0.9897540983606558
truncnorm,41.0,0.65,0.07,1000.0,0.6529473169476452,0.989,0.3389999999999999,0.3360526830523548,0.979,0.3289999999999999,0.3260526830523548,0.01,0.0065,0.0065,0.9702427610183904,1.0,0.9898887765419616
truncnorm,51.0,0.65,0.07,1000.0,0.6529473169476452,0.994,0.344,0.3410526830523548,0.994,0.344,0.3410526830523548,0.0,0.0075,0.0025,1.0,3.0,1.0
truncnorm,3.0,0.65,0.08,1000.0,0.6558123768511287,0.726,0.0759999999999999,0.0701876231488712,0.705,0.0549999999999999,0.0491876231488712,0.021,0.0,0.0,0.7008019497189978,,0.9710743801652892
truncnorm,5.0,0.65,0.08,1000.0,0.6558123768511287,0.784,0.134,0.1281876231488713,0.788,0.138,0.1321876231488713,-0.004,0.0415,0.029,1.0312042606122322,1.4310344827586208,1.0051020408163265
truncnorm,7.0,0.65,0.08,1000.0,0.6558123768511287,0.842,0.1919999999999999,0.1861876231488712,0.81,0.16,0.1541876231488713,0.032,0.011,0.0289999999999999,0.8281303587273712,0.3793103448275874,0.961995249406176
truncnorm,9.0,0.65,0.08,1000.0,0.6558123768511287,0.876,0.2259999999999999,0.2201876231488713,0.846,0.1959999999999999,0.1901876231488712,0.03,0.0179999999999999,0.017,0.8637525598806397,1.058823529411759,0.9657534246575342
truncnorm,11.0,0.65,0.08,1000.0,0.6558123768511287,0.892,0.242,0.2361876231488713,0.867,0.2169999999999999,0.2111876231488713,0.025,0.0105,0.008,0.8941519472244223,1.3125,0.9719730941704036
truncnorm,21.0,0.65,0.08,1000.0,0.6558123768511287,0.946,0.2959999999999999,0.2901876231488712,0.936,0.286,0.2801876231488713,0.01,0.0345,0.0269999999999999,0.9655395364850908,1.2777777777777826,0.9894291754756872
truncnorm,31.0,0.65,0.08,1000.0,0.6558123768511287,0.98,0.3299999999999999,0.3241876231488713,0.972,0.3219999999999999,0.3161876231488713,0.008,0.0179999999999999,0.017,0.9753229320654035,1.058823529411759,0.9918367346938776
truncnorm,41.0,0.65,0.08,1000.0,0.6558123768511287,0.993,0.3429999999999999,0.3371876231488713,0.985,0.3349999999999999,0.3291876231488713,0.008,0.0065,0.0065,0.9762743367467318,1.0,0.9919436052366566
truncnorm,51.0,0.65,0.08,1000.0,0.6558123768511287,0.995,0.345,0.3391876231488713,0.991,0.3409999999999999,0.3351876231488713,0.004,0.003,0.001,0.9882071168668664,3.0,0.9959798994974874
truncnorm,3.0,0.65,0.09,1000.0,0.6595686969520812,0.764,0.1139999999999999,0.1044313030479188,0.728,0.0779999999999999,0.0684313030479187,0.036,0.0,0.0,0.6552757750855476,,0.9528795811518324
truncnorm,5.0,0.65,0.09,1000.0,0.6595686969520812,0.809,0.159,0.1494313030479188,0.778,0.128,0.1184313030479188,0.031,0.025,0.0225,0.7925468133670822,1.1111111111111112,0.96168108776267
truncnorm,7.0,0.65,0.09,1000.0,0.6595686969520812,0.829,0.1789999999999999,0.1694313030479187,0.796,0.146,0.1364313030479188,0.033,0.009,0.0099999999999999,0.8052307961612808,0.900000000000009,0.960193003618818
truncnorm,9.0,0.65,0.09,1000.0,0.6595686969520812,0.87,0.2199999999999999,0.2104313030479188,0.839,0.1889999999999999,0.1794313030479187,0.031,0.0214999999999999,0.0205,0.8526835145199816,1.0487804878048732,0.964367816091954
truncnorm,11.0,0.65,0.09,1000.0,0.6595686969520812,0.883,0.2329999999999999,0.2234313030479188,0.865,0.2149999999999999,0.2054313030479188,0.018,0.013,0.0065,0.9194383250938676,2.0,0.9796149490373726
truncnorm,21.0,0.65,0.09,1000.0,0.6595686969520812,0.978,0.3279999999999999,0.3184313030479188,0.946,0.2959999999999999,0.2864313030479187,0.032,0.0404999999999999,0.0474999999999999,0.8995073672289543,0.852631578947368,0.967280163599182
truncnorm,31.0,0.65,0.09,1000.0,0.6595686969520812,0.981,0.3309999999999999,0.3214313030479188,0.966,0.3159999999999999,0.3064313030479187,0.015,0.01,0.0015,0.9533337299206236,6.666666666666667,0.9847094801223242
truncnorm,41.0,0.65,0.09,1000.0,0.6595686969520812,0.994,0.344,0.3344313030479188,0.982,0.3319999999999999,0.3224313030479188,0.012,0.008,0.0065,0.9641181914173848,1.2307692307692308,0.9879275653923542
truncnorm,51.0,0.65,0.09,1000.0,0.6595686969520812,0.997,0.347,0.3374313030479188,0.989,0.3389999999999999,0.3294313030479188,0.008,0.0035,0.0015,0.9762914705075126,2.333333333333333,0.99197592778335
truncnorm,3.0,0.65,0.12,1000.0,0.6740733103763064,0.78,0.13,0.1059266896236936,0.757,0.1069999999999999,0.0829266896236936,0.023,0.0,0.0,0.782868698326098,,0.9705128205128204
truncnorm,5.0,0.65,0.12,1000.0,0.6740733103763064,0.807,0.157,0.1329266896236937,0.777,0.127,0.1029266896236936,0.03,0.01,0.0135,0.7743116895115042,0.7407407407407408,0.9628252788104088
truncnorm,7.0,0.65,0.12,1000.0,0.6740733103763064,0.85,0.1999999999999999,0.1759266896236936,0.819,0.1689999999999999,0.1449266896236936,0.031,0.0209999999999999,0.0214999999999999,0.8237902386141133,0.9767441860465116,0.963529411764706
truncnorm,9.0,0.65,0.12,1000.0,0.6740733103763064,0.912,0.262,0.2379266896236936,0.862,0.2119999999999999,0.1879266896236936,0.05,0.0215,0.031,0.7898512349367769,0.6935483870967741,0.9451754385964912
truncnorm,11.0,0.65,0.12,1000.0,0.6740733103763064,0.917,0.267,0.2429266896236936,0.866,0.2159999999999999,0.1919266896236936,0.051,0.002,0.0025,0.7900601202815478,0.8,0.9443838604143948
truncnorm,21.0,0.65,0.12,1000.0,0.6740733103763064,0.971,0.3209999999999999,0.2969266896236936,0.947,0.2969999999999999,0.2729266896236936,0.024,0.0404999999999999,0.0269999999999999,0.919171967900844,1.5000000000000018,0.9752832131822864
truncnorm,31.0,0.65,0.12,1000.0,0.6740733103763064,0.996,0.346,0.3219266896236936,0.982,0.3319999999999999,0.3079266896236936,0.014,0.0175,0.0125,0.9565118380946764,1.4,0.9859437751004017
truncnorm,41.0,0.65,0.12,1000.0,0.6740733103763064,0.998,0.348,0.3239266896236936,0.993,0.3429999999999999,0.3189266896236936,0.005,0.0055,0.001,0.9845644086758998,5.5,0.99498997995992
truncnorm,51.0,0.65,0.12,1000.0,0.6740733103763064,1.0,0.35,0.3259266896236936,0.994,0.344,0.3199266896236936,0.006,0.0005,0.001,0.98159095222632,0.5,0.994
truncnorm,3.0,0.65,0.13,1000.0,0.6792683218890445,0.79,0.14,0.1107316781109555,0.775,0.125,0.0957316781109555,0.015,0.0,0.0,0.8645374092048919,,0.981012658227848
truncnorm,5.0,0.65,0.13,1000.0,0.6792683218890445,0.835,0.1849999999999999,0.1557316781109554,0.814,0.1639999999999999,0.1347316781109554,0.021,0.0194999999999999,0.0224999999999999,0.8651526763550448,0.8666666666666661,0.9748502994011976
truncnorm,7.0,0.65,0.13,1000.0,0.6792683218890445,0.878,0.2279999999999999,0.1987316781109555,0.847,0.1969999999999999,0.1677316781109554,0.031,0.0165,0.0215,0.8440107772717934,0.7674418604651164,0.9646924829157176
truncnorm,9.0,0.65,0.13,1000.0,0.6792683218890445,0.899,0.249,0.2197316781109555,0.872,0.2219999999999999,0.1927316781109554,0.027,0.0125,0.0105,0.8771228607903945,1.1904761904761905,0.9699666295884316
truncnorm,11.0,0.65,0.13,1000.0,0.6792683218890445,0.928,0.278,0.2487316781109555,0.898,0.248,0.2187316781109555,0.03,0.013,0.0145,0.87938810115446,0.8965517241379309,0.9676724137931034
truncnorm,21.0,0.65,0.13,1000.0,0.6792683218890445,0.985,0.3349999999999999,0.3057316781109555,0.974,0.3239999999999999,0.2947316781109554,0.011,0.0379999999999999,0.0284999999999999,0.9640207384855684,1.3333333333333346,0.9888324873096448
truncnorm,31.0,0.65,0.13,1000.0,0.6792683218890445,0.992,0.3419999999999999,0.3127316781109555,0.979,0.3289999999999999,0.2997316781109554,0.013,0.0025,0.0035,0.9584308181424852,0.7142857142857143,0.9868951612903226
truncnorm,41.0,0.65,0.13,1000.0,0.6792683218890445,0.998,0.348,0.3187316781109555,0.993,0.3429999999999999,0.3137316781109555,0.005,0.007,0.003,0.9843128237844642,2.333333333333333,0.99498997995992
truncnorm,51.0,0.65,0.13,1000.0,0.6792683218890445,0.999,0.349,0.3197316781109555,0.994,0.344,0.3147316781109555,0.005,0.0005,0.0005,0.9843618873502272,1.0,0.994994994994995
truncnorm,3.0,0.65,0.14,1000.0,0.6843538717077884,0.812,0.162,0.1276461282922116,0.765,0.1149999999999999,0.0806461282922116,0.047,0.0,0.0,0.631794550850723,,0.9421182266009852
truncnorm,5.0,0.65,0.14,1000.0,0.6843538717077884,0.846,0.1959999999999999,0.1616461282922116,0.814,0.1639999999999999,0.1296461282922115,0.032,0.0244999999999999,0.0169999999999999,0.8020367061179906,1.441176470588238,0.9621749408983452
truncnorm,7.0,0.65,0.14,1000.0,0.6843538717077884,0.905,0.255,0.2206461282922116,0.861,0.2109999999999999,0.1766461282922116,0.044,0.0235,0.0295,0.800585669277057,0.7966101694915255,0.9513812154696132
truncnorm,9.0,0.65,0.14,1000.0,0.6843538717077884,0.932,0.282,0.2476461282922116,0.89,0.24,0.2056461282922116,0.042,0.0145,0.0135,0.8304031632166612,1.0740740740740742,0.9549356223175964
truncnorm,11.0,0.65,0.14,1000.0,0.6843538717077884,0.928,0.278,0.2436461282922116,0.902,0.252,0.2176461282922116,0.026,0.006,-0.002,0.8932878589853172,-3.0,0.9719827586206896
truncnorm,21.0,0.65,0.14,1000.0,0.6843538717077884,0.987,0.3369999999999999,0.3026461282922116,0.961,0.3109999999999999,0.2766461282922116,0.026,0.0294999999999999,0.0294999999999999,0.9140910866869032,1.0,0.9736575481256332
truncnorm,31.0,0.65,0.14,1000.0,0.6843538717077884,0.998,0.348,0.3136461282922116,0.986,0.3359999999999999,0.3016461282922116,0.012,0.0125,0.0055,0.96174032159957,2.272727272727273,0.9879759519038076
truncnorm,41.0,0.65,0.14,1000.0,0.6843538717077884,1.0,0.35,0.3156461282922116,0.991,0.3409999999999999,0.3066461282922116,0.009,0.0025,0.001,0.9714870572032862,2.5,0.991
truncnorm,51.0,0.65,0.14,1000.0,0.6843538717077884,1.0,0.35,0.3156461282922116,0.997,0.347,0.3126461282922116,0.003,0.003,0.0,0.9904956857344288,inf,0.997
truncnorm,3.0,0.7,0.02,1000.0,0.7,0.769,0.069,0.069,0.769,0.069,0.069,0.0,0.0,0.0,1.0,,1.0
truncnorm,5.0,0.7,0.02,1000.0,0.7,0.833,0.133,0.133,0.833,0.133,0.133,0.0,0.0319999999999999,0.0319999999999999,1.0,1.0,1.0
truncnorm,7.0,0.7,0.02,1000.0,0.7,0.861,0.161,0.161,0.861,0.161,0.161,0.0,0.014,0.014,1.0,1.0,1.0
truncnorm,9.0,0.7,0.02,1000.0,0.7,0.887,0.187,0.187,0.887,0.187,0.187,0.0,0.013,0.013,1.0,1.0,1.0
truncnorm,11.0,0.7,0.02,1000.0,0.7,0.913,0.213,0.213,0.913,0.213,0.213,0.0,0.013,0.013,1.0,1.0,1.0
truncnorm,21.0,0.7,0.02,1000.0,0.7,0.972,0.272,0.272,0.972,0.272,0.272,0.0,0.0294999999999999,0.0294999999999999,1.0,1.0,1.0
